model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../../1_rigidbody/rigidbody_10.pdb	-	11	-24.230	0.359	0.966	1.306	0.921	0.963	0.485	-	-	-	1738.750	1463.280	3266.630	1145.090	0.000	0.000	0.000	-28.235	1052.540	-2.401	2749.220	0.000	0.000	0.000	1783.270	46.918	0.000	0.000
../../1_rigidbody/rigidbody_36.pdb	-	12	-23.678	9.680	0.034	19.175	18.565	0.074	10.426	-	-	-	1148.940	1463.280	3266.630	1100.980	0.000	0.000	0.000	-24.204	1052.540	-0.091	2749.220	0.000	0.000	0.000	1162.610	13.757	0.000	0.000
../../1_rigidbody/rigidbody_38.pdb	-	13	-23.650	9.644	0.069	19.093	17.688	0.086	10.447	-	-	-	1430.690	1463.280	3266.630	1238.080	0.000	0.000	0.000	-27.076	1052.540	1.188	2749.220	0.000	0.000	0.000	1463.050	31.177	0.000	0.000
../../1_rigidbody/rigidbody_33.pdb	-	14	-23.505	8.042	0.138	24.305	19.151	0.094	9.477	-	-	-	1303.200	1463.280	3266.660	1097.950	0.000	0.000	0.000	-25.312	1052.540	-0.368	2749.220	0.000	0.000	0.000	1315.110	12.277	0.000	0.000
../../1_rigidbody/rigidbody_17.pdb	-	15	-22.911	0.319	0.931	1.495	1.014	0.953	0.472	-	-	-	1641.150	1463.280	3266.630	1117.610	0.000	0.000	0.000	-27.912	1052.540	-0.801	2749.220	0.000	0.000	0.000	1697.010	56.661	0.000	0.000
../../1_rigidbody/rigidbody_27.pdb	-	16	-22.722	7.844	0.069	16.565	15.035	0.104	8.230	-	-	-	1929.970	1463.280	3266.650	1171.780	0.000	0.000	0.000	-29.284	1052.540	-1.331	2749.220	0.000	0.000	0.000	1959.840	31.207	0.000	0.000
../../1_rigidbody/rigidbody_30.pdb	-	17	-22.135	11.106	0.069	21.789	20.233	0.073	12.412	-	-	-	1373.900	1463.280	3266.640	1072.610	0.000	0.000	0.000	-25.777	1052.540	0.309	2749.220	0.000	0.000	0.000	1406.240	32.035	0.000	0.000
../../1_rigidbody/rigidbody_15.pdb	-	18	-21.193	4.277	0.345	14.847	11.891	0.234	5.254	-	-	-	2022.100	1463.290	3266.630	1158.880	0.000	0.000	0.000	-28.470	1052.540	-1.770	2749.220	0.000	0.000	0.000	2061.900	41.563	0.000	0.000
../../1_rigidbody/rigidbody_28.pdb	-	19	-20.902	11.180	0.069	22.531	20.568	0.070	12.661	-	-	-	1450.060	1463.280	3266.640	1070.980	0.000	0.000	0.000	-25.504	1052.540	0.578	2749.220	0.000	0.000	0.000	1473.910	23.274	0.000	0.000
../../1_rigidbody/rigidbody_25.pdb	-	20	-19.242	2.657	0.345	10.777	9.040	0.323	2.957	-	-	-	1751.450	1463.280	3266.660	1190.170	0.000	0.000	0.000	-26.063	1052.540	0.885	2749.220	0.000	0.000	0.000	1784.590	32.257	0.000	0.000
../../1_rigidbody/rigidbody_18.pdb	-	21	-18.753	11.140	0.103	23.541	20.909	0.079	12.847	-	-	-	1256.150	1463.280	3266.660	1051.770	0.000	0.000	0.000	-21.588	1052.540	0.622	2749.220	0.000	0.000	0.000	1273.740	16.965	0.000	0.000
../../1_rigidbody/rigidbody_39.pdb	-	22	-17.502	10.989	0.138	27.349	22.072	0.081	13.052	-	-	-	1802.080	1463.280	3266.650	1107.170	0.000	0.000	0.000	-26.741	1052.540	1.690	2749.220	0.000	0.000	0.000	1863.700	59.924	0.000	0.000
../../1_rigidbody/rigidbody_2.pdb	-	23	-17.134	11.162	0.069	23.038	20.771	0.069	12.764	-	-	-	1664.440	1463.280	3266.640	1040.190	0.000	0.000	0.000	-24.468	1052.540	0.765	2749.220	0.000	0.000	0.000	1697.830	32.626	0.000	0.000
../../1_rigidbody/rigidbody_23.pdb	-	24	-15.427	11.019	0.138	23.617	20.846	0.090	12.755	-	-	-	1528.810	1463.290	3266.640	1015.300	0.000	0.000	0.000	-21.209	1052.540	0.280	2749.220	0.000	0.000	0.000	1565.810	36.722	0.000	0.000
../../1_rigidbody/rigidbody_29.pdb	-	25	-15.213	11.574	0.103	22.588	21.208	0.081	13.083	-	-	-	1942.890	1463.280	3266.660	997.091	0.000	0.000	0.000	-23.388	1052.540	-1.655	2749.220	0.000	0.000	0.000	1978.390	37.153	0.000	0.000
../../1_rigidbody/rigidbody_4.pdb	-	26	-14.997	5.884	0.138	12.361	12.792	0.173	6.035	-	-	-	1640.780	1463.290	3266.650	1062.240	0.000	0.000	0.000	-21.400	1052.540	0.190	2749.220	0.000	0.000	0.000	1683.700	42.728	0.000	0.000
../../1_rigidbody/rigidbody_1.pdb	-	27	-14.731	2.471	0.483	7.818	5.813	0.431	3.017	-	-	-	1424.570	1463.290	3266.630	978.591	0.000	0.000	0.000	-17.329	1052.540	-2.264	2749.220	0.000	0.000	0.000	1462.510	40.198	0.000	0.000
../../1_rigidbody/rigidbody_5.pdb	-	28	-13.563	11.449	0.069	23.468	21.196	0.067	13.294	-	-	-	1295.480	1463.280	3266.660	991.966	0.000	0.000	0.000	-18.741	1052.540	1.871	2749.220	0.000	0.000	0.000	1324.650	27.290	0.000	0.000
../../1_rigidbody/rigidbody_16.pdb	-	29	-13.179	2.403	0.517	8.799	5.907	0.427	3.203	-	-	-	1609.570	1463.280	3266.650	991.496	0.000	0.000	0.000	-18.654	1052.540	-1.451	2749.220	0.000	0.000	0.000	1682.620	74.507	0.000	0.000
../../1_rigidbody/rigidbody_20.pdb	-	30	-12.472	11.406	0.069	26.210	22.298	0.060	13.739	-	-	-	1349.360	1463.290	3266.660	957.774	0.000	0.000	0.000	-15.567	1052.540	-1.077	2749.220	0.000	0.000	0.000	1373.890	25.605	0.000	0.000
../../1_rigidbody/rigidbody_31.pdb	-	31	-11.897	2.173	0.552	8.077	5.335	0.467	2.957	-	-	-	1617.600	1463.280	3266.630	1012.500	0.000	0.000	0.000	-17.511	1052.540	-1.610	2749.220	0.000	0.000	0.000	1733.320	117.336	0.000	0.000
../../1_rigidbody/rigidbody_37.pdb	-	32	-11.796	4.863	0.241	16.203	14.089	0.181	5.548	-	-	-	1670.140	1463.290	3266.630	1087.740	0.000	0.000	0.000	-16.298	1052.540	-1.442	2749.220	0.000	0.000	0.000	1680.650	11.954	0.000	0.000
../../1_rigidbody/rigidbody_21.pdb	-	33	-11.522	11.217	0.069	22.690	20.573	0.070	12.776	-	-	-	1513.400	1463.280	3266.620	965.637	0.000	0.000	0.000	-19.729	1052.540	2.250	2749.220	0.000	0.000	0.000	1563.670	48.024	0.000	0.000
../../1_rigidbody/rigidbody_7.pdb	-	34	-11.003	11.411	0.069	26.380	22.446	0.060	13.814	-	-	-	1587.610	1463.280	3266.620	1009.430	0.000	0.000	0.000	-16.423	1052.540	-0.679	2749.220	0.000	0.000	0.000	1618.760	31.826	0.000	0.000
../../1_rigidbody/rigidbody_3.pdb	-	35	-10.111	11.467	0.103	23.239	21.126	0.079	13.250	-	-	-	1857.990	1463.280	3266.650	1009.370	0.000	0.000	0.000	-20.693	1052.540	1.681	2749.220	0.000	0.000	0.000	1901.160	41.490	0.000	0.000
../../1_rigidbody/rigidbody_12.pdb	-	36	-9.142	11.350	0.069	22.827	20.805	0.069	13.038	-	-	-	2014.660	1463.280	3266.640	1016.440	0.000	0.000	0.000	-21.202	1052.540	1.629	2749.220	0.000	0.000	0.000	2061.130	44.839	0.000	0.000
../../1_rigidbody/rigidbody_22.pdb	-	37	-7.689	11.349	0.069	26.642	22.501	0.060	13.859	-	-	-	1411.040	1463.290	3266.650	936.434	0.000	0.000	0.000	-12.429	1052.540	-0.286	2749.220	0.000	0.000	0.000	1438.730	27.975	0.000	0.000
../../1_rigidbody/rigidbody_9.pdb	-	38	-4.980	9.246	0.138	24.829	22.134	0.089	9.686	-	-	-	1597.420	1463.280	3266.640	779.312	0.000	0.000	0.000	-11.651	1052.540	-1.609	2749.220	0.000	0.000	0.000	1605.690	9.881	0.000	0.000
../../1_rigidbody/rigidbody_24.pdb	-	39	-1.078	12.606	0.034	21.929	22.924	0.060	12.882	-	-	-	1620.280	1463.280	3266.640	864.293	0.000	0.000	0.000	-4.695	1052.540	-4.062	2749.220	0.000	0.000	0.000	1628.190	11.968	0.000	0.000
../../1_rigidbody/rigidbody_40.pdb	-	40	4.330	11.174	0.103	26.568	22.371	0.071	13.760	-	-	-	1946.260	1463.280	3266.650	836.483	0.000	0.000	0.000	-8.135	1052.540	1.095	2749.220	0.000	0.000	0.000	1974.500	27.145	0.000	0.000
