job_id	entity_id	conformation	seed	job_hash
CANDIDATE_V29_GEN__C0147__90A763BF563E3D4C_9e6y_s917_4209f8593e18	V29_GEN__C0147__90A763BF563E3D4C	9e6y	917	4209f8593e18eb1997fd5410824f0152f4471bcee4a6fdcc4aff3d8e60270821
CANDIDATE_V29_GEN__C0147__960C0FF3BD2EB5BE_8x6b_s917_6066f7061df5	V29_GEN__C0147__960C0FF3BD2EB5BE	8x6b	917	6066f7061df5fde7098b97e1ed0a6bfff33190074e4da09cf22fbde7845925ef
CANDIDATE_V29_GEN__C0147__960C0FF3BD2EB5BE_9e6y_s917_40c4c1ef2828	V29_GEN__C0147__960C0FF3BD2EB5BE	9e6y	917	40c4c1ef2828f04cc96db9bf301a78ee03086b50b1c33fa5df71166703e1ee4f
CANDIDATE_V29_GEN__C0147__6DFD7753C688E314_8x6b_s917_bce5a563d3aa	V29_GEN__C0147__6DFD7753C688E314	8x6b	917	bce5a563d3aa24cfa1fecc4b2aae17a282c6d9316868ba28ff3ebdcaae4d08ea
CANDIDATE_V29_GEN__C0147__6DFD7753C688E314_9e6y_s917_1004e431cdf3	V29_GEN__C0147__6DFD7753C688E314	9e6y	917	1004e431cdf37220a4fe4a003cbed40afb3a63d16bd7d2817d6be7e4608bc7d5
CANDIDATE_V29_GEN__C0147__E01E130169BBA162_8x6b_s917_e88eb9f64ebd	V29_GEN__C0147__E01E130169BBA162	8x6b	917	e88eb9f64ebd172953252f3198c275d7a9dfb427d6f0dc21717c031530727d38
CANDIDATE_V29_GEN__C0147__E01E130169BBA162_9e6y_s917_d8beafa12bb2	V29_GEN__C0147__E01E130169BBA162	9e6y	917	d8beafa12bb2fa183d58d28020a5f01973561eda8721b064c476884f511be1f4
CANDIDATE_V29_GEN__C0147__35546F9D33E51095_8x6b_s1931_2e3700996ace	V29_GEN__C0147__35546F9D33E51095	8x6b	1931	2e3700996aced3ea9b52b71ba9e6a9854428204aed63aad605fc653a9cf0eacc
CANDIDATE_V29_GEN__C0147__35546F9D33E51095_9e6y_s1931_da7333d334b0	V29_GEN__C0147__35546F9D33E51095	9e6y	1931	da7333d334b020f3acaf507e86c1d4f98ebc39c311f44e68c5f544ab3193947a
CANDIDATE_V29_GEN__C0147__45225BE421E4300A_8x6b_s1931_f118c6bcb972	V29_GEN__C0147__45225BE421E4300A	8x6b	1931	f118c6bcb972fd38b9255218fa77329c2f0ccdc72c0f9bcbbb0150a7e29c91f5
CANDIDATE_V29_GEN__C0147__45225BE421E4300A_9e6y_s1931_609d8af6bb2e	V29_GEN__C0147__45225BE421E4300A	9e6y	1931	609d8af6bb2ed6877c3902b918a0d499c2aa4a687414db14595ba4e7474348e6
CANDIDATE_V29_GEN__C0147__1C8BD60FDBDB9887_8x6b_s917_3102bb3926e5	V29_GEN__C0147__1C8BD60FDBDB9887	8x6b	917	3102bb3926e5689005dd798944faa3ed6711bb76e215c5d958f8239f95e8a89d
CANDIDATE_V29_GEN__C0147__1C8BD60FDBDB9887_9e6y_s917_28877f48a28c	V29_GEN__C0147__1C8BD60FDBDB9887	9e6y	917	28877f48a28ce9e4c991cde7584e6d68fb0a86ea0d6815380ae19766f545ce98
CANDIDATE_V29_GEN__C0147__93E869507F714C29_8x6b_s917_4b5ae5844835	V29_GEN__C0147__93E869507F714C29	8x6b	917	4b5ae5844835c884a9a9bc634cc3422546de98f7d6eb78c60cceb8b784c1944f
CANDIDATE_V29_GEN__C0147__93E869507F714C29_9e6y_s917_4c9cfa82bb65	V29_GEN__C0147__93E869507F714C29	9e6y	917	4c9cfa82bb6595078d84c5dcaca1f17af469a64a8abf84a558e6324b066c33af
CANDIDATE_V29_GEN__C0147__09295C032AE23320_8x6b_s1931_0fd66cbbf531	V29_GEN__C0147__09295C032AE23320	8x6b	1931	0fd66cbbf5317d7b2e9e0af7c73c6aa855b395927c156bf04d2cac85476b8a15
CANDIDATE_V29_GEN__C0147__09295C032AE23320_9e6y_s1931_295d9d0fdcf6	V29_GEN__C0147__09295C032AE23320	9e6y	1931	295d9d0fdcf6c1a3aee12b70f12053ef4509c7cff2c4ec97ae788db55e00879d
CANDIDATE_V29_GEN__C0147__09295C032AE23320_8x6b_s917_50eeaa500ffe	V29_GEN__C0147__09295C032AE23320	8x6b	917	50eeaa500ffe6d503e1ca5d8c80a1224cc31f3115c218582bd910a175eabf31e
CANDIDATE_V29_GEN__C0147__09295C032AE23320_9e6y_s917_73c879660da4	V29_GEN__C0147__09295C032AE23320	9e6y	917	73c879660da45c882f1db27e1d00aa9e029b36e67b5c0df9258889eb192772b0
CANDIDATE_V29_GEN__C0147__3F302A06302A45BE_8x6b_s917_e4a715b6d44f	V29_GEN__C0147__3F302A06302A45BE	8x6b	917	e4a715b6d44f7868aeab819d8b17236943e77fa14694e7ee674bccafaf5608d4
CANDIDATE_V29_GEN__C0147__3F302A06302A45BE_9e6y_s917_ce769d003af7	V29_GEN__C0147__3F302A06302A45BE	9e6y	917	ce769d003af7a384c85ebfecbd609e44a205928402c205a057087c45501bcea4
CANDIDATE_V29_GEN__C0147__4DED405C11009F76_8x6b_s917_6749cad1dc7b	V29_GEN__C0147__4DED405C11009F76	8x6b	917	6749cad1dc7b0dd3bf8440e5e789321d3aa6d122283d4389298864d383e94543
CANDIDATE_V29_GEN__C0147__4DED405C11009F76_9e6y_s917_5db8ed9ecde3	V29_GEN__C0147__4DED405C11009F76	9e6y	917	5db8ed9ecde3c231ce43bc4498765d3861ccfb9cbd1f70c87e73646a8a438ae7
CANDIDATE_V29_GEN__C0147__96D4BAE424BC74A2_8x6b_s917_e9bb7be94b3f	V29_GEN__C0147__96D4BAE424BC74A2	8x6b	917	e9bb7be94b3fccc9e5482448a7b103b0240737baeae698e407bc171b65e6be49
CANDIDATE_V29_GEN__C0147__96D4BAE424BC74A2_9e6y_s917_52355e3fb4c7	V29_GEN__C0147__96D4BAE424BC74A2	9e6y	917	52355e3fb4c773c5d5b8fe05eb4925665fe855242299fd82fbf703e4a8a33e41
CANDIDATE_V29_GEN__C0146__9FD51C79471279DE_8x6b_s917_829b64628ac5	V29_GEN__C0146__9FD51C79471279DE	8x6b	917	829b64628ac54d6800faf28018a0e6013e15d91a07eb854686f4e55036783f5a
CANDIDATE_V29_GEN__C0146__9FD51C79471279DE_9e6y_s917_694212e5c706	V29_GEN__C0146__9FD51C79471279DE	9e6y	917	694212e5c70646dca3ab384efb7c104d09a93277d98779e8761da6e6db2fe831
CANDIDATE_V29_GEN__C0146__8E901EEBBEC2EEAF_8x6b_s917_3e05142e38a8	V29_GEN__C0146__8E901EEBBEC2EEAF	8x6b	917	3e05142e38a8607ae256e37698dde24cb47a8bff5fbf2f1024d72cea0524aeef
CANDIDATE_V29_GEN__C0146__8E901EEBBEC2EEAF_9e6y_s917_926cd37fa0bf	V29_GEN__C0146__8E901EEBBEC2EEAF	9e6y	917	926cd37fa0bff6949da4c94057c68c7cd49a6288c48c7c49052220378bc3e55d
CANDIDATE_V29_GEN__C0146__1A3593AD789D0679_8x6b_s1931_294cdb6394c6	V29_GEN__C0146__1A3593AD789D0679	8x6b	1931	294cdb6394c6b56e3d95d014d2fb3fad62edfae1dcbcaab1665f527f75d1ba99
CANDIDATE_V29_GEN__C0146__1A3593AD789D0679_9e6y_s1931_608e19044e3e	V29_GEN__C0146__1A3593AD789D0679	9e6y	1931	608e19044e3e7fa36f898afa2255b10eb626b52fd3f1e1e0ac14f42f51b10ab5
CANDIDATE_V29_GEN__C0146__DA3615742394D0DF_8x6b_s917_3eb3130c1573	V29_GEN__C0146__DA3615742394D0DF	8x6b	917	3eb3130c1573343d3745b83be09b8ac2f28bc91183a0293e2d0bf39a59375327
CANDIDATE_V29_GEN__C0146__DA3615742394D0DF_9e6y_s917_8a5f3c8b3b9a	V29_GEN__C0146__DA3615742394D0DF	9e6y	917	8a5f3c8b3b9ac6d1d9aed8f2da5e254fd415afb92862708a5f53ba8234d3f879
CANDIDATE_V29_GEN__C0146__5A297E641B5BB2CC_8x6b_s917_efc699b19786	V29_GEN__C0146__5A297E641B5BB2CC	8x6b	917	efc699b19786dfc5430cd12b0003ea04406dd75e5107d1157f2feb08ce72d9fd
CANDIDATE_V29_GEN__C0146__5A297E641B5BB2CC_9e6y_s917_e8f637002415	V29_GEN__C0146__5A297E641B5BB2CC	9e6y	917	e8f637002415d989f32bf773f5669e7e71bb54ffbd8f5ccbd71b112fd67270a1
CANDIDATE_V29_GEN__C0146__3211EFC4EF2C7983_8x6b_s917_3909ca0e1273	V29_GEN__C0146__3211EFC4EF2C7983	8x6b	917	3909ca0e1273556bfa40fb32af5c851733b30ba4b6d4865f8b93a0cb99ed974a
CANDIDATE_V29_GEN__C0146__3211EFC4EF2C7983_9e6y_s917_79c13874c274	V29_GEN__C0146__3211EFC4EF2C7983	9e6y	917	79c13874c274edbf097a1df2473b2b1ece49da70de749997af86e3fc471c6dc8
CANDIDATE_V29_GEN__C0146__D462B02DCFCCF0A7_8x6b_s917_61eb3e7f8866	V29_GEN__C0146__D462B02DCFCCF0A7	8x6b	917	61eb3e7f88665e12a2950fae98444d28258c6d395d9141092b4830d4c3232b60
CANDIDATE_V29_GEN__C0146__D462B02DCFCCF0A7_9e6y_s917_7761acbfbf75	V29_GEN__C0146__D462B02DCFCCF0A7	9e6y	917	7761acbfbf75e8f4b6900a557983c43cb297fa569d13b5710c0f19fb07048c30
CANDIDATE_V29_GEN__C0146__75FD17FD6C467EAF_8x6b_s917_344475a0f5d3	V29_GEN__C0146__75FD17FD6C467EAF	8x6b	917	344475a0f5d31e7ce4929a494d373a2e9746bec37ebadf8248ff34f14522a164
CANDIDATE_V29_GEN__C0146__75FD17FD6C467EAF_9e6y_s917_6399f8839b26	V29_GEN__C0146__75FD17FD6C467EAF	9e6y	917	6399f8839b26f5267259f2f90b711d256cc111e3bfcabe5de4691dbcecf7b695
CANDIDATE_V29_GEN__C0146__E42C72D5F4B4B535_8x6b_s917_3e01cda4ab4d	V29_GEN__C0146__E42C72D5F4B4B535	8x6b	917	3e01cda4ab4dd1e9445d4d528b1cc8b370dc54c14aa146bfb4a62751d410fa92
CANDIDATE_V29_GEN__C0146__E42C72D5F4B4B535_9e6y_s917_c74eeeb4dd7c	V29_GEN__C0146__E42C72D5F4B4B535	9e6y	917	c74eeeb4dd7c67f3b577238e28c92a8ec7df53ae3f3fde2adf0ba7845f410896
CANDIDATE_V29_GEN__C0146__AB42A5148D9721F2_8x6b_s3253_b249d33581a2	V29_GEN__C0146__AB42A5148D9721F2	8x6b	3253	b249d33581a282aa22f1722e1de1bdc843328f5bd467ff2e45fd4acc98d88eb6
CANDIDATE_V29_GEN__C0146__AB42A5148D9721F2_9e6y_s3253_4c51ebca8100	V29_GEN__C0146__AB42A5148D9721F2	9e6y	3253	4c51ebca810082ccfcb47e240a3b03e58d248c6f0a95bceb1ec86de9bf068f1a
CANDIDATE_V29_GEN__C0146__AB42A5148D9721F2_8x6b_s1931_1c307680d243	V29_GEN__C0146__AB42A5148D9721F2	8x6b	1931	1c307680d243c90f8739ce98d834e52d07508805b8b447c081054cf9032a1ec4
CANDIDATE_V29_GEN__C0146__AB42A5148D9721F2_9e6y_s1931_7993c3ae9455	V29_GEN__C0146__AB42A5148D9721F2	9e6y	1931	7993c3ae94550d3471c28b42e78cc1bdb34e40ea7f766c8f511ba7cba7b74638
CANDIDATE_V29_GEN__C0146__AB42A5148D9721F2_8x6b_s917_6720bb4e2267	V29_GEN__C0146__AB42A5148D9721F2	8x6b	917	6720bb4e226708d6c87627f1adc687d07187e6027bb057adca697d3f1976cbb6
CANDIDATE_V29_GEN__C0146__AB42A5148D9721F2_9e6y_s917_724023697f20	V29_GEN__C0146__AB42A5148D9721F2	9e6y	917	724023697f2039c091a02acf58f69d42b88364e76b08afa07aad88e8648b0db1
CANDIDATE_V29_GEN__C0146__3D20801828D1D2CF_8x6b_s917_440a898831e2	V29_GEN__C0146__3D20801828D1D2CF	8x6b	917	440a898831e21dff801913e90825a17f647f5d8892dc7418849fe691408fe567
CANDIDATE_V29_GEN__C0146__3D20801828D1D2CF_9e6y_s917_a099652343e1	V29_GEN__C0146__3D20801828D1D2CF	9e6y	917	a099652343e1e9ef923330ef21293b88fd34e724087bf675b549b3bfeed3ef17
CANDIDATE_V29_GEN__C0146__4CC12322AD35CE9B_8x6b_s917_b0c6b0e409aa	V29_GEN__C0146__4CC12322AD35CE9B	8x6b	917	b0c6b0e409aa78acf6a9f54803a46f4d9c52236ab8d1f4e8926341b3f587d535
CANDIDATE_V29_GEN__C0146__4CC12322AD35CE9B_9e6y_s917_3fbfa8c77523	V29_GEN__C0146__4CC12322AD35CE9B	9e6y	917	3fbfa8c775236947dc8a141f0da578b274df4cae3b8651a8b173145e7a7a7d3e
CANDIDATE_V29_GEN__C0146__BA58F22516FEF179_8x6b_s917_bd9ae7775e4c	V29_GEN__C0146__BA58F22516FEF179	8x6b	917	bd9ae7775e4c7211690b61a1077b6345c0cd65a764de0cc039edfda15cfe19c4
CANDIDATE_V29_GEN__C0146__BA58F22516FEF179_9e6y_s917_7fbf60b0b9a1	V29_GEN__C0146__BA58F22516FEF179	9e6y	917	7fbf60b0b9a192920f01b5138aefe96a4b8e5f806c4b608f327f6f02bade89c6
CANDIDATE_V29_GEN__C0146__53F41051B3C76CE1_8x6b_s917_d49e09381c43	V29_GEN__C0146__53F41051B3C76CE1	8x6b	917	d49e09381c432628ccfed9b119b8347b21b94c9d2652f8569a550553f727e3df
CANDIDATE_V29_GEN__C0146__53F41051B3C76CE1_9e6y_s917_5a177f1be12e	V29_GEN__C0146__53F41051B3C76CE1	9e6y	917	5a177f1be12ec5ab4fecb0a4c479ac797ba255448115e3bd397d8904238205a8
CANDIDATE_V29_GEN__C0146__6D01CCA7352A07E8_8x6b_s917_aee791b05825	V29_GEN__C0146__6D01CCA7352A07E8	8x6b	917	aee791b05825e12e23cc7888ffd7d0e8df3b8604ea4ed7a85fc9c6dca8a542fc
CANDIDATE_V29_GEN__C0146__6D01CCA7352A07E8_9e6y_s917_3fc6d82758a6	V29_GEN__C0146__6D01CCA7352A07E8	9e6y	917	3fc6d82758a696acdfd60eab67e24bb5302b7ac2160dfb3d07b1752c9ebee6ac
CANDIDATE_V29_GEN__C0146__E6467AF0687BD639_8x6b_s3253_869d87b9f703	V29_GEN__C0146__E6467AF0687BD639	8x6b	3253	869d87b9f703b0ae2ae46a5ad2d3a6eb401c09818320a92f1fb19c8d5922da83
CANDIDATE_V29_GEN__C0146__E6467AF0687BD639_9e6y_s3253_52f1cbe3f6e0	V29_GEN__C0146__E6467AF0687BD639	9e6y	3253	52f1cbe3f6e06b5a3af378504e10b1952e91c95c46dd47eee8822089cfb1aef8
CANDIDATE_V29_GEN__C0146__E6467AF0687BD639_8x6b_s917_c540169cd24d	V29_GEN__C0146__E6467AF0687BD639	8x6b	917	c540169cd24d59a2aa8dd43e993b5b3b66937eb4ba0ef1781cf383e98960a3fe
CANDIDATE_V29_GEN__C0146__E6467AF0687BD639_9e6y_s917_0c93046e2067	V29_GEN__C0146__E6467AF0687BD639	9e6y	917	0c93046e206796ec1b4696246443f2134e7dcc8a7a83c15452dc5b24df5e2283
CANDIDATE_V29_GEN__C0146__61F98440BF0095F7_8x6b_s917_a6a88fe1670c	V29_GEN__C0146__61F98440BF0095F7	8x6b	917	a6a88fe1670c21c754823d61e463297e5b08fe9e15ceaf7cbc2ed339ce9c066a
CANDIDATE_V29_GEN__C0146__61F98440BF0095F7_9e6y_s917_4910426d6c3d	V29_GEN__C0146__61F98440BF0095F7	9e6y	917	4910426d6c3dcc0c590a52a10b4036381276777ef77e8a1377ba532b80dca977
CANDIDATE_V29_GEN__C0146__9EB3D31E78DCD522_8x6b_s917_b8cd3a451432	V29_GEN__C0146__9EB3D31E78DCD522	8x6b	917	b8cd3a45143213bd640dc8cf91912bd22d640d2b15d1c0189896b97c2c145172
CANDIDATE_V29_GEN__C0146__9EB3D31E78DCD522_9e6y_s917_f7207e117922	V29_GEN__C0146__9EB3D31E78DCD522	9e6y	917	f7207e11792213e9a99a7624c3334553ed433ac86507a898f42b3de23612567f
CANDIDATE_V29_GEN__C0146__2649191DDDAFFED9_8x6b_s917_b04dd5b5ef11	V29_GEN__C0146__2649191DDDAFFED9	8x6b	917	b04dd5b5ef1161986fc41bdea255a08fec46a68be7e1262aa14b795f0405e733
CANDIDATE_V29_GEN__C0146__2649191DDDAFFED9_9e6y_s917_fc5401a3a0b3	V29_GEN__C0146__2649191DDDAFFED9	9e6y	917	fc5401a3a0b35928d3214af970c9ea5ee59f8e3ea8a4b8eea3e50511a3194a99
CANDIDATE_V29_GEN__C0146__EB3C3529C1354DE8_8x6b_s917_96c1379713ba	V29_GEN__C0146__EB3C3529C1354DE8	8x6b	917	96c1379713ba09abe5cff2b7a091fe3fe4113f4f23ed0c5b0d24f3022c6be8fa
CANDIDATE_V29_GEN__C0146__EB3C3529C1354DE8_9e6y_s917_540b60ef8137	V29_GEN__C0146__EB3C3529C1354DE8	9e6y	917	540b60ef81377e16960ae51580b268a42eb7abf71979db4ceda239695b58cc76
CANDIDATE_V29_GEN__C0146__E1D5A6E2226DAAB0_8x6b_s917_5e6b5d2d49c0	V29_GEN__C0146__E1D5A6E2226DAAB0	8x6b	917	5e6b5d2d49c0bb0ebc4aead3c1ec47da72adebc98e52577f4d60b8b82fd7dc29
CANDIDATE_V29_GEN__C0146__E1D5A6E2226DAAB0_9e6y_s917_2021053cd372	V29_GEN__C0146__E1D5A6E2226DAAB0	9e6y	917	2021053cd372d1c2851c19d059900e406284f93b5901227634efb5fe89c2bdca
CANDIDATE_V29_GEN__C0146__F9AB3F22D110B2F2_8x6b_s917_8f98142a5ea6	V29_GEN__C0146__F9AB3F22D110B2F2	8x6b	917	8f98142a5ea6b6cd0b043c3e2bb7fc3a3264d31aeee1e3460f09345659ef46e4
CANDIDATE_V29_GEN__C0146__F9AB3F22D110B2F2_9e6y_s917_0caf4e4f5d28	V29_GEN__C0146__F9AB3F22D110B2F2	9e6y	917	0caf4e4f5d285fc40012c8f247bffcc283cfa60fe1b0d6adf43663eeebfcc6a9
CANDIDATE_V29_GEN__C0146__2B05A3544FE1E76B_8x6b_s917_6c0a69a80a97	V29_GEN__C0146__2B05A3544FE1E76B	8x6b	917	6c0a69a80a9705674858559a470cd727bdbc51888d1eb85b89524dbe8e042961
CANDIDATE_V29_GEN__C0146__2B05A3544FE1E76B_9e6y_s917_d320dabaa123	V29_GEN__C0146__2B05A3544FE1E76B	9e6y	917	d320dabaa123607be60ad973397e64b37787303d10e3697a8083424b3c27ca2c
CANDIDATE_V29_GEN__C0146__2D35A42E37679734_8x6b_s917_6c2d2302922c	V29_GEN__C0146__2D35A42E37679734	8x6b	917	6c2d2302922c64bdf15f0bf41474ad460f1956b98f0a5371762739f02c21ec57
CANDIDATE_V29_GEN__C0146__2D35A42E37679734_9e6y_s917_19fc3eb05de5	V29_GEN__C0146__2D35A42E37679734	9e6y	917	19fc3eb05de575f60e678b0e481bfea9ead2e526a14027ee40115ecc49ef8437
CANDIDATE_V29_GEN__C0146__DF91B97C6ED286DA_8x6b_s1931_7936d663c7ac	V29_GEN__C0146__DF91B97C6ED286DA	8x6b	1931	7936d663c7ac129da4231d33f88d12d1bf2006e792199e93c84fb6ad982b984c
CANDIDATE_V29_GEN__C0146__DF91B97C6ED286DA_9e6y_s1931_b4ae94504b7a	V29_GEN__C0146__DF91B97C6ED286DA	9e6y	1931	b4ae94504b7a14f22be71b239b9b24336e29fe0942d76dfc75a824a1d5b55793
CANDIDATE_V29_GEN__C0146__DF91B97C6ED286DA_8x6b_s917_30d3552ff217	V29_GEN__C0146__DF91B97C6ED286DA	8x6b	917	30d3552ff21716253bb630ecbc03bbd6c170ad8aca5f435d3a36bd37972167b5
