job_id	entity_id	conformation	seed	job_hash
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B07__M00_9e6y_s917_3a65beb1ee79	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B07__M00	9e6y	917	3a65beb1ee79d38ff55f34dfe5261734c71e1695dec81eeac0548e26716e8505
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B04__M01_8x6b_s917_73f5e3fdeddc	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B04__M01	8x6b	917	73f5e3fdeddc3c06c0565f966537823aeca900433d778395072a9e1f847bbcb7
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B04__M01_9e6y_s917_3c0658b6492f	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B04__M01	9e6y	917	3c0658b6492f41f96b59f264b5b36227a686a672065592fdc4a94615a24fd4b0
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B00__M02_8x6b_s1931_fa96209db13b	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B00__M02	8x6b	1931	fa96209db13b56e16abe0b05840c3d8c72a8bc23eed8823879222ad867c2f360
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B00__M02_9e6y_s1931_72ec8d53284b	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B00__M02	9e6y	1931	72ec8d53284b10fd6c015a30c51125c0eaee9336236bbf46db4f4987ac7f9e66
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B11__M01_8x6b_s917_4efcad85fff2	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B11__M01	8x6b	917	4efcad85fff2deeb787467348697eb6ddc4ca6a1947bc08f9911b0b5547866fa
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B11__M01_9e6y_s917_3fd8e7e189e7	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B11__M01	9e6y	917	3fd8e7e189e7afa277e11122d9ffef88fac0e5ca7395f231a74cb0679fab5577
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B02__M01_8x6b_s917_6810e34f1a96	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B02__M01	8x6b	917	6810e34f1a96e46629a2b10bc4f8d2d004815f04657446858ca4fd763b887219
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B02__M01_9e6y_s917_a6d7055735d2	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B02__M01	9e6y	917	a6d7055735d27b7ae56b2217ec0ed232453516fe3b48bcb1839d5f9edd427981
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B04__M01_8x6b_s917_f193d069bd19	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B04__M01	8x6b	917	f193d069bd193fb7d9ac7faa93408ecc14684c8f877c207d4812580c210de0cf
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B04__M01_9e6y_s917_2228cd8febce	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B04__M01	9e6y	917	2228cd8febced0ab62fd6a8619573d32e21110535ecb114df5f8e4aa2d1b20af
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B00__M00_8x6b_s917_830a99f399e6	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B00__M00	8x6b	917	830a99f399e6761371d536c9f61f9c429595c8af444bf340c487998c5b9796ca
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B00__M00_9e6y_s917_383d9a6c31c6	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B00__M00	9e6y	917	383d9a6c31c6e30d95b2df5fbcecb968f57da540706d0656c28a56ae9d31671d
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B09__M00_8x6b_s917_6884a2f9ebf5	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B09__M00	8x6b	917	6884a2f9ebf5970f2aa5d7c0398e113dc6186cdc9574f8e2f1de68903a4d3dac
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B09__M00_9e6y_s917_dc3a4534bee9	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B09__M00	9e6y	917	dc3a4534bee937d83eaa88a8f2dc30059a5ded4b5ee840c4b3766edecb409ab5
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B11__M02_8x6b_s917_dedcb097b04b	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B11__M02	8x6b	917	dedcb097b04b9bb4606486fbb88c27c6eb9e412f9a15644a1264d6f333a0a0e4
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B11__M02_9e6y_s917_394dc1e50603	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B11__M02	9e6y	917	394dc1e50603ba4df86d43dc43d8892ad4e0a6888f4d959272fa9d56a93dcb2f
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B07__M02_8x6b_s917_6e99b1962b9b	V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B07__M02	8x6b	917	6e99b1962b9b22789aa29aa81cf0f00bd332b6edfb63255ddf10366bdc559ec9
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B07__M02_9e6y_s917_66bf264cc03c	V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B07__M02	9e6y	917	66bf264cc03c87167207033a0eb8c6c5fc7607010fcbb4e573dfc6851acce00f
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B11__M00_8x6b_s917_75b3aa36d92a	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B11__M00	8x6b	917	75b3aa36d92ae42e48cb3c834e97188c5c3f4061dce42f0027a8ffaa6f30f0b6
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B11__M00_9e6y_s917_c177d309aa6f	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B11__M00	9e6y	917	c177d309aa6f8802b4fa4ee102e8d97c31d29e213dc3c24670ff83b3f0efbb8d
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M00_8x6b_s1931_82f922d74b35	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M00	8x6b	1931	82f922d74b3504a9e309cb571c7eb883478e7d99218650cf7ecbc143135eeae2
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M00_9e6y_s1931_1131ef12b92a	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M00	9e6y	1931	1131ef12b92a51e3c17c21f0b3cb5bc849b6868d3e5b5aea93872e791f418fcc
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M00_8x6b_s917_7eba80d4de5b	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M00	8x6b	917	7eba80d4de5b07a08b6ce1b5b32db1af1e20fcbf019b5f9ee3088f4310021465
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M00_9e6y_s917_63dff6d64422	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M00	9e6y	917	63dff6d644220b251c16a12966b9d14f451276056cd487ecf0cfa26bb51b34a0
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B00__M00_8x6b_s917_54b9f5df0e44	V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B00__M00	8x6b	917	54b9f5df0e4484d31752e8df9360c6907c12dedbddb2256fbc75d539162761c1
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B00__M00_9e6y_s917_4184ace97203	V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B00__M00	9e6y	917	4184ace97203ea51612ae2380bcdebb39284ad3278b52af836763fd8033c1980
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B09__M02_8x6b_s1931_99089ea6058c	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B09__M02	8x6b	1931	99089ea6058ca6abd34169bf7462397d424851db7c61b90f5fdca651c1c55d67
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B09__M02_9e6y_s1931_79b43b21d8e5	V29_RF__RFV1__PLDNANO_VHH_00692__C_CROSS__H3__B09__M02	9e6y	1931	79b43b21d8e59f805fe6da56fb276efd320cd5830f2d11145ec7641e19c35cf1
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M02_8x6b_s917_2ae71e1e732f	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M02	8x6b	917	2ae71e1e732f85e17eaf2eeed713be974868a843d283ce415495dad5eed8a90c
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M02_9e6y_s917_34f4bc1b74d7	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B09__M02	9e6y	917	34f4bc1b74d7250747c8ebee09c98d170d5a25fcd7d09e544274ffc7a97c79f1
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B06__M01_8x6b_s917_cb912d025b40	V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B06__M01	8x6b	917	cb912d025b402bdc0b773eb486c2b33d237d3b5aed250c5eb39b6fce3faa4dd5
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B06__M01_9e6y_s917_3eb5eb9d0d09	V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B06__M01	9e6y	917	3eb5eb9d0d097ad082a94f8d72ece8d1cbbdbb897f2cdf10d4ce7b1e053bac18
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B10__M02_8x6b_s917_3fdd28b0ab9f	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B10__M02	8x6b	917	3fdd28b0ab9f402f0225901cf8338a0280cded1104a5c2de8ccc706b1196e76a
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B10__M02_9e6y_s917_5c7e636813bb	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B10__M02	9e6y	917	5c7e636813bb591a59166f4129ce06ac0b02f8305942a89fa878209c97b3137a
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B10__M01_8x6b_s1931_608ea23c1593	V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B10__M01	8x6b	1931	608ea23c1593100d0d6b1556faba4a6e88db3dcb89cba10810d0e7d85d31a067
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B10__M01_9e6y_s1931_7027adf81691	V29_RF__RFV1__PLDNANO_VHH_00692__B_LOWER__H3__B10__M01	9e6y	1931	7027adf81691962be074a48cea7f50775b1816ecab07d088400916aa9981d273
CANDIDATE_V29_GEN__C0448__0129BC09631BDEB4_8x6b_s917_9829e5c63352	V29_GEN__C0448__0129BC09631BDEB4	8x6b	917	9829e5c63352aa032a6a971b104f1681d1d4527079de9f7b49082ed043f0992f
CANDIDATE_V29_GEN__C0448__0129BC09631BDEB4_9e6y_s917_3e48958a18ae	V29_GEN__C0448__0129BC09631BDEB4	9e6y	917	3e48958a18ae4151757567460a4f2891282477ac420514726e92c4b3ca7dbaee
CANDIDATE_V29_GEN__C0448__8AD3B58DC8C731D9_8x6b_s917_accb8446dd04	V29_GEN__C0448__8AD3B58DC8C731D9	8x6b	917	accb8446dd044dbd616525861815f33ff4e2101cde17fd005b589e7580d973c8
CANDIDATE_V29_GEN__C0448__8AD3B58DC8C731D9_9e6y_s917_3da875eb3483	V29_GEN__C0448__8AD3B58DC8C731D9	9e6y	917	3da875eb348399ff4d2fd701b236ab6eca22768f83c9e23b102f7935aafbda4b
CANDIDATE_V29_GEN__C0448__70051A51F15DCB5F_8x6b_s917_491b1e98c046	V29_GEN__C0448__70051A51F15DCB5F	8x6b	917	491b1e98c0469173f2377b50990c6d65d15f64cb6ef1a615ab133a36d222eeef
CANDIDATE_V29_GEN__C0448__70051A51F15DCB5F_9e6y_s917_3b4e146a254a	V29_GEN__C0448__70051A51F15DCB5F	9e6y	917	3b4e146a254a1a8ec5469582fe7ee6bb0e9706a19d9c2dd27e0fdebfbcdd4aab
CANDIDATE_V29_GEN__C0448__D96B4CAE92A9A621_8x6b_s1931_374efe07ee36	V29_GEN__C0448__D96B4CAE92A9A621	8x6b	1931	374efe07ee366d737b242d04526add4b9e1ed94726cd9766fb9a980d2d7f1007
CANDIDATE_V29_GEN__C0448__D96B4CAE92A9A621_9e6y_s1931_36fa2f35d3b8	V29_GEN__C0448__D96B4CAE92A9A621	9e6y	1931	36fa2f35d3b8d0f186bbd6df2b637a520438a6ac60a7c21854206179abd9c495
CANDIDATE_V29_GEN__C0448__D96B4CAE92A9A621_8x6b_s917_624d8f0406ab	V29_GEN__C0448__D96B4CAE92A9A621	8x6b	917	624d8f0406abd32b41de0acc0849a178221b2c2e17d2406b62754859f6a0ee21
CANDIDATE_V29_GEN__C0448__D96B4CAE92A9A621_9e6y_s917_5d9c0a324036	V29_GEN__C0448__D96B4CAE92A9A621	9e6y	917	5d9c0a324036730d034a563c87769523c6b8e8b6761e79fa78e123cae44f9870
CANDIDATE_V29_GEN__C0448__B8008AADD46F1A90_8x6b_s3253_10e4bcf06542	V29_GEN__C0448__B8008AADD46F1A90	8x6b	3253	10e4bcf06542d623faaa53d8bb69ea4a88ace14af27c5cb4b8dbfd31188e729f
CANDIDATE_V29_GEN__C0448__B8008AADD46F1A90_9e6y_s3253_5de5a09e3f2e	V29_GEN__C0448__B8008AADD46F1A90	9e6y	3253	5de5a09e3f2e9d67d1ee6d1e0c79b95c0873d9de6a1f1f6bf7e222badcfdb97b
CANDIDATE_V29_GEN__C0448__5BCF844E0311A9F3_8x6b_s917_5776582e6d59	V29_GEN__C0448__5BCF844E0311A9F3	8x6b	917	5776582e6d596b502e9e60fddf1b8735f5ee5357832b6afd95a14164c82c90df
CANDIDATE_V29_GEN__C0448__5BCF844E0311A9F3_9e6y_s917_49d272f1352a	V29_GEN__C0448__5BCF844E0311A9F3	9e6y	917	49d272f1352aea7e370157d4bd49bd8ca9ebe8aaede1078cb109a7d037a44dcf
CANDIDATE_V29_GEN__C0448__1245F6AF3E50FB89_8x6b_s917_6badf86b4274	V29_GEN__C0448__1245F6AF3E50FB89	8x6b	917	6badf86b4274cf6cc5dc5ad258fde96001e113335d2ddeb555993d1f9b88d0d5
CANDIDATE_V29_GEN__C0448__1245F6AF3E50FB89_9e6y_s917_bb81805ef64d	V29_GEN__C0448__1245F6AF3E50FB89	9e6y	917	bb81805ef64d8af5e601c2e8201ffa5196c9b4fa6b54e8fd06efec8161f6abae
CANDIDATE_V29_GEN__C0448__0FAE4C055CD949C3_8x6b_s917_316df4a85deb	V29_GEN__C0448__0FAE4C055CD949C3	8x6b	917	316df4a85deb84b951bbd09bcb24fe2b9f3bdca968a4f230dca5c105c5dbe97d
CANDIDATE_V29_GEN__C0448__0FAE4C055CD949C3_9e6y_s917_1330c1b89457	V29_GEN__C0448__0FAE4C055CD949C3	9e6y	917	1330c1b89457f9d0e7b01238d811eeef9234e9e888ab7b35f42bbf851353bf18
CANDIDATE_V29_GEN__C0448__E6C11D6564E7FAD5_8x6b_s917_5eb6928a6f46	V29_GEN__C0448__E6C11D6564E7FAD5	8x6b	917	5eb6928a6f468a04e20e67a9308d20dc764db5c554bc417be31a9fe647edc9bc
CANDIDATE_V29_GEN__C0448__E6C11D6564E7FAD5_9e6y_s917_79842896d62a	V29_GEN__C0448__E6C11D6564E7FAD5	9e6y	917	79842896d62ac377e853a1e0d027813dbaaf10f882280327d22494340a96fd66
