candidate_id	pose_name	pdb_sha256	proteinmpnn_nll_cdr13	proteinmpnn_loglik_cdr13	proteinmpnn_global_nll	score_npz_sha256
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose02__cluster_2_model_1	70addd6d55a3b897806887aef443d5d82af4d87cd0d751ebb97b7e6d0615d624	2.824254274368286	-2.824254274368286	1.8336468935012817	06af6a7ed4649a23318350785b97d9970cd829a6b58965a8e524c0b80bc3e6d0
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose03__cluster_3_model_1	a3b8a0e9cc43499b2246d9a998ca84fa2a108d71da532c8df71ddde454a6f45b	2.8600006103515625	-2.8600006103515625	1.8343684673309326	0bf41de349c84e26c394c2740a9d37357661e423ad4548931060405c7559319e
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose04__cluster_4_model_1	c843f87e68878459a754b6059b67506e8bcf8e9626066228d0967ac39858e6b3	2.8879854679107666	-2.8879854679107666	1.8113943338394165	6a27eff1e9bb8bff169233d0a61121596aa1d779bf868e86c597cf2f26586c9d
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose05__cluster_4_model_2	1dc1bfe9e3205d649d67205b1b2f95bf7f8b8fe0f35d4275dc39a0aa561b0dd6	2.987226963043213	-2.987226963043213	1.8943244218826294	b50174d0cb1496be508afa8bf03fd9f126d4e7413c6a9589e57741ab4ae2fcb8
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose06__cluster_5_model_1	640d7fa1b6c95538e85f210bffd5be351baed36fe7949cfd238f46797204b479	2.8158206939697266	-2.8158206939697266	1.8144702911376953	476f35037196078f8d1cbbe5df238aa0346bf05782cfccfa55ca7675f6273d60
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose07__cluster_6_model_1	326fb040355b1b04603ea4e89310eb6dd16c0a6603baa6462a70eb00f39d5f7e	2.936713933944702	-2.936713933944702	1.8320891857147217	5e5fd417430ff7c8d27d3dbc58f6de8b13746c9a0338485280a36768238981f2
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose08__cluster_7_model_1	7e7888d3bcbf970245c2c54f2529313d1e86e25aa5ee22cb74097f833890c351	3.02530837059021	-3.02530837059021	1.7970657348632812	1de092fd1f90961e0259e7fa2ac40d24a7d214bd4a9c268f16b013196acdd997
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose09__cluster_7_model_2	773f8ff07470b789bbfd5293d1805493eb50ab1027c7630f311434a78b6be297	3.003486394882202	-3.003486394882202	1.8551400899887085	1a33b53a54e9894b311100d71e7d39f3dc0585a37bc440ca18ecdfbb72e614e4
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose01__cluster_1_model_1	6457d8fc457be9a73a046908f69e318ec552d50213f251c822c3434434e208d5	2.272341728210449	-2.272341728210449	1.8582683801651	2cb9b4853f47f90c433d0d92081c28acb7865590a5b09ceb5a6efb345d6b83f8
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose02__cluster_1_model_2	94f68d6f7f646c8bf8348a66495d1a4bacde5b4910179e117193be117677f98d	2.3179686069488525	-2.3179686069488525	1.8483988046646118	cb317f4c8e7b9bc394b64e2034dada3a6ad91e3f829f0459feb0189a3dfc97e8
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose03__cluster_2_model_1	9569d4b57f51b60ffb693ef6e3d68b98ae9ed5edb0b4fc761f6f25462af41565	2.23038649559021	-2.23038649559021	1.8453987836837769	09f84bab97f30639e4b85e2c972be5160c3bfa7cdc6796ddcce73e311fc732ad
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose04__cluster_3_model_1	f2b3ab4527716e6afc9be0fd410a31d8f50079456f9b1f15f6d28ad387ae6fa4	2.1078855991363525	-2.1078855991363525	1.8601913452148438	aa371b799e81071b3588597868ac07b8895ac88183a2790f2ff7599956546404
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose05__cluster_4_model_1	035e3db0d567ecd50a4f521f7907e4ad4bfd89d93c6f36bb737359aa8cee360a	2.0919389724731445	-2.0919389724731445	1.8647350072860718	6f85d0cb90b81cb8727b149cf9ac8cb8f658216cd21fed6a8a32b49067d472a6
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose06__cluster_4_model_2	acbb75b34a5cfdbfa926b152efd4e86fa68749163c5d6f83ef6609ea5640c7e2	2.2056691646575928	-2.2056691646575928	1.8827508687973022	e8387dffd833ab39f1837f2355f32050896d48204f922eb44a53dfd69368fbad
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose07__cluster_5_model_1	cc8e09548f7007395fa8e32962c2150a5572e2aea80018fb13cffad5bf6aa2ff	1.9111155271530151	-1.9111155271530151	1.822672724723816	d66a761293b0d0241fdcb886713779924424601c3d1f3cb33f8adcd13c6c786d
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose08__cluster_5_model_2	8830c5df3e78d2c8246cf0062e3fbd51d22b9f55506f84c1b1b634e27a9b46e1	2.2639615535736084	-2.2639615535736084	1.8747934103012085	4307e61bd1030bf2e960f96d52f3311cf9b51071a7bc2aae899c81fcc3ce945a
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose09__cluster_6_model_1	d62d1fe4c30760acdb6c0ad93b495a68acbc7bec4a386b2d6c0c85e74d055223	2.367202043533325	-2.367202043533325	1.831088900566101	ef03dfec3a6bdc305460192d7fc0f98df2d627994f552350fc01b721750a9040
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose01__cluster_1_model_1	21b215139f062a702f9d10820cd9c0fb1085b405d99dca756e8a87d665aa5bbb	2.5501816272735596	-2.5501816272735596	1.7422105073928833	8396722a89fdacccd40e75d8740e9cb3e493e85cc6a688531a5bcfa2010bcefc
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose02__cluster_2_model_1	cbac7e616aef659c7a77121a32c22c02efd0b35346bd4ea6d7343d1e0e77f036	2.3598647117614746	-2.3598647117614746	1.716782808303833	47852f64ab4cb9690e25271f2dd25e8d14f7c807a0ca89faca6f7c0dbd780d9f
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose03__cluster_2_model_2	02037f1eafad04626c060d120ad42dcf65fb35f1759d88af9e5d71fcc583c7f7	2.35416579246521	-2.35416579246521	1.692072868347168	7c393ec53290b2b2dd3f79e25fb7d3463581ae6c551349e7ade4cbb7b9e65bd8
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose04__cluster_2_model_3	68f6a2334d0e509728d8d17b3bd215f521afaf84cb15f8fe63bd65688f7d810f	2.4021153450012207	-2.4021153450012207	1.7077385187149048	de683871bcbb788e7396d27db137823252f4c8be63de33b6d66faa444ff56f92
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose05__cluster_3_model_1	ecafb6ac841caec7dfe74d1a2bc93e038994071204ae2f9f00da5c3e47611db8	2.3959105014801025	-2.3959105014801025	1.7287623882293701	ef0d5049adccd9422ca4aa4cfcc22d16115245add7bebe181af33a064d9735d0
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose06__cluster_4_model_1	4d3a8fbab83c149545df37d495fca28ffaa2feee8436da41c3df16c9108dfb49	2.616126775741577	-2.616126775741577	1.7992788553237915	81bf67eda3b9c649da7e4c2b342a985437c670e170582dc0f310f899e29fee80
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose07__cluster_5_model_1	6306f484f4f20124f246759b6e4e86cd380ab0498ba9ab3c5ecc781f96a71b68	2.537057638168335	-2.537057638168335	1.744476318359375	cb5ff9ab1cee1362fa532e9cab388745b37b29b1f7fc8e34f7d1714327d1d6bb
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose08__cluster_6_model_1	72fe860e4909a663176d7bb65d4b4fe7ca357bd7e4b0ed3990c26dd3a2a00972	2.204054594039917	-2.204054594039917	1.6682329177856445	6ccf9fd07b365b6dbd00dfb2be756415e3548459f43aec64628a05eef99be97a
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose09__cluster_7_model_1	d75eff43589ebd5f44719305b4e57afe2049154a4713de1a0e888a39b5ef750e	2.353363513946533	-2.353363513946533	1.6841436624526978	6462e03a54ec1a3a1ee5b11a18426e13ce4c9aef099df60a650420e9d9612f33
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose01__cluster_1_model_1	2d22994639854276cb1132dedcb21de1a734000b1144fc7545615136ed0edf08	2.6553869247436523	-2.6553869247436523	1.787449598312378	3d4dfb64c67662f4228bf26f88dde3728b6cf183df19b6e89ab337aca6a7d073
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose02__cluster_1_model_2	d4e8b6d4c2ee24b5e989d14e688e128ed7a930ca58f86d0348f18dd0c229122c	2.6478147506713867	-2.6478147506713867	1.7217806577682495	e5aff680023e681a310f19720b7e9ac5972bed437f7fee0cf0646a5011782bd5
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose03__cluster_1_model_3	b6ac61ae6892f54c14bcbb0a9c7da59e2530aacb97b666e399abac6c66848c2e	2.7986574172973633	-2.7986574172973633	1.7577356100082397	e0e1c3c1375b79203929a8da27cfa651924e7fdeb386401f2c32e53e24af291a
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose04__cluster_1_model_4	0bc31b115f5116894737fd740a6be78a8cc12aa8011ad2541cc3df1374a54470	2.625800132751465	-2.625800132751465	1.7796863317489624	d6208b1195abe4eb65307acd792d0b75c4bedeaa42aa2479762f928b9f795fe4
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose05__cluster_1_model_5	964c584431cc0eaae7bc7ef50c9d20973f98f8fab2fce0a798ab367ebfd84745	2.590412139892578	-2.590412139892578	1.7682229280471802	046e1b69117c536768c9893377ee473d8ab8718a62eecbf8ee3f6568964c0df1
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose06__cluster_1_model_6	7af25fb53077a9652cae084676ace6495e954649c218852ef5c6930e06936958	2.727358818054199	-2.727358818054199	1.7216492891311646	041d1016a23c8006f3e70a51ce1b145da113ef4897abaddb8a84c1f53388a6b8
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose07__cluster_1_model_7	995a0d6e2aec4820b69a57be3a3270c0b4c0a7d41adbf8ba2b40778d575a6d86	2.640380620956421	-2.640380620956421	1.7697502374649048	972389396e1d8b9d6d83fb12810b0d77c931cc845ab6bcbb9f055870647973c5
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose08__cluster_1_model_8	3366c2ce5b92b6a1b7aacdc76cb611b0946c62fa4904b5936eac676ee131080f	2.8407697677612305	-2.8407697677612305	1.781798005104065	5c7047824d5d3431599516f2e1f6aba167f994c015b226b1260cfca4dbb32609
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose09__cluster_1_model_9	f4e9df66535820d7b12a8237fde93350ce810dc9da52930e5a2248bb3b339f60	2.717660665512085	-2.717660665512085	1.760385513305664	7f1f8b70754c636a7c3ce550815d5f2860bf6aa77cb08616eafeb0a2244b317f
case02_pos_06_20H5	case02_pos_06_20H5__pose01__cluster_1_model_1	e154fd6dbc70db87efbd004d2b0f08251255ee544b219e08ab30cad0fea1be4f	2.9424362182617188	-2.9424362182617188	1.8031896352767944	d3a9eada6dcbe3f61b373388b0afc9c5e041bdf6e4aea676ffcc656294480b58
case02_pos_06_20H5	case02_pos_06_20H5__pose02__cluster_1_model_2	5cf9f47cb73c753c7ce1d7c384d684e7e3dacbae342f8f1669966eb85ded8f3f	3.009859800338745	-3.009859800338745	1.840910792350769	660c76356e92277fbab2be0fb73e19c32130df0504c2e39e4c072f541004998f
case02_pos_06_20H5	case02_pos_06_20H5__pose03__cluster_1_model_3	9219d11d8df7fcbbb372d2f7081de827089c713a350765c270a30aa06061c090	3.0062155723571777	-3.0062155723571777	1.8265715837478638	2993850ddb2476ad60f6ecfd90390fa995e6aa6d6edaefe4aa239fa6de046b31
case02_pos_06_20H5	case02_pos_06_20H5__pose04__cluster_1_model_4	b0b5cdc2815ceaf43cabd717a8ef694046773d7017f91aeb301f9906c63aedef	3.0404093265533447	-3.0404093265533447	1.8358614444732666	7ebf7811315819266b86691ab86906dec12a95a3ea2d0f4346b24c6166298b0f
case02_pos_06_20H5	case02_pos_06_20H5__pose05__cluster_1_model_5	9e5a9cc9b617963273ad4c0d451ccc3b4015e20890e31bb3359c04febde7b358	2.8588943481445312	-2.8588943481445312	1.8510704040527344	ecd367ff4d5b2c2647ba9cb47d1c89da490b9aa0c3d410a7611fea4a33c18937
case02_pos_06_20H5	case02_pos_06_20H5__pose06__cluster_1_model_6	6aef20970b66a57a0bd847f7630bf63ccdc4c19759d33af4509e3b64881b2c81	2.8534953594207764	-2.8534953594207764	1.8055962324142456	aa7b9dc8174f5e445c457f1a8cb4e705fb589211cd1443f7dc6201e4add3125c
case02_pos_06_20H5	case02_pos_06_20H5__pose07__cluster_1_model_7	0fe21a4eb46deaff4e61e0ce5be631b48bdd8f2ecab764deaaf7416143c6d799	2.7673180103302	-2.7673180103302	1.8110198974609375	1f15c1a5d6bb5b98aeb207df0d08977fb6f3406b4c0f1eeb8dacacf93e41c369
case02_pos_06_20H5	case02_pos_06_20H5__pose08__cluster_2_model_1	aac5ab624fde1bd1add6d7670293441a36e7630f3ebd426fd48b94e6c1992910	2.8349218368530273	-2.8349218368530273	1.8383277654647827	025ce1ad8731c925178e9ad4baac9baa2575ac8017e8b9a10138cf05db98b8ad
case02_pos_06_20H5	case02_pos_06_20H5__pose09__cluster_3_model_1	3c127b35fc594f4f9c53133f7bafdb8217da8cb8463bc11af08de28777d1272b	3.085304021835327	-3.085304021835327	1.8107844591140747	f27977ec5f688c8d0348191f25b29a26717f3f5f61779c074fb5f1c62910d22a
case02_pos_07_30H2	case02_pos_07_30H2__pose01__cluster_1_model_1	16d3961d52699b03ecb8484aaea98361a90cadddbae264a4829b3293cf79202f	2.613356351852417	-2.613356351852417	1.7302227020263672	eac781a9b8f760979aa81503510dd3e26065853154fa4ddac04be4bdc5da929d
case02_pos_07_30H2	case02_pos_07_30H2__pose02__cluster_2_model_1	7bbd43e0f5b152a2274dee2a9ee2279644425e98a9c455236ee6d3da1e36535d	2.835716962814331	-2.835716962814331	1.7930924892425537	98948668288fcb21b3cacf068004ca5153d4d9ff35c1783dc2e022e87370d162
case02_pos_07_30H2	case02_pos_07_30H2__pose03__cluster_2_model_2	20dec7698116bf6b530a31ba705c6077e42c4795991fc8003a9e8c198c0d737e	2.9079911708831787	-2.9079911708831787	1.79510498046875	7c9e401da4bf1a1ca88e45f5ef9db8a6b865d509a19106b8095a18cb79a1412e
case02_pos_07_30H2	case02_pos_07_30H2__pose04__cluster_2_model_3	e74f8c65fc717085bb5628d4934d465acb20f797d6519e552c8db3e2123bc05e	2.8166961669921875	-2.8166961669921875	1.7587171792984009	db9e68dc46c6521ab14a81717e7f84d8730a066249f736ec22dcb3a6d236a480
case02_pos_07_30H2	case02_pos_07_30H2__pose05__cluster_2_model_4	9c238f1b715b8ff2146a08dbbdcfc217bb849718ffee2a5e32c61a8245866afd	2.8085954189300537	-2.8085954189300537	1.8017152547836304	0c6d35cb963e557479d6583a66c4484233da0a20c6ff71f933397c16cee784eb
case02_pos_07_30H2	case02_pos_07_30H2__pose06__cluster_3_model_1	efb343535f4bab5b53f25168219066ce87dc28f494a90cf99f0dba0286e733d5	2.8351850509643555	-2.8351850509643555	1.7628334760665894	fe7347ddbfbfe396d2d25fe6ba414a1d06154bfe4e352d316108e4b4332fddfb
case02_pos_07_30H2	case02_pos_07_30H2__pose07__cluster_4_model_1	fea131c8f9f1c22cd60ac9a6fdb11247cd3e59d213522024a8368fcadec03ddf	2.921555280685425	-2.921555280685425	1.7897186279296875	7938e237a2789f593191f1f01c4447cd62f69c5053f6b66a5b4116bcc11f4df5
case02_pos_07_30H2	case02_pos_07_30H2__pose08__cluster_4_model_2	fdfcf8601eb37c08c0bd7c0983b123fb91020ef54cf4cfb1115095fae537d41d	2.9255895614624023	-2.9255895614624023	1.7837668657302856	af3093a073128c1a8694948668f766d698bb5c5be12083472277bb4705cd9db3
case02_pos_07_30H2	case02_pos_07_30H2__pose09__cluster_4_model_3	ace92bf0e74f0a25f6079dfec91af4664ade867ee3a714ee5b9e801ea5b66059	2.8122239112854004	-2.8122239112854004	1.7440214157104492	00cf47a52d311297678400db9536275fbdfc8c8301c3948b84bc29040371415d
case02_pos_08_39H2	case02_pos_08_39H2__pose01__cluster_1_model_1	1f582aa5f33bd61baf87e0dca36fb89a256e6a208540b0acc8e504ecd06b63b2	2.677001953125	-2.677001953125	1.7790193557739258	2be25042849d555adbf76da689135d224a2504d7dd84ef9c91f05717058456df
case02_pos_08_39H2	case02_pos_08_39H2__pose02__cluster_2_model_1	96b7484d5ed4b370db01b50929e477082487870fbd2a942b93548bc078641bfd	2.283048391342163	-2.283048391342163	1.729123830795288	00a9acc395f263728092fd5c0ec315a1f99805e3de958077069e1a13be5b6bab
case02_pos_08_39H2	case02_pos_08_39H2__pose03__cluster_3_model_1	46cc0fd796c6f365a40ff5ada12605af159e6019aac2c737424baba203a8c75c	2.363960027694702	-2.363960027694702	1.7554839849472046	dfcb99cac350ec3b5b053d6d11058ad3743a18367bdf705e98b599411d5ce1ba
case02_pos_08_39H2	case02_pos_08_39H2__pose04__cluster_3_model_2	4e79dc6d47414b457c943cafccb3addb4c963857e66c8e43a7fe7d4f363a3094	2.306748151779175	-2.306748151779175	1.7506870031356812	9fb5968f904ac1f43a1feb4beecffa44edf163311c75b55c0e019c2fedfabe25
case02_pos_08_39H2	case02_pos_08_39H2__pose05__cluster_4_model_1	af2cd1f6e6c798faa8baf21b35bed22939e29b66fa2845c8598e23cd9d483bcc	2.5957319736480713	-2.5957319736480713	1.7635993957519531	26c78a227e4ae7aae8fba9263f260b9302a4c00905b43decfd507c9576bb204e
case02_pos_08_39H2	case02_pos_08_39H2__pose06__cluster_4_model_2	768979232c173d800934d653fde17fe0aef4272fb3a8d97e3cc7082f119c635e	2.472445487976074	-2.472445487976074	1.746841549873352	6de222fc4fe52d85ba537ccd1451256d4e0b6a3989a0bbcbc54676fcbd82d674
case02_pos_08_39H2	case02_pos_08_39H2__pose07__cluster_4_model_3	bccc7b8f07f462f2295114fb360ed82c50a01446cb35c3d130bac4c643d67bc0	2.5829579830169678	-2.5829579830169678	1.811589002609253	5cb0be79f856d56c7473598ac0e0dc6349f94e52681ddcbb6bcd8a33497cccb0
case02_pos_08_39H2	case02_pos_08_39H2__pose08__cluster_5_model_1	156520f1dea567fa2f8fb34c6f7bb61dec303248aacc5c60afdc773267fb801b	2.5438132286071777	-2.5438132286071777	1.7618293762207031	7eb1bef2b1393f8852dc739c60511bf9831feaa09065bf7dd1a28ef25c081c19
case02_pos_08_39H2	case02_pos_08_39H2__pose09__cluster_6_model_1	d7a0a4dd4ff3011fc6446ba39d6ade7d60b3d86709d47aac7af8351fc334febe	2.343846082687378	-2.343846082687378	1.752720594406128	6a072d8d5b47f3ae1328cb20b2955b1ab7c6b704e4afe25f97bf7aa96d5ad2b1
case02_pos_09_39H4	case02_pos_09_39H4__pose01__cluster_1_model_1	d51d7d74554fec85431730828ba276ccdb1c5beae1ba02b1a35724b52520aa98	2.177114963531494	-2.177114963531494	1.7357070446014404	460ade90658547bb1cfb93ebe2300d28eaeaf48e42918904b0af6d6b5cf02a2b
case02_pos_09_39H4	case02_pos_09_39H4__pose02__cluster_2_model_1	f5811082968c1ca2d0b9237f84e71fb374cdeb1fc164b21b36dd5b56374ad6de	2.403113842010498	-2.403113842010498	1.7554657459259033	dc2225a36ec029689c990c1ef111f44847d47814bd3895e52623525d22f2c8e0
case02_pos_09_39H4	case02_pos_09_39H4__pose03__cluster_2_model_2	ec1f10ec0f33a64d5aacde8976f7f7063eb4f96a5e92313c5315c233ce79ed92	2.2391037940979004	-2.2391037940979004	1.747043251991272	8a9b037dfad8f47fea78e0f28fb57e8dd9eed60abfe1a779a5b61f00373fe1b3
case02_pos_09_39H4	case02_pos_09_39H4__pose04__cluster_2_model_3	f864d3cd58c01204137f234c528aa4c2da3e05c9c102198590146902fff311d4	2.0771772861480713	-2.0771772861480713	1.7407654523849487	5efab6b1a50b2b9e763f42865ba328790db8275107a4b2c397b09d762ef220c2
case02_pos_09_39H4	case02_pos_09_39H4__pose05__cluster_2_model_4	11a5652dfa3bac2f2b644e33543f6ccee2de2d4a92ac1b7938a675be257d1df7	2.222287178039551	-2.222287178039551	1.7647212743759155	24c970e55d8341d828c85ec4c3ea45aad51dfffe653f66bad6ff47fd50f6d1d3
case02_pos_09_39H4	case02_pos_09_39H4__pose06__cluster_2_model_5	af71a3db6e1d2591a179a167739da39ce7493f26d03f54d02c8013580b3b1c15	2.327439785003662	-2.327439785003662	1.7408841848373413	68da95fcb781b27fc426af680fa6e8c267ee377e991aefae98794417434350f1
case02_pos_09_39H4	case02_pos_09_39H4__pose07__cluster_2_model_6	4cc86b62414edfd374e22de1f252b271c910911a94c1422742fe92f4e89951e1	2.2657129764556885	-2.2657129764556885	1.7737122774124146	e45280bf135a6f0e56c18dc3e1f5cf7483837ff7d79a69056865e1fc81b8ef90
case02_pos_09_39H4	case02_pos_09_39H4__pose08__cluster_2_model_7	6a8f7d4baf4acd9754d11f17e138f23c4cd52b3eca918cf5bc43abd06bacd509	2.0507004261016846	-2.0507004261016846	1.7052443027496338	c64212ff7bc3308b4a2c370640ee21857626a2c257486421fb023e9cbe544242
case02_pos_09_39H4	case02_pos_09_39H4__pose09__cluster_3_model_1	56d7871f2b6045b127e6a21535fe00c4dd9b1bdc54f4707e98c8ba829448149a	2.190758466720581	-2.190758466720581	1.7851674556732178	0f00aa26f91580640b8dba128138e6d87cd626bf7139eb8f1f621a676bbe4beb
case02_pos_10_151H7	case02_pos_10_151H7__pose01__cluster_1_model_1	5b8fae335126f3d6a6fc698a0cd3175f0a66c35d431edf6192225938a90f7997	2.427773952484131	-2.427773952484131	1.7634440660476685	bae76e664afa04b0c54c637af08e2beae77ac9fc84cf15ba7cdd2c8ce8c0ff82
case02_pos_10_151H7	case02_pos_10_151H7__pose02__cluster_1_model_2	e6d3d94cbcfa8e0c1cea398a8068956490e8ec4bb86c29af23d3334262f2c5df	2.1540791988372803	-2.1540791988372803	1.75883948802948	2bded2c2556dde8e586278c4ba21c3f60df1e9c6f9d3336c3c09ce6d8c7a8ef9
case02_pos_10_151H7	case02_pos_10_151H7__pose03__cluster_1_model_3	c6944959b7aa432eb77c9f6fb0d5008e982cf544bfb04f1a6974e95c31a24b76	2.2968592643737793	-2.2968592643737793	1.786313772201538	8fa0ea81cbc6d41434293b5500856ab3a15dd9d3003d05cba43cb53e24d20587
case02_pos_10_151H7	case02_pos_10_151H7__pose04__cluster_2_model_1	014df9761c4e392974a8803cc82e1205d161d752415195fdf14b6d12a0d9e830	2.30194091796875	-2.30194091796875	1.762688159942627	39daf386f0cc050e0ec9048f9a7e98de8e22a9086b8996da997cb88adcff3206
case02_pos_10_151H7	case02_pos_10_151H7__pose05__cluster_2_model_2	8b8de9cdc30d21258f2f2a1aacc274a2bf1eae223e15bbb4c7e35c4a1e5f5531	2.2023398876190186	-2.2023398876190186	1.7285362482070923	9e5546c039a0c596e39ebec49025cd0f1e538ac3cf6427870e013ae19238f43e
case02_pos_10_151H7	case02_pos_10_151H7__pose06__cluster_3_model_1	809e95afea760bea492df0ce4147d9b0be75306ea3c5c94512f68ca1bae68b5f	2.514296054840088	-2.514296054840088	1.7965946197509766	77120dd16b6ba437b19ee0c9055fcad3e3d4e872cafe5b30fb6808de93286b47
case02_pos_10_151H7	case02_pos_10_151H7__pose07__cluster_3_model_2	0c50d2a744931c9860005c73e1fee9bef5c38958c215e5126662f1a30f34fbd2	2.4144787788391113	-2.4144787788391113	1.7898129224777222	dd56117c482d2a16987acc65cf228c87e5b015e71b2a46cb2284f345c366869b
case02_pos_10_151H7	case02_pos_10_151H7__pose08__cluster_4_model_1	6ffb1e0647041395b4ecd7b035b0f069e24150a5d032f1520a6a5d940c0a8200	2.3671154975891113	-2.3671154975891113	1.7687890529632568	567653d09a087cb017e7fbd3b59b497e2f7bb21c584b59b93fbac458902313e0
