candidate_id	pose_name	pdb_sha256	proteinmpnn_nll_vhh	proteinmpnn_loglik_vhh	proteinmpnn_global_nll	score_npz_sha256
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose02__cluster_2_model_1	70addd6d55a3b897806887aef443d5d82af4d87cd0d751ebb97b7e6d0615d624	1.8848007917404175	-1.8848007917404175	1.8404301404953003	956355cfbfa895cec0a3f66c62dbcd6f66a177b0f0b2a0112cb31e3d54a4ee97
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose03__cluster_3_model_1	a3b8a0e9cc43499b2246d9a998ca84fa2a108d71da532c8df71ddde454a6f45b	1.8647762537002563	-1.8647762537002563	1.8392726182937622	0a1e8be0546feb3fc6c54bd5fe439a8ad91a964e33c9870fd2b4478283df6d7d
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose04__cluster_4_model_1	c843f87e68878459a754b6059b67506e8bcf8e9626066228d0967ac39858e6b3	1.8404220342636108	-1.8404220342636108	1.808877944946289	e0f789fee503c445bbb46bce793ca98de75a16ddfc7504f7f5f348d8e95ee6cc
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose05__cluster_4_model_2	1dc1bfe9e3205d649d67205b1b2f95bf7f8b8fe0f35d4275dc39a0aa561b0dd6	1.8882534503936768	-1.8882534503936768	1.8915663957595825	bdb772a53fa7b57957393308a4e137dc689c6fd24f7078455e4c557b74ed7493
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose06__cluster_5_model_1	640d7fa1b6c95538e85f210bffd5be351baed36fe7949cfd238f46797204b479	1.8638615608215332	-1.8638615608215332	1.8150213956832886	95b6d498fe71e1a28c598b2bc1fbb01ec652f74b4a21324ffe566419ab9081d5
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose07__cluster_6_model_1	326fb040355b1b04603ea4e89310eb6dd16c0a6603baa6462a70eb00f39d5f7e	1.877441167831421	-1.877441167831421	1.8331843614578247	7861c4b77343fafd6d84092ac39ebde8211d52f6149c556ae80fb70aa2f126ce
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose08__cluster_7_model_1	7e7888d3bcbf970245c2c54f2529313d1e86e25aa5ee22cb74097f833890c351	1.8446685075759888	-1.8446685075759888	1.80558180809021	1b5f3bc2ab3518d393aee65d7c7ec505976096ae3be33ad97a19f2d3f17c289e
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose09__cluster_7_model_2	773f8ff07470b789bbfd5293d1805493eb50ab1027c7630f311434a78b6be297	1.8492110967636108	-1.8492110967636108	1.847870111465454	48d96528f7e9a6a9483d837466b7bce206150baa56beca3c03840d7060d479ac
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose01__cluster_1_model_1	6457d8fc457be9a73a046908f69e318ec552d50213f251c822c3434434e208d5	1.9298635721206665	-1.9298635721206665	1.8603700399398804	68c8bb466289e56a66805f14277c32c31ecfddff9417aa569b3eeee2736ef681
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose02__cluster_1_model_2	94f68d6f7f646c8bf8348a66495d1a4bacde5b4910179e117193be117677f98d	1.970123529434204	-1.970123529434204	1.8478208780288696	fd052c6f1416059e3f8c0ae8913714e37304d0e0a9497f4653c51afcdbec8e6e
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose03__cluster_2_model_1	9569d4b57f51b60ffb693ef6e3d68b98ae9ed5edb0b4fc761f6f25462af41565	1.913473129272461	-1.913473129272461	1.8453216552734375	10b97cabc153ef8c11e5e758f5a6cbdad39745b969b0ce7323618f86f0b4df6b
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose04__cluster_3_model_1	f2b3ab4527716e6afc9be0fd410a31d8f50079456f9b1f15f6d28ad387ae6fa4	1.9116264581680298	-1.9116264581680298	1.8536673784255981	ad44fd65f3625d90523e6d3692312bb9f5113e041d9330e2157ba111445d3d6e
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose05__cluster_4_model_1	035e3db0d567ecd50a4f521f7907e4ad4bfd89d93c6f36bb737359aa8cee360a	1.872543215751648	-1.872543215751648	1.8606101274490356	25aff63733fc2acbe798d7d3c72d0cec5db314c63a8f751363f6b2f362488e39
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose06__cluster_4_model_2	acbb75b34a5cfdbfa926b152efd4e86fa68749163c5d6f83ef6609ea5640c7e2	1.935543417930603	-1.935543417930603	1.8821296691894531	9f2e19b140a30b3486f2e1d9c44f26f22991ad58b193a0ed5e126394dc3eae0f
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose07__cluster_5_model_1	cc8e09548f7007395fa8e32962c2150a5572e2aea80018fb13cffad5bf6aa2ff	1.8748083114624023	-1.8748083114624023	1.8239877223968506	06999305705ea330d06ee4a1d230d1f558bbd87f71233c8ba6fb24794debc7bd
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose08__cluster_5_model_2	8830c5df3e78d2c8246cf0062e3fbd51d22b9f55506f84c1b1b634e27a9b46e1	1.926904559135437	-1.926904559135437	1.8797258138656616	d26bdd348f065d99f1dd3c3f42c587aa8d0ddcf4ecfd6950dc7600167f488a66
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose09__cluster_6_model_1	d62d1fe4c30760acdb6c0ad93b495a68acbc7bec4a386b2d6c0c85e74d055223	1.8928123712539673	-1.8928123712539673	1.8202067613601685	03aa4654adfd507cc0796896e7668786da1c7a9f615efeb4b7a01b72ef02aab6
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose01__cluster_1_model_1	21b215139f062a702f9d10820cd9c0fb1085b405d99dca756e8a87d665aa5bbb	1.649327278137207	-1.649327278137207	1.7416776418685913	f58486453cf83cb1d4b36c70c67105f7768a158ece1889661bd62ff08c110b58
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose02__cluster_2_model_1	cbac7e616aef659c7a77121a32c22c02efd0b35346bd4ea6d7343d1e0e77f036	1.6595942974090576	-1.6595942974090576	1.7161226272583008	06867eafaba895316c11278b04c1e4af28138aaff0fae2c5c122d95763b3ece7
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose03__cluster_2_model_2	02037f1eafad04626c060d120ad42dcf65fb35f1759d88af9e5d71fcc583c7f7	1.6509064435958862	-1.6509064435958862	1.7001423835754395	9a84d441d0e8dc5964b8979256955be7f05efcfe681b57650b4889c415113195
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose04__cluster_2_model_3	68f6a2334d0e509728d8d17b3bd215f521afaf84cb15f8fe63bd65688f7d810f	1.6385626792907715	-1.6385626792907715	1.7113127708435059	b3035ef160eea812e2b216b9ae468a25a8908fab1399f87cf2889836a7914cd2
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose05__cluster_3_model_1	ecafb6ac841caec7dfe74d1a2bc93e038994071204ae2f9f00da5c3e47611db8	1.7070164680480957	-1.7070164680480957	1.7499936819076538	a3e2dd6a6366e19b9cca616d23547f408247ad39202023da4c42bed6670746a3
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose06__cluster_4_model_1	4d3a8fbab83c149545df37d495fca28ffaa2feee8436da41c3df16c9108dfb49	1.8068995475769043	-1.8068995475769043	1.8113960027694702	65333687f916d38b43f4ac20bd655c52a5b4bdabbea0ff85c9aff77d6899d5a1
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose07__cluster_5_model_1	6306f484f4f20124f246759b6e4e86cd380ab0498ba9ab3c5ecc781f96a71b68	1.7233784198760986	-1.7233784198760986	1.7506951093673706	6920e788696dad403c9c4fac240edbea264749e855d259ed8d40d7e537673925
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose08__cluster_6_model_1	72fe860e4909a663176d7bb65d4b4fe7ca357bd7e4b0ed3990c26dd3a2a00972	1.6379483938217163	-1.6379483938217163	1.6619970798492432	827e8307cf0b1ca2d2c2073c8a2d6dabe59dbc9a486111d2d3709560206507fb
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose09__cluster_7_model_1	d75eff43589ebd5f44719305b4e57afe2049154a4713de1a0e888a39b5ef750e	1.6615056991577148	-1.6615056991577148	1.6988548040390015	bb49fbbba43b35c40c1a63cbc3ea22a6328a10a4c8eed4ab428faf178b3ed105
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose01__cluster_1_model_1	2d22994639854276cb1132dedcb21de1a734000b1144fc7545615136ed0edf08	1.7078204154968262	-1.7078204154968262	1.780970573425293	058c3827d5e05a7f88ba09141623d097ab21923bbe1a399365e3f97a496a8374
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose02__cluster_1_model_2	d4e8b6d4c2ee24b5e989d14e688e128ed7a930ca58f86d0348f18dd0c229122c	1.6787991523742676	-1.6787991523742676	1.7143899202346802	7d804699f81112fa82d9e35e2a79fcd50341386306adb14e83440b57ec0a686f
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose03__cluster_1_model_3	b6ac61ae6892f54c14bcbb0a9c7da59e2530aacb97b666e399abac6c66848c2e	1.7421013116836548	-1.7421013116836548	1.7488857507705688	424d78335f031c5b789b1e8c8bf12d80ae7bb9340b41fd70de5c3842bf9dd7a8
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose04__cluster_1_model_4	0bc31b115f5116894737fd740a6be78a8cc12aa8011ad2541cc3df1374a54470	1.7366299629211426	-1.7366299629211426	1.779915452003479	647b545ee2cfb39457ad24e77a64e8dbb49b7ed40be8a6a2a364a432d1bbc573
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose05__cluster_1_model_5	964c584431cc0eaae7bc7ef50c9d20973f98f8fab2fce0a798ab367ebfd84745	1.7300275564193726	-1.7300275564193726	1.7697170972824097	b8208e332c471d1327d2485121df8104fa436d307830a839e8813fdfc43f8961
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose06__cluster_1_model_6	7af25fb53077a9652cae084676ace6495e954649c218852ef5c6930e06936958	1.7081032991409302	-1.7081032991409302	1.7299238443374634	38282d69ce79aca933a804613f6cec460917b4ead2c8dde6f37394b0c53d28dd
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose07__cluster_1_model_7	995a0d6e2aec4820b69a57be3a3270c0b4c0a7d41adbf8ba2b40778d575a6d86	1.7080349922180176	-1.7080349922180176	1.7670881748199463	26e8d22fb44edf07269649df415663896a5ecd7d9bab165366e1f9addac81958
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose08__cluster_1_model_8	3366c2ce5b92b6a1b7aacdc76cb611b0946c62fa4904b5936eac676ee131080f	1.7425369024276733	-1.7425369024276733	1.7731515169143677	8751e859c450383af9bb743464eb08d9a6aed0c40ed400eec5b822c6c2b033e2
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose09__cluster_1_model_9	f4e9df66535820d7b12a8237fde93350ce810dc9da52930e5a2248bb3b339f60	1.693739652633667	-1.693739652633667	1.754106044769287	95f2f36f175a8f64b928d06ea60accf41423d1aafb6a7ef18717539fef73f568
case02_pos_06_20H5	case02_pos_06_20H5__pose01__cluster_1_model_1	e154fd6dbc70db87efbd004d2b0f08251255ee544b219e08ab30cad0fea1be4f	1.8202711343765259	-1.8202711343765259	1.7948189973831177	62c808a8ffa85ebc89388fc25a148dab27db57e339cad92862f10787956a8fac
case02_pos_06_20H5	case02_pos_06_20H5__pose02__cluster_1_model_2	5cf9f47cb73c753c7ce1d7c384d684e7e3dacbae342f8f1669966eb85ded8f3f	1.8342941999435425	-1.8342941999435425	1.8315041065216064	959a11302a07ba9e1c65a2ff21982cc46fd2ca69ccfa7fcb1053b968461d890d
case02_pos_06_20H5	case02_pos_06_20H5__pose03__cluster_1_model_3	9219d11d8df7fcbbb372d2f7081de827089c713a350765c270a30aa06061c090	1.826451301574707	-1.826451301574707	1.8186334371566772	97411c4a3752cb45be4c82bfd0c1c54b7692c7ef971e1c22b5f66ea1191fdd07
case02_pos_06_20H5	case02_pos_06_20H5__pose04__cluster_1_model_4	b0b5cdc2815ceaf43cabd717a8ef694046773d7017f91aeb301f9906c63aedef	1.8455654382705688	-1.8455654382705688	1.8342645168304443	62c3dab190ece39605f5a5b404243bad33c0f2679b386ab5079678c4190108d1
case02_pos_06_20H5	case02_pos_06_20H5__pose05__cluster_1_model_5	9e5a9cc9b617963273ad4c0d451ccc3b4015e20890e31bb3359c04febde7b358	1.8703407049179077	-1.8703407049179077	1.8577706813812256	b10d7d49526d9278c765c66598a55cf583e835b767b556e8aa41119a0893610b
case02_pos_06_20H5	case02_pos_06_20H5__pose06__cluster_1_model_6	6aef20970b66a57a0bd847f7630bf63ccdc4c19759d33af4509e3b64881b2c81	1.7997626066207886	-1.7997626066207886	1.8016088008880615	1200795ae9d031873f65f9338b5696f9d8d820a9b0b36fdc37ca227ef88e6b22
case02_pos_06_20H5	case02_pos_06_20H5__pose07__cluster_1_model_7	0fe21a4eb46deaff4e61e0ce5be631b48bdd8f2ecab764deaaf7416143c6d799	1.7732157707214355	-1.7732157707214355	1.8063193559646606	a293e7254a5e58cd5be25f5b8f13214c4f47683972649189426d8a04f46213d2
case02_pos_06_20H5	case02_pos_06_20H5__pose08__cluster_2_model_1	aac5ab624fde1bd1add6d7670293441a36e7630f3ebd426fd48b94e6c1992910	1.828091025352478	-1.828091025352478	1.8317410945892334	82f8905f15e73d772da6d97aeeb98f0e933ed7fd7cfc3e43e061253835521289
case02_pos_06_20H5	case02_pos_06_20H5__pose09__cluster_3_model_1	3c127b35fc594f4f9c53133f7bafdb8217da8cb8463bc11af08de28777d1272b	1.8530144691467285	-1.8530144691467285	1.8036636114120483	5c476393e47ef3b56dc480c0eecf5bf7252e9c5acf97d39a4461a5941f27887c
case02_pos_07_30H2	case02_pos_07_30H2__pose01__cluster_1_model_1	16d3961d52699b03ecb8484aaea98361a90cadddbae264a4829b3293cf79202f	1.6994991302490234	-1.6994991302490234	1.725490689277649	fb81c2bc3150ec223fa25ed6d8bb336393603b23c02d480d78338cc1c25a47f9
case02_pos_07_30H2	case02_pos_07_30H2__pose02__cluster_2_model_1	7bbd43e0f5b152a2274dee2a9ee2279644425e98a9c455236ee6d3da1e36535d	1.8152228593826294	-1.8152228593826294	1.8028937578201294	6ddd53a4a5aa542a8770ecb6baa2af955c33d37d584d69be1ab9350ee356ad14
case02_pos_07_30H2	case02_pos_07_30H2__pose03__cluster_2_model_2	20dec7698116bf6b530a31ba705c6077e42c4795991fc8003a9e8c198c0d737e	1.7597850561141968	-1.7597850561141968	1.776477575302124	625d2c63bd76cafa3ff3aac0f0e1ad6e95b10910c6eda3d0e78042cd550315fa
case02_pos_07_30H2	case02_pos_07_30H2__pose04__cluster_2_model_3	e74f8c65fc717085bb5628d4934d465acb20f797d6519e552c8db3e2123bc05e	1.7428858280181885	-1.7428858280181885	1.7529438734054565	4cfa7c87dfa2bb585d6c320dba1f18cdca8532f33cbfe6489073bace4f91654f
case02_pos_07_30H2	case02_pos_07_30H2__pose05__cluster_2_model_4	9c238f1b715b8ff2146a08dbbdcfc217bb849718ffee2a5e32c61a8245866afd	1.764257788658142	-1.764257788658142	1.7999337911605835	df3629da9099a82ee200b41968cc5e3ba28818a67bf6200009b204c6295d72d6
case02_pos_07_30H2	case02_pos_07_30H2__pose06__cluster_3_model_1	efb343535f4bab5b53f25168219066ce87dc28f494a90cf99f0dba0286e733d5	1.7424415349960327	-1.7424415349960327	1.76203453540802	8b4099980babb0f697bc4de4bcf8f440b679d872e550d0e4f2e6d4971f72c962
case02_pos_07_30H2	case02_pos_07_30H2__pose07__cluster_4_model_1	fea131c8f9f1c22cd60ac9a6fdb11247cd3e59d213522024a8368fcadec03ddf	1.779597520828247	-1.779597520828247	1.7860788106918335	ed8fc7c00c93c22794519ee6c26a2249fda21659ed9da973367f75b94a0bc745
case02_pos_07_30H2	case02_pos_07_30H2__pose08__cluster_4_model_2	fdfcf8601eb37c08c0bd7c0983b123fb91020ef54cf4cfb1115095fae537d41d	1.795568823814392	-1.795568823814392	1.7844115495681763	ba28acb3e528ec2552c0ef9809cbc284f0ee450b7bb5245ac4712c6c281f761b
case02_pos_07_30H2	case02_pos_07_30H2__pose09__cluster_4_model_3	ace92bf0e74f0a25f6079dfec91af4664ade867ee3a714ee5b9e801ea5b66059	1.7004839181900024	-1.7004839181900024	1.7493661642074585	af1af404f288322981100c440a8c0cfb91b21e9f5611454a4772983cee599fb2
case02_pos_08_39H2	case02_pos_08_39H2__pose01__cluster_1_model_1	1f582aa5f33bd61baf87e0dca36fb89a256e6a208540b0acc8e504ecd06b63b2	1.8026186227798462	-1.8026186227798462	1.7658873796463013	a9df9572b7b98d7abcd8d46df02c073fe1cc512e4a2e0b51250c9cb12d5d86f3
case02_pos_08_39H2	case02_pos_08_39H2__pose02__cluster_2_model_1	96b7484d5ed4b370db01b50929e477082487870fbd2a942b93548bc078641bfd	1.6887404918670654	-1.6887404918670654	1.7184959650039673	7257e70ca7122a7baa5f61c8260c134be365c7b1f31b676873361e5f8d626193
case02_pos_08_39H2	case02_pos_08_39H2__pose03__cluster_3_model_1	46cc0fd796c6f365a40ff5ada12605af159e6019aac2c737424baba203a8c75c	1.7630460262298584	-1.7630460262298584	1.759511113166809	0ad8da644a67006ca9ee0ab6d37c6ced6faa9db2ed37bd2deb932928f138810b
case02_pos_08_39H2	case02_pos_08_39H2__pose04__cluster_3_model_2	4e79dc6d47414b457c943cafccb3addb4c963857e66c8e43a7fe7d4f363a3094	1.764024019241333	-1.764024019241333	1.7544900178909302	4d7487e41213236c3a7ae4929930acc0d642de4d8808a0a211627e02b40dc333
case02_pos_08_39H2	case02_pos_08_39H2__pose05__cluster_4_model_1	af2cd1f6e6c798faa8baf21b35bed22939e29b66fa2845c8598e23cd9d483bcc	1.7247040271759033	-1.7247040271759033	1.7614948749542236	a6e2da81ccf1a3e8825d71591e1c198da8ede227437f3a40137afe89d2556969
case02_pos_08_39H2	case02_pos_08_39H2__pose06__cluster_4_model_2	768979232c173d800934d653fde17fe0aef4272fb3a8d97e3cc7082f119c635e	1.7169222831726074	-1.7169222831726074	1.7500752210617065	c0729a0208bec0617f6cb1fdd9d0d399b290ca0c2f124f7cfb7feb0e6e38f469
case02_pos_08_39H2	case02_pos_08_39H2__pose07__cluster_4_model_3	bccc7b8f07f462f2295114fb360ed82c50a01446cb35c3d130bac4c643d67bc0	1.7787224054336548	-1.7787224054336548	1.8038456439971924	af323b8cdcec2bc0dc8a59e99f5101c8ed8b4994fcd8c7c10be577c9e65fccfb
case02_pos_08_39H2	case02_pos_08_39H2__pose08__cluster_5_model_1	156520f1dea567fa2f8fb34c6f7bb61dec303248aacc5c60afdc773267fb801b	1.7367771863937378	-1.7367771863937378	1.7583593130111694	2be0828a9ab59235b46ca9b6f3aae7cde8b6c72cb7fd302036ac1ae02b3f915c
case02_pos_08_39H2	case02_pos_08_39H2__pose09__cluster_6_model_1	d7a0a4dd4ff3011fc6446ba39d6ade7d60b3d86709d47aac7af8351fc334febe	1.7242772579193115	-1.7242772579193115	1.7459686994552612	bfb1452e89b9aec7c9e336f1cb29a04f0a359ec9ac9175862e0e2a14d43b28cf
case02_pos_09_39H4	case02_pos_09_39H4__pose01__cluster_1_model_1	d51d7d74554fec85431730828ba276ccdb1c5beae1ba02b1a35724b52520aa98	1.717584252357483	-1.717584252357483	1.7334750890731812	2d01d2358b4a10dbc469e6d68962363c2eae84173ab28f2b85c24ba0b779b1b1
case02_pos_09_39H4	case02_pos_09_39H4__pose02__cluster_2_model_1	f5811082968c1ca2d0b9237f84e71fb374cdeb1fc164b21b36dd5b56374ad6de	1.7306543588638306	-1.7306543588638306	1.751132845878601	11b86d032ce126df6b366e58427a402ae3fc07a02887348955beb70729b01553
case02_pos_09_39H4	case02_pos_09_39H4__pose03__cluster_2_model_2	ec1f10ec0f33a64d5aacde8976f7f7063eb4f96a5e92313c5315c233ce79ed92	1.7221252918243408	-1.7221252918243408	1.7467161417007446	547964c3bb212ffe0bd223b5d5f39348f8dbb7850f39cb991a776d5fd4794313
case02_pos_09_39H4	case02_pos_09_39H4__pose04__cluster_2_model_3	f864d3cd58c01204137f234c528aa4c2da3e05c9c102198590146902fff311d4	1.738931655883789	-1.738931655883789	1.7355059385299683	2a457b7122fe4a3c8b911d11b68a24d331dc84d1bb24f0a77952a9a0ec1ba8b4
case02_pos_09_39H4	case02_pos_09_39H4__pose05__cluster_2_model_4	11a5652dfa3bac2f2b644e33543f6ccee2de2d4a92ac1b7938a675be257d1df7	1.7657158374786377	-1.7657158374786377	1.7733327150344849	1a714ad6c42c17bed2e3e467533daf6165a0100771d428f12a2cb96ee638362f
case02_pos_09_39H4	case02_pos_09_39H4__pose06__cluster_2_model_5	af71a3db6e1d2591a179a167739da39ce7493f26d03f54d02c8013580b3b1c15	1.733946442604065	-1.733946442604065	1.7415432929992676	3cc0fc747c570f866c62759a9603c269f4a7ea41c321d513f866b6a5b2068e44
case02_pos_09_39H4	case02_pos_09_39H4__pose07__cluster_2_model_6	4cc86b62414edfd374e22de1f252b271c910911a94c1422742fe92f4e89951e1	1.7644301652908325	-1.7644301652908325	1.765783429145813	d64690f285d4e9ce0d49bf98f200a33a4432843d7f66aae246f846b321f762a4
case02_pos_09_39H4	case02_pos_09_39H4__pose08__cluster_2_model_7	6a8f7d4baf4acd9754d11f17e138f23c4cd52b3eca918cf5bc43abd06bacd509	1.6599057912826538	-1.6599057912826538	1.702957272529602	db7760136473974a09cdd6297524f73b43198905f23341a0dd99aee0d7a6ff1d
case02_pos_09_39H4	case02_pos_09_39H4__pose09__cluster_3_model_1	56d7871f2b6045b127e6a21535fe00c4dd9b1bdc54f4707e98c8ba829448149a	1.744294285774231	-1.744294285774231	1.7884677648544312	126b7961055bde65b0dcbfded86567b9e33829c919ad2094fa1d883aa136a855
case02_pos_10_151H7	case02_pos_10_151H7__pose01__cluster_1_model_1	5b8fae335126f3d6a6fc698a0cd3175f0a66c35d431edf6192225938a90f7997	1.7456743717193604	-1.7456743717193604	1.7700092792510986	03f4227aef308b27d97f47cf1c85e3ea90f113947271f5c2e0bf08212695d74e
case02_pos_10_151H7	case02_pos_10_151H7__pose02__cluster_1_model_2	e6d3d94cbcfa8e0c1cea398a8068956490e8ec4bb86c29af23d3334262f2c5df	1.7421231269836426	-1.7421231269836426	1.754397988319397	007f1f117135b11068beea28cad0bb0a7e8a3f9f781f4b3b3b351d39210dadce
case02_pos_10_151H7	case02_pos_10_151H7__pose03__cluster_1_model_3	c6944959b7aa432eb77c9f6fb0d5008e982cf544bfb04f1a6974e95c31a24b76	1.7645806074142456	-1.7645806074142456	1.7749580144882202	4284b3c083f298f1c9d0a81183bc5153ac3757f2a8e0814e239ace7a4a6605db
case02_pos_10_151H7	case02_pos_10_151H7__pose04__cluster_2_model_1	014df9761c4e392974a8803cc82e1205d161d752415195fdf14b6d12a0d9e830	1.7598973512649536	-1.7598973512649536	1.7443815469741821	6fc7e114f2690c41da24ed164eb514d952a0fe5f1836612b5dc64ca46a38596d
case02_pos_10_151H7	case02_pos_10_151H7__pose05__cluster_2_model_2	8b8de9cdc30d21258f2f2a1aacc274a2bf1eae223e15bbb4c7e35c4a1e5f5531	1.7121033668518066	-1.7121033668518066	1.7228193283081055	5dd0ff99cf3d0b1dd617e231a69eabf9f121d91b785fc85e3451dc57687a564d
case02_pos_10_151H7	case02_pos_10_151H7__pose06__cluster_3_model_1	809e95afea760bea492df0ce4147d9b0be75306ea3c5c94512f68ca1bae68b5f	1.7857997417449951	-1.7857997417449951	1.777316689491272	6ece4581095b682e886ad8277d6e9cdbb4f52795f50cf9ed02c5298ab8e0969a
case02_pos_10_151H7	case02_pos_10_151H7__pose07__cluster_3_model_2	0c50d2a744931c9860005c73e1fee9bef5c38958c215e5126662f1a30f34fbd2	1.793175220489502	-1.793175220489502	1.7902287244796753	6f8432d1e08fa108589be9b93cf7a2f5b787443900da9d15de568ef0acc73e78
