candidate_id,input_row_index,model_key,model_family,model_name,model_version,status,raw_score,raw_prediction,raw_score_name,raw_site_scores_json,raw_site_positions_json,raw_components_json,checkpoint_path,checkpoint_status,checkpoint_size_bytes,checkpoint_mtime,source_model_root,source_script,adapter_version,evidence_boundary,error
zym_test_13839,10,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.005970641039,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_3633872,11,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.008309735917,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_8787,12,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.02226282097,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_665332,13,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.00823086407,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_65534,14,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.01083061006,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_3361596,15,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.008527469821,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_3394,16,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.005456745625,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_17428,17,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.0149101587,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_6492,18,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.008749270812,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_3809,19,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.0255458951,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_6516,20,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.009316731244,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_1007056,21,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.0103741372,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_3239184,22,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.00598794315,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_21966,23,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.0113714179,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_22235,24,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.009310812689,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_2065,25,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.02701900154,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_359954,26,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.01770928688,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_3420679,27,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.03849925846,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_21646,28,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.06012308225,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_2510237,29,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.006174721755,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_1078,30,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.01546450425,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_381993,31,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.01700001396,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_7686,32,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.02294049598,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_7954,33,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.006858621258,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_19456,34,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.01820561104,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_21705,35,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.01260270085,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_3443599,36,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.03610477969,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_2596311,37,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.01373632345,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_5496,38,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.008414354175,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_13827,39,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.02890512533,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_1570,40,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.03341976181,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_7332,41,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.02025170438,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_13444,42,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.006747577339,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_11923,43,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.04359822348,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_381083,44,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.02970741875,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_16483,45,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.0430684872,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_66550,46,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.005472304765,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_108006,47,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.03357033432,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_9297,48,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.01642638259,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
zym_test_437,49,nanobind_pro,NanoBind,NanoBind-pro,local_checkout_esm2_t6_8M_UR50D,ok,0.07040792704,0,probability,,,,/mnt/d/work/抗体/code/downloaded_models/NanoBind/output/checkpoint/NanoBind_pro(esm2_t6_8M_UR50D)_SabdabData_finetune1_TF0_good.model,present,144160852,2026-07-06T17:16:44+0800,/mnt/d/work/抗体/code/downloaded_models/NanoBind,/mnt/d/work/抗体/code/downloaded_models/NanoBind/predict_pro.py,external_priors_v1,external_nanobody_antigen_prior_not_blocker_score,
