job_id	priority	entity_type	entity_id	control_class	expected_behavior	conformation	seed	sequence_sha256	cdr1_range	cdr2_range	cdr3_range	cdr_residues	monomer_source	monomer_source_kind	monomer_source_chain	receptor_pdb	receptor_chain	ligand_chain	vhh_chain	numbering	cfg_hash	restraint_hash	protocol_core_sha256	protocol_hash	job_hash	job_hash_basis
CANDIDATE_V29_GEN__C0114__D26DE946842EE332_9e6y_s917_0d63e8acbb56	9090	candidate	V29_GEN__C0114__D26DE946842EE332		CANDIDATE_UNKNOWN	9e6y	917	cbf3abf51d7671fd463f19bba7ae8d469bab1fba61b1d99f04b9415d1c672d22	26-33	51-58	97-116	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116	inputs/candidate_monomers/V29_GEN__C0114__D26DE946842EE332.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	92c58d4b661ffe2d1cb98ed821dc9739eb7e39c71871e26f5dd09e211b385102	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	0d63e8acbb56e4ff941d484b09860c0381da9c1a85fec79633fe712bb9372178	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0114__D26DE946842EE332"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""92c58d4b661ffe2d1cb98ed821dc9739eb7e39c71871e26f5dd09e211b385102"",""seed"":917}"
CANDIDATE_V29_GEN__C0115__0B59886F2D5941A5_9e6y_s917_15a6287cbdea	9180	candidate	V29_GEN__C0115__0B59886F2D5941A5		CANDIDATE_UNKNOWN	9e6y	917	c458e23adf173b5bd9ff37fd2a5737c90f4d548ce7e36c46a21a14bf14e470fe	26-33	51-58	97-108	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108	inputs/candidate_monomers/V29_GEN__C0115__0B59886F2D5941A5.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	b2d85e9e9551db41fc795cfde2bf4a925b098d74e62efcb81a9e01667aa54178	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	15a6287cbdea099c80e3d12beb4b4356382b536c0fc2573cf1e5ddaa7ca83797	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0115__0B59886F2D5941A5"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""b2d85e9e9551db41fc795cfde2bf4a925b098d74e62efcb81a9e01667aa54178"",""seed"":917}"
CANDIDATE_V29_GEN__C0115__4541463898462BC8_9e6y_s917_1bc8a93ce316	9172	candidate	V29_GEN__C0115__4541463898462BC8		CANDIDATE_UNKNOWN	9e6y	917	fdc079a03e2f25382029efd72e1a4fc3e994855a251fb8dc2ff69a031ff24ae6	26-33	51-58	97-108	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108	inputs/candidate_monomers/V29_GEN__C0115__4541463898462BC8.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	b2d85e9e9551db41fc795cfde2bf4a925b098d74e62efcb81a9e01667aa54178	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	1bc8a93ce316067b1ca1c4b65030e70adb906a9d592be9ee7017b8643aa5da4a	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0115__4541463898462BC8"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""b2d85e9e9551db41fc795cfde2bf4a925b098d74e62efcb81a9e01667aa54178"",""seed"":917}"
CANDIDATE_V29_GEN__C0115__4BB2E263B4483F5A_9e6y_s917_202988d0b700	9220	candidate	V29_GEN__C0115__4BB2E263B4483F5A		CANDIDATE_UNKNOWN	9e6y	917	4fbc374eab6938f4016d726a209525a89e4a1ce89020041ea55017c8df68bc92	26-33	51-58	97-107	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107	inputs/candidate_monomers/V29_GEN__C0115__4BB2E263B4483F5A.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	d1b8d48b180a66795a0bde240309b8e5bee0a6d7d698b53cbde5f75b034c7064	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	202988d0b700f6cf29defcf24088c22cbe90cf43a182673b2e62f9c17fa3784f	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0115__4BB2E263B4483F5A"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""d1b8d48b180a66795a0bde240309b8e5bee0a6d7d698b53cbde5f75b034c7064"",""seed"":917}"
CANDIDATE_V29_GEN__C0115__6C505F6EC9B01625_8x6b_s917_1152002688e3	9157	candidate	V29_GEN__C0115__6C505F6EC9B01625		CANDIDATE_UNKNOWN	8x6b	917	7982e286fa81e1bf8de88f918c870b75d25febc0cb2148e37d9ff94d1eb001f1	26-33	51-58	97-108	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108	inputs/candidate_monomers/V29_GEN__C0115__6C505F6EC9B01625.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	b2d85e9e9551db41fc795cfde2bf4a925b098d74e62efcb81a9e01667aa54178	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	1152002688e33d51b3b95e44a2b2f004fa38d640ad472726a3b0ac593bb5ef93	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0115__6C505F6EC9B01625"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""b2d85e9e9551db41fc795cfde2bf4a925b098d74e62efcb81a9e01667aa54178"",""seed"":917}"
CANDIDATE_V29_GEN__C0115__889126B09697528C_9e6y_s917_11782c9c8bb1	9178	candidate	V29_GEN__C0115__889126B09697528C		CANDIDATE_UNKNOWN	9e6y	917	97bcb10f344fbf87a3299d30e5a09b4e507c3fc41a06beba2276c2c13b55cf65	26-33	51-58	97-108	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108	inputs/candidate_monomers/V29_GEN__C0115__889126B09697528C.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	b2d85e9e9551db41fc795cfde2bf4a925b098d74e62efcb81a9e01667aa54178	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	11782c9c8bb1b7413ab3b6acb0112264f03f29602b75d23cad83396a445d75c0	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0115__889126B09697528C"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""b2d85e9e9551db41fc795cfde2bf4a925b098d74e62efcb81a9e01667aa54178"",""seed"":917}"
CANDIDATE_V29_GEN__C0116__A5D1FEEB59765E67_9e6y_s917_149b9188c90e	9262	candidate	V29_GEN__C0116__A5D1FEEB59765E67		CANDIDATE_UNKNOWN	9e6y	917	3bd7d547a6426825a840b75839279f458598e0e1f971ca6e407b609394cecb92	26-33	51-58	97-114	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114	inputs/candidate_monomers/V29_GEN__C0116__A5D1FEEB59765E67.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	e805b71a018c379799ec6a9d14ad07dd536f6133623f923458f805c809236910	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	149b9188c90ee7ad21252881185410dff95fc3accd2890c2e80607ed15a0796c	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0116__A5D1FEEB59765E67"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""e805b71a018c379799ec6a9d14ad07dd536f6133623f923458f805c809236910"",""seed"":917}"
CANDIDATE_V29_GEN__C0146__68DB0C16A9BFBE8D_8x6b_s917_1b439d405154	5595	candidate	V29_GEN__C0146__68DB0C16A9BFBE8D		CANDIDATE_UNKNOWN	8x6b	917	0ea09afc29ed442bb19cf74d8e0ffbcef8054b900cd822cc6eb33ee4df945350	26-30	48-55	94-103	26,27,28,29,30,48,49,50,51,52,53,54,55,94,95,96,97,98,99,100,101,102,103	inputs/candidate_monomers/V29_GEN__C0146__68DB0C16A9BFBE8D.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	a2b39f6c79e7fb9b957be4b5dbca33d42e9f0f2140e968e6887648239f43fd18	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	1b439d4051541bc7480f13d01975b3110e7b0f2cdff6a5fcd825dfdd40861df9	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0146__68DB0C16A9BFBE8D"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""a2b39f6c79e7fb9b957be4b5dbca33d42e9f0f2140e968e6887648239f43fd18"",""seed"":917}"
CANDIDATE_V29_GEN__C0146__AAA23215BA9C0E6B_8x6b_s917_10bda0e3f4b7	5617	candidate	V29_GEN__C0146__AAA23215BA9C0E6B		CANDIDATE_UNKNOWN	8x6b	917	f7dc73766c4481b887743a646d6ad3291ee5d13209717d7bcff0c79b592acd1f	26-31	49-56	95-110	26,27,28,29,30,31,49,50,51,52,53,54,55,56,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110	inputs/candidate_monomers/V29_GEN__C0146__AAA23215BA9C0E6B.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	c75da3d63922d9d4d3e42c32785f29d6e2837e266eccff8a475ff83b550fbf33	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	10bda0e3f4b75c58c318034cc6f13e100d77c28911cf0ab76b0d2b6a7837f82f	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0146__AAA23215BA9C0E6B"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""c75da3d63922d9d4d3e42c32785f29d6e2837e266eccff8a475ff83b550fbf33"",""seed"":917}"
CANDIDATE_V29_GEN__C0147__07EE98097958683B_8x6b_s917_0c929142e865	5659	candidate	V29_GEN__C0147__07EE98097958683B		CANDIDATE_UNKNOWN	8x6b	917	097e896ec96c6218af4cac5cbdb2bd67afe747b11fd4b530d1d038a19e2e3567	26-33	49-56	95-114	26,27,28,29,30,31,32,33,49,50,51,52,53,54,55,56,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114	inputs/candidate_monomers/V29_GEN__C0147__07EE98097958683B.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	bd7062ac14b7239419a446f4c2f01648204da475afac2127c8ed9a46a5ec8215	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	0c929142e865da36ee4dba5b745073a62eb107c79d84e9fa43c14ad6e974be40	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0147__07EE98097958683B"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""bd7062ac14b7239419a446f4c2f01648204da475afac2127c8ed9a46a5ec8215"",""seed"":917}"
CANDIDATE_V29_GEN__C0147__52E6D0D9DC95A789_9e6y_s917_187079bcc9db	5644	candidate	V29_GEN__C0147__52E6D0D9DC95A789		CANDIDATE_UNKNOWN	9e6y	917	1e243585fee2f4bf1123de26faae3a7c465d9d4340efe30a6b3f0bf87cb1d884	26-33	49-56	95-114	26,27,28,29,30,31,32,33,49,50,51,52,53,54,55,56,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114	inputs/candidate_monomers/V29_GEN__C0147__52E6D0D9DC95A789.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	bd7062ac14b7239419a446f4c2f01648204da475afac2127c8ed9a46a5ec8215	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	187079bcc9db9379bf0a6beef2b3becc186d4b60c5ff9a6fcb8b144210b428f1	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0147__52E6D0D9DC95A789"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""bd7062ac14b7239419a446f4c2f01648204da475afac2127c8ed9a46a5ec8215"",""seed"":917}"
CANDIDATE_V29_GEN__C0147__7E2A142715804120_9e6y_s917_187044fb33c9	5628	candidate	V29_GEN__C0147__7E2A142715804120		CANDIDATE_UNKNOWN	9e6y	917	86c7372f23b5f9c4c5da33b2f56d69567b6c2162627667c113777c66fb9f0744	26-33	49-56	95-114	26,27,28,29,30,31,32,33,49,50,51,52,53,54,55,56,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114	inputs/candidate_monomers/V29_GEN__C0147__7E2A142715804120.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	bd7062ac14b7239419a446f4c2f01648204da475afac2127c8ed9a46a5ec8215	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	187044fb33c98d87a5d0fd11a285fa08e89624098d9671ad93b3f34f824b0309	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0147__7E2A142715804120"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""bd7062ac14b7239419a446f4c2f01648204da475afac2127c8ed9a46a5ec8215"",""seed"":917}"
CANDIDATE_V29_GEN__C0147__7EDA683A7ACBA94E_8x6b_s917_15a562e7a441	5647	candidate	V29_GEN__C0147__7EDA683A7ACBA94E		CANDIDATE_UNKNOWN	8x6b	917	f2d8249da635781957f7e8e5eb77dad864503705ff9f7892267013fcf4a20f29	26-33	49-56	95-107	26,27,28,29,30,31,32,33,49,50,51,52,53,54,55,56,95,96,97,98,99,100,101,102,103,104,105,106,107	inputs/candidate_monomers/V29_GEN__C0147__7EDA683A7ACBA94E.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	5a5510cf5a5aad5cdc2baa4d19d45edf0fbdab10a3ada53688a44f4af3ade124	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	15a562e7a4419fbe4bdd129285df0a84ddcf1d5c6f6130ac400a81ebfb3f9261	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0147__7EDA683A7ACBA94E"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""5a5510cf5a5aad5cdc2baa4d19d45edf0fbdab10a3ada53688a44f4af3ade124"",""seed"":917}"
CANDIDATE_V29_GEN__C0147__7EDA683A7ACBA94E_9e6y_s917_1cfabe6c90dd	5648	candidate	V29_GEN__C0147__7EDA683A7ACBA94E		CANDIDATE_UNKNOWN	9e6y	917	f2d8249da635781957f7e8e5eb77dad864503705ff9f7892267013fcf4a20f29	26-33	49-56	95-107	26,27,28,29,30,31,32,33,49,50,51,52,53,54,55,56,95,96,97,98,99,100,101,102,103,104,105,106,107	inputs/candidate_monomers/V29_GEN__C0147__7EDA683A7ACBA94E.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	5a5510cf5a5aad5cdc2baa4d19d45edf0fbdab10a3ada53688a44f4af3ade124	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	1cfabe6c90dd3fb635363fd0a7e720dc946319f2069d2fdacd7859a591b0ed7d	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0147__7EDA683A7ACBA94E"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""5a5510cf5a5aad5cdc2baa4d19d45edf0fbdab10a3ada53688a44f4af3ade124"",""seed"":917}"
CANDIDATE_V29_GEN__C0150__1D843C0E47B96E48_8x6b_s917_14c65b083108	5753	candidate	V29_GEN__C0150__1D843C0E47B96E48		CANDIDATE_UNKNOWN	8x6b	917	3748cc48667ef89061d8ef3f97ca2d1c9242639acfb10f115d473a5559117a05	26-33	51-57	96-113	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113	inputs/candidate_monomers/V29_GEN__C0150__1D843C0E47B96E48.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	d76a410a65f72e04aee1f6f1225e7cae4fb2fa91d059817f30831fd11c2a7b20	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	14c65b0831080ea10d0a84402409ee71edd34689cfb4531d3d6edb95c2aec8af	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0150__1D843C0E47B96E48"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""d76a410a65f72e04aee1f6f1225e7cae4fb2fa91d059817f30831fd11c2a7b20"",""seed"":917}"
CANDIDATE_V29_GEN__C0150__3342AF9F39C8C308_8x6b_s917_19b95eac0de2	5729	candidate	V29_GEN__C0150__3342AF9F39C8C308		CANDIDATE_UNKNOWN	8x6b	917	b91dbd6f08e5a4e1725a6d13dc71601c8ffb127be29ead002be9306db4068838	26-33	51-57	96-114	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114	inputs/candidate_monomers/V29_GEN__C0150__3342AF9F39C8C308.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	d473aedaabee308faa59f350d34883dfb9b1b075324135a91f03a0492df70c5c	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	19b95eac0de28ca4c37887df8d177b7ee1d087b167220a6b209a72f205f3c6fb	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0150__3342AF9F39C8C308"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""d473aedaabee308faa59f350d34883dfb9b1b075324135a91f03a0492df70c5c"",""seed"":917}"
CANDIDATE_V29_GEN__C0150__55C5051B6D63504E_9e6y_s917_116e255798ca	5684	candidate	V29_GEN__C0150__55C5051B6D63504E		CANDIDATE_UNKNOWN	9e6y	917	b4c8cc1138e94585552ac8889273b7c522b102ae81e616c58441154a6fac1987	26-33	51-57	96-113	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113	inputs/candidate_monomers/V29_GEN__C0150__55C5051B6D63504E.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	d76a410a65f72e04aee1f6f1225e7cae4fb2fa91d059817f30831fd11c2a7b20	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	116e255798cad132553c576e3744eb849f40645f537ec66efa46dff861e255f6	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0150__55C5051B6D63504E"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""d76a410a65f72e04aee1f6f1225e7cae4fb2fa91d059817f30831fd11c2a7b20"",""seed"":917}"
CANDIDATE_V29_GEN__C0150__5FA14680BAA35898_8x6b_s917_1dda9548ee13	5731	candidate	V29_GEN__C0150__5FA14680BAA35898		CANDIDATE_UNKNOWN	8x6b	917	bf09761be168a91c2881be02dd7429caa80c9d995030bfff1a5a487c84efada8	26-33	51-57	96-111	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111	inputs/candidate_monomers/V29_GEN__C0150__5FA14680BAA35898.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	1b9db05fe385e2c6e5b4981de905a2f46e106bb91d2c5a6a4140a1e4ad3d2317	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	1dda9548ee13e6aeecf06ef4c3c9917914b3a8386f12caca1124179c07e469b1	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0150__5FA14680BAA35898"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""1b9db05fe385e2c6e5b4981de905a2f46e106bb91d2c5a6a4140a1e4ad3d2317"",""seed"":917}"
