source_shard	release_rank	candidate_id	in_frozen_unstarted_candidates	started_source_job_count	started_source_job_ids	eligible	exclusion_reason
0	3977	NODE1GEN_026746_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb147_mpn08_arm_P2_ekg_L_backbone_P2_ekg_L_bb147_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	3985	NODE1GEN_199485_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__C4BF188BAE55EE71	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	3993	NODE1GEN_187686_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__82A5A3A794FB78BE	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4001	NODE1GEN_201462_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__5134F4568C10A967	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4009	NODE1GEN_052580_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_ekg_L_bb222_mpn06_arm_P3_ekg_L_backbone_P3_ekg_L_bb222_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4017	NODE1GEN_058526_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qkg_L_bb015_mpn10_arm_P3_qkg_L_backbone_P3_qkg_L_bb015_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4025	NODE1GEN_207471_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__6690444910A14E1B	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4033	NODE1GEN_289975_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E621A05783C0E351	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4041	NODE1GEN_216571_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__52870C805D4468D1	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4049	NODE1GEN_010516_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qkg_L_bb182_mpn10_arm_P1_qkg_L_backbone_P1_qkg_L_bb182_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4057	NODE1GEN_154323_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__157E85C579C9BE8E	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4065	NODE1GEN_169264_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__10A3AAC793B82D20	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4073	NODE1GEN_012071_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qkg_L_bb320_mpn05_arm_P1_qkg_L_backbone_P1_qkg_L_bb320_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4081	NODE1GEN_182421_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__65CA2E0EFE793F28	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4089	NODE1GEN_171761_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__F7BA8585523052F5	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4097	NODE1GEN_176983_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__CADA1C383CFF3444	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4105	NODE1GEN_180481_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__473C989E520CA286	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4113	NODE1GEN_001211_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb101_mpn00_arm_P1_ekg_L_backbone_P1_ekg_L_bb101_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4121	NODE1GEN_169385_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__56C2E298680F74C6	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4129	NODE1GEN_253279_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6486325551743A5	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4137	NODE1GEN_102882_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_L_bb245_mpn05_arm_P5_ekg_L_backbone_P5_ekg_L_bb245_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4145	NODE1GEN_191706_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__77EF91260E528F3A	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4153	NODE1GEN_225095_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__F7E910D9A596BF55	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4161	NODE1GEN_164871_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__6B8CE8B11EA0C7AD	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4169	NODE1GEN_162268_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__12CEA1C3F2C9F439	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4177	NODE1GEN_159389_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__20B6CDCFCBA40092	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4185	NODE1GEN_037147_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_qkg_L_bb327_mpn01_arm_P2_qkg_L_backbone_P2_qkg_L_bb327_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4193	NODE1GEN_174158_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B17711FCCED0AECF	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4201	NODE1GEN_036273_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_qkg_L_bb249_mpn10_arm_P2_qkg_L_backbone_P2_qkg_L_bb249_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4209	NODE1GEN_008421_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qkg_L_bb007_mpn02_arm_P1_qkg_L_backbone_P1_qkg_L_bb007_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4217	NODE1GEN_160771_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B40A88A743C15EC8	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4225	NODE1GEN_159179_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E0F767370DC2FD65	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4233	NODE1GEN_172189_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__1E1D728794E431D2	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4241	NODE1GEN_053322_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_ekg_L_bb286_mpn02_arm_P3_ekg_L_backbone_P3_ekg_L_bb286_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4249	NODE1GEN_157207_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A93A19DED12C4466	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4257	NODE1GEN_052100_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_ekg_L_bb181_mpn07_arm_P3_ekg_L_backbone_P3_ekg_L_bb181_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4265	NODE1GEN_232719_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__7A41CFFEDE4B7AB9	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4273	NODE1GEN_154716_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__7BCE6AFACCE4424C	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4281	NODE1GEN_179584_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__7E3E343A8091FD60	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4289	NODE1GEN_051009_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_ekg_L_bb085_mpn09_arm_P3_ekg_L_backbone_P3_ekg_L_bb085_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4297	NODE1GEN_009485_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qkg_L_bb096_mpn05_arm_P1_qkg_L_backbone_P1_qkg_L_bb096_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4305	NODE1GEN_190080_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2EC258D981B3214F	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4313	NODE1GEN_225380_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__C7E30CF596A95428	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4321	NODE1GEN_050126_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_ekg_L_bb009_mpn12_arm_P3_ekg_L_backbone_P3_ekg_L_bb009_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4329	NODE1GEN_221808_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__FE9C23EB405F1570	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4337	NODE1GEN_050666_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_ekg_L_bb056_mpn02_arm_P3_ekg_L_backbone_P3_ekg_L_bb056_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4345	NODE1GEN_001019_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb084_mpn11_arm_P1_ekg_L_backbone_P1_ekg_L_bb084_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4353	NODE1GEN_169516_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__3587FE70051BB5C3	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4361	NODE1GEN_180665_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__6886B2006D725446	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4369	NODE1GEN_186903_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B4E2CE6B24AE3DB5	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4377	NODE1GEN_152282_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__7259D4A7D82C3694	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4385	NODE1GEN_183744_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__CF9ECC2978EF1A40	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4393	NODE1GEN_200457_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A149A81B99E0DA20	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4401	NODE1GEN_100967_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_L_bb078_mpn09_arm_P5_ekg_L_backbone_P5_ekg_L_bb078_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4409	NODE1GEN_189103_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A706AC7FB01ECDF0	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4417	NODE1GEN_232929_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__6F6FAF31FC507F0D	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4425	NODE1GEN_161819_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__20736B8FC8221598	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4433	NODE1GEN_219438_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__3B0D176A0E2FC289	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4441	NODE1GEN_167881_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__967F6429B796A513	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4449	NODE1GEN_192575_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__DE6E3F10FFD4C200	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4457	NODE1GEN_164945_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__289348A938F0C320	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4465	NODE1GEN_201225_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__37DE701934062924	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4473	NODE1GEN_275862_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__CA981AF753CA9073	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4481	NODE1GEN_167549_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__C89E312C5CEAB660	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4489	NODE1GEN_171446_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__9D0E97FB5E1AC9DD	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4497	NODE1GEN_232832_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__67A4DAA404C790C0	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4505	NODE1GEN_159360_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__880C3A170CC4F6E3	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4513	NODE1GEN_243115_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__657F2DE934F0EC22	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4521	NODE1GEN_181695_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5BBF7804C663A4E	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4529	NODE1GEN_198938_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A1B3E9C9993370F2	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4537	NODE1GEN_249627_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__5C4309B1D2EA3003	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4545	NODE1GEN_212972_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__41A3ABA1837A3F10	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4553	NODE1GEN_274660_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__6F59432419C470A5	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4561	NODE1GEN_160804_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__14D6C0A9A28674D9	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4569	NODE1GEN_218410_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__ACDB4AEDD297A69D	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4577	NODE1GEN_238148_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__13EF49962A0FCB59	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4585	NODE1GEN_188237_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B28C02599A51CA9C	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4593	NODE1GEN_169468_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__C7FBFB20517AB865	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4601	NODE1GEN_268505_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__1CDCAEA996391B81	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4609	NODE1GEN_227235_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__5207418436AAEDF1	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4617	NODE1GEN_178805_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__5EB1D768B9D6B629	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4625	NODE1GEN_181127_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__F4766DC5C7F93987	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4633	NODE1GEN_159348_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__564F02061B9AA7CD	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4641	NODE1GEN_258269_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__5CAD64C8D2988DD1	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4649	NODE1GEN_205614_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8765FF2627CA75A0	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4657	NODE1GEN_161767_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2D713307859E6F88	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4665	NODE1GEN_063042_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qkg_S_bb042_mpn07_arm_P3_qkg_S_backbone_P3_qkg_S_bb042_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4673	NODE1GEN_030580_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_S_bb119_mpn09_arm_P2_ekg_S_backbone_P2_ekg_S_bb119_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4681	NODE1GEN_007452_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_S_bb280_mpn11_arm_P1_ekg_S_backbone_P1_ekg_S_bb280_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4689	NODE1GEN_015275_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qkg_S_bb236_mpn09_arm_P1_qkg_S_backbone_P1_qkg_S_bb236_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4697	NODE1GEN_107685_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_S_bb298_mpn02_arm_P5_ekg_S_backbone_P5_ekg_S_bb298_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4705	NODE1GEN_129576_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_S_bb035_mpn12_arm_P6_ekg_S_backbone_P6_ekg_S_bb035_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4713	NODE1GEN_056284_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_ekg_S_bb180_mpn13_arm_P3_ekg_S_backbone_P3_ekg_S_bb180_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4721	NODE1GEN_149403_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_S_bb307_mpn14_arm_P6_qrg_S_backbone_P6_qrg_S_bb307_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4729	NODE1GEN_121357_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_S_bb042_mpn07_arm_P5_qrg_S_backbone_P5_qrg_S_bb042_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4737	NODE1GEN_132760_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_S_bb307_mpn10_arm_P6_ekg_S_backbone_P6_ekg_S_bb307_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4745	NODE1GEN_148290_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_S_bb210_mpn08_arm_P6_qrg_S_backbone_P6_qrg_S_bb210_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4753	NODE1GEN_124684_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_S_bb329_mpn11_arm_P5_qrg_S_backbone_P5_qrg_S_bb329_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4761	NODE1GEN_113778_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_S_bb104_mpn05_arm_P5_qkg_S_backbone_P5_qkg_S_bb104_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4769	NODE1GEN_138164_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_S_bb057_mpn13_arm_P6_qkg_S_backbone_P6_qkg_S_bb057_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4777	NODE1GEN_031293_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_S_bb180_mpn05_arm_P2_ekg_S_backbone_P2_ekg_S_bb180_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4785	NODE1GEN_031556_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_S_bb205_mpn00_arm_P2_ekg_S_backbone_P2_ekg_S_bb205_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4793	NODE1GEN_049669_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_qrg_S_bb329_mpn08_arm_P2_qrg_S_backbone_P2_qrg_S_bb329_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4801	NODE1GEN_080295_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_S_bb091_mpn01_arm_P4_ekg_S_backbone_P4_ekg_S_bb091_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4809	NODE1GEN_032106_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_S_bb251_mpn01_arm_P2_ekg_S_backbone_P2_ekg_S_bb251_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4817	NODE1GEN_046340_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_qrg_S_bb042_mpn07_arm_P2_qrg_S_backbone_P2_qrg_S_bb042_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4825	NODE1GEN_040159_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_qkg_S_bb226_mpn06_arm_P2_qkg_S_backbone_P2_qkg_S_bb226_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4833	NODE1GEN_054524_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_ekg_S_bb028_mpn14_arm_P3_ekg_S_backbone_P3_ekg_S_bb028_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4841	NODE1GEN_091581_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_S_bb351_mpn08_arm_P4_qkg_S_backbone_P4_qkg_S_bb351_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4849	NODE1GEN_148122_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_S_bb195_mpn03_arm_P6_qrg_S_backbone_P6_qrg_S_bb195_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
0	4857	NODE1GEN_021778_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_S_bb081_mpn04_arm_P1_qrg_S_backbone_P1_qrg_S_bb081_status_NEEDS_RF2_AND_DOCKING	true	0		true	ELIGIBLE_AFTER_LOWEST_RELEASE_RANK_CUTOFF
