candidate_id	pose_name	pdb_sha256	proteinmpnn_nll_cdr	proteinmpnn_loglik_cdr	proteinmpnn_global_nll	score_npz_sha256
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose02__cluster_2_model_1	70addd6d55a3b897806887aef443d5d82af4d87cd0d751ebb97b7e6d0615d624	2.5994532108306885	-2.5994532108306885	1.8364413976669312	94c7a490c63e4a9e5083f6ff9fe187c8b7a9b4d218fc9851ac1b23c14e5d68e8
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose03__cluster_3_model_1	a3b8a0e9cc43499b2246d9a998ca84fa2a108d71da532c8df71ddde454a6f45b	2.5834524631500244	-2.5834524631500244	1.8305456638336182	a42ae87d8cd55306b1d7c389c39ce00331e9cf9ea25af2ea836cecff8af6fb6a
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose04__cluster_4_model_1	c843f87e68878459a754b6059b67506e8bcf8e9626066228d0967ac39858e6b3	2.589055299758911	-2.589055299758911	1.8060601949691772	2d49d61e7ae31d436cd566b6d1c3856985929b1b68809ac0011a7a9470eb0f2c
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose05__cluster_4_model_2	1dc1bfe9e3205d649d67205b1b2f95bf7f8b8fe0f35d4275dc39a0aa561b0dd6	2.739640951156616	-2.739640951156616	1.8902100324630737	fd95309918a630179f59e341ffde5494a41c0d191b360a0f222cf048d7540329
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose06__cluster_5_model_1	640d7fa1b6c95538e85f210bffd5be351baed36fe7949cfd238f46797204b479	2.5274510383605957	-2.5274510383605957	1.8160686492919922	225fed58f22af326d9294949769769c410a849f60bfdd9400abdc308b34bbbcd
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose07__cluster_6_model_1	326fb040355b1b04603ea4e89310eb6dd16c0a6603baa6462a70eb00f39d5f7e	2.6622655391693115	-2.6622655391693115	1.8270533084869385	0005fdc92c80c79739d6ec1888d9b5a0cbc6649c5b3636340f5be28a01da4288
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose08__cluster_7_model_1	7e7888d3bcbf970245c2c54f2529313d1e86e25aa5ee22cb74097f833890c351	2.7681267261505127	-2.7681267261505127	1.7992969751358032	9c897945c4fd2340cc6554a9ca8ed9934df2e86287d7a406e73e32e77c38db0f
case02_pos_02_PVRIG-20	case02_pos_02_PVRIG-20__pose09__cluster_7_model_2	773f8ff07470b789bbfd5293d1805493eb50ab1027c7630f311434a78b6be297	2.69555926322937	-2.69555926322937	1.854177713394165	b55ad68575efbdd5385bf9b726ed02d9856548b57956f4f875392285f338b95d
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose01__cluster_1_model_1	6457d8fc457be9a73a046908f69e318ec552d50213f251c822c3434434e208d5	2.456987142562866	-2.456987142562866	1.8585416078567505	4b110732091017c8f5143175c2cdc34dfd5c311dd550567e5b16dc9b40a7a974
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose02__cluster_1_model_2	94f68d6f7f646c8bf8348a66495d1a4bacde5b4910179e117193be117677f98d	2.4627318382263184	-2.4627318382263184	1.8419939279556274	b638b9fe25cbcd047b873b0712e2a9d4707aaca154d7fb6197631b5f5b44a9d9
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose03__cluster_2_model_1	9569d4b57f51b60ffb693ef6e3d68b98ae9ed5edb0b4fc761f6f25462af41565	2.4562814235687256	-2.4562814235687256	1.8449232578277588	b84503ca4e286473f9a33ab35b7693843896f78f66b32644360d6f145d781c7f
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose04__cluster_3_model_1	f2b3ab4527716e6afc9be0fd410a31d8f50079456f9b1f15f6d28ad387ae6fa4	2.3516697883605957	-2.3516697883605957	1.8547333478927612	f897269653fd290fe216c6d80d728ad4649323e12a3b6c5999f655f7820afadc
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose05__cluster_4_model_1	035e3db0d567ecd50a4f521f7907e4ad4bfd89d93c6f36bb737359aa8cee360a	2.3748366832733154	-2.3748366832733154	1.8612537384033203	b1570263d428b5b41688593b950e491b31075b8c19c078f5c8a3a8a82881f37a
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose06__cluster_4_model_2	acbb75b34a5cfdbfa926b152efd4e86fa68749163c5d6f83ef6609ea5640c7e2	2.4723989963531494	-2.4723989963531494	1.8837558031082153	8fec089e21d92731bdc452b6bb6997814a3d583e15ea4c00689e3a59c93515b7
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose07__cluster_5_model_1	cc8e09548f7007395fa8e32962c2150a5572e2aea80018fb13cffad5bf6aa2ff	2.218597173690796	-2.218597173690796	1.8210437297821045	b326bda46af44b8fbbba5cf5fc1c396755b8a5c9c52fe702f58c61c48ab5a819
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose08__cluster_5_model_2	8830c5df3e78d2c8246cf0062e3fbd51d22b9f55506f84c1b1b634e27a9b46e1	2.5175676345825195	-2.5175676345825195	1.8783509731292725	76d0d5e9d42706853f13024d5dfc7bd5883b64fdc70feb68973794f28b528229
case02_pos_03_PVRIG-30	case02_pos_03_PVRIG-30__pose09__cluster_6_model_1	d62d1fe4c30760acdb6c0ad93b495a68acbc7bec4a386b2d6c0c85e74d055223	2.5970747470855713	-2.5970747470855713	1.8338568210601807	b584525bfb618fed880ad2d0e989b6112480b60789942c4498034cdf9cb81bd2
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose01__cluster_1_model_1	21b215139f062a702f9d10820cd9c0fb1085b405d99dca756e8a87d665aa5bbb	2.3087124824523926	-2.3087124824523926	1.7459062337875366	21f0a711861e39f74a7ef108bd0a6a4ca8e78a9b83ca72ebd3c34c5cea59d6c1
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose02__cluster_2_model_1	cbac7e616aef659c7a77121a32c22c02efd0b35346bd4ea6d7343d1e0e77f036	2.203314781188965	-2.203314781188965	1.7142515182495117	dde313ddbc21a8f59506e4a44c23566b6a895dfb7c2c7a3f0c3d07953b51581d
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose03__cluster_2_model_2	02037f1eafad04626c060d120ad42dcf65fb35f1759d88af9e5d71fcc583c7f7	2.181551456451416	-2.181551456451416	1.6942400932312012	6191c48a3c92465fa9f28096c6d3d1bdd3a89d5e8e63212aebdf7110f16794b1
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose04__cluster_2_model_3	68f6a2334d0e509728d8d17b3bd215f521afaf84cb15f8fe63bd65688f7d810f	2.2115302085876465	-2.2115302085876465	1.7114874124526978	9fec0edd4a568f40538424532baa2034c20939dffa14c76eeedf7539aea8d944
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose05__cluster_3_model_1	ecafb6ac841caec7dfe74d1a2bc93e038994071204ae2f9f00da5c3e47611db8	2.160975456237793	-2.160975456237793	1.7287095785140991	a68d58ea107abcaeab74c4ac434be999bf5c29dec13faa8adfc08510f42ecbcd
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose06__cluster_4_model_1	4d3a8fbab83c149545df37d495fca28ffaa2feee8436da41c3df16c9108dfb49	2.524695873260498	-2.524695873260498	1.802689790725708	791eebadf5507b8f963ea641afc2660348d04bca3c537c3d632bf3e7c98f257d
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose07__cluster_5_model_1	6306f484f4f20124f246759b6e4e86cd380ab0498ba9ab3c5ecc781f96a71b68	2.340256690979004	-2.340256690979004	1.7442610263824463	6e6cc0a19ab0f6bf83bcb8033e7ae49fa292124c3e6829ff9901acbc60c5b500
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose08__cluster_6_model_1	72fe860e4909a663176d7bb65d4b4fe7ca357bd7e4b0ed3990c26dd3a2a00972	2.1387720108032227	-2.1387720108032227	1.657958984375	ca30c8f88e9b8ffde26725ac1dd8485697568927dfbe68fc8a2f51ad3a4afe64
case02_pos_04_PVRIG-38	case02_pos_04_PVRIG-38__pose09__cluster_7_model_1	d75eff43589ebd5f44719305b4e57afe2049154a4713de1a0e888a39b5ef750e	2.1360926628112793	-2.1360926628112793	1.685745358467102	0941841acef338174faaa020ad6acf48314d37d2d5ec9fdb8accefccad2e559c
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose01__cluster_1_model_1	2d22994639854276cb1132dedcb21de1a734000b1144fc7545615136ed0edf08	2.477879047393799	-2.477879047393799	1.7834793329238892	1c72feda5f86ad4148514a4ab03f30ea2237df1209ca87112509dafb95c70250
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose02__cluster_1_model_2	d4e8b6d4c2ee24b5e989d14e688e128ed7a930ca58f86d0348f18dd0c229122c	2.453503370285034	-2.453503370285034	1.7211120128631592	eca7d33f45a9c1dc6b2cf6887b716f6c766ccb2aac497e5b79d3452f6c8560b7
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose03__cluster_1_model_3	b6ac61ae6892f54c14bcbb0a9c7da59e2530aacb97b666e399abac6c66848c2e	2.5451533794403076	-2.5451533794403076	1.756314992904663	4356f1c9d95ccef3d9b88c8cdadaaf581844a938acb3b9f241a9c58d1d2af230
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose04__cluster_1_model_4	0bc31b115f5116894737fd740a6be78a8cc12aa8011ad2541cc3df1374a54470	2.474224328994751	-2.474224328994751	1.7808901071548462	5b52bd1cf21e8e9853327eacf3da4da2f6ec36feb2c249bf0522bdf799c3a710
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose05__cluster_1_model_5	964c584431cc0eaae7bc7ef50c9d20973f98f8fab2fce0a798ab367ebfd84745	2.4915764331817627	-2.4915764331817627	1.7692854404449463	32efd57ab32450f16abc9409f283b6274141d093262210693b31544a3756b609
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose06__cluster_1_model_6	7af25fb53077a9652cae084676ace6495e954649c218852ef5c6930e06936958	2.4924869537353516	-2.4924869537353516	1.7272969484329224	5f39776f3566ebdd2df86a6d8250e2e7453ee337719a13a043160885a4e5bfd8
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose07__cluster_1_model_7	995a0d6e2aec4820b69a57be3a3270c0b4c0a7d41adbf8ba2b40778d575a6d86	2.4461143016815186	-2.4461143016815186	1.76499605178833	356db55b7dabdde595b080acdb7efc3a5fd83b4f5057f23f901e5b309c08f41b
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose08__cluster_1_model_8	3366c2ce5b92b6a1b7aacdc76cb611b0946c62fa4904b5936eac676ee131080f	2.615900754928589	-2.615900754928589	1.7813726663589478	dbb234220ee564a732d3e2b64f4ebc20c6a5fbf9fa9d195b33c694429858e9c4
case02_pos_05_PVRIG-39	case02_pos_05_PVRIG-39__pose09__cluster_1_model_9	f4e9df66535820d7b12a8237fde93350ce810dc9da52930e5a2248bb3b339f60	2.4727888107299805	-2.4727888107299805	1.7570732831954956	2d3664cc1baeaf6cbd5abced2cfabc059b77a02c4d1f9883bd3f8ec61510b6ed
case02_pos_06_20H5	case02_pos_06_20H5__pose01__cluster_1_model_1	e154fd6dbc70db87efbd004d2b0f08251255ee544b219e08ab30cad0fea1be4f	2.7303287982940674	-2.7303287982940674	1.7965234518051147	2630105a81c7572423c5217efcd7e47794dadc430b3e0d33343dd17fc3412e4e
case02_pos_06_20H5	case02_pos_06_20H5__pose02__cluster_1_model_2	5cf9f47cb73c753c7ce1d7c384d684e7e3dacbae342f8f1669966eb85ded8f3f	2.776515483856201	-2.776515483856201	1.840161919593811	ece8135843498bab21cdc8d0e2487f21a8ef34e44dd23e2c2db25428d5b4ca50
case02_pos_06_20H5	case02_pos_06_20H5__pose03__cluster_1_model_3	9219d11d8df7fcbbb372d2f7081de827089c713a350765c270a30aa06061c090	2.7386398315429688	-2.7386398315429688	1.8231658935546875	bfd136deebc33c201f81df00efd9f4fc3fd8b66da1bb2b1b1deb2eff2c2b2e75
case02_pos_06_20H5	case02_pos_06_20H5__pose04__cluster_1_model_4	b0b5cdc2815ceaf43cabd717a8ef694046773d7017f91aeb301f9906c63aedef	2.8057010173797607	-2.8057010173797607	1.834835171699524	1727879d454b4a37eb836a47eede1ff405405360ddfeb71b0fbf0c265d58f425
case02_pos_06_20H5	case02_pos_06_20H5__pose05__cluster_1_model_5	9e5a9cc9b617963273ad4c0d451ccc3b4015e20890e31bb3359c04febde7b358	2.7082526683807373	-2.7082526683807373	1.8528560400009155	13ac2b76f2aa27c4713ce5e7721429b37b5dff930f189f8445c568d534f11372
case02_pos_06_20H5	case02_pos_06_20H5__pose06__cluster_1_model_6	6aef20970b66a57a0bd847f7630bf63ccdc4c19759d33af4509e3b64881b2c81	2.652336835861206	-2.652336835861206	1.8039134740829468	76908ea626858b6ff16897ee4951f2bccfb8715f4f09db0247a66fce09478160
case02_pos_06_20H5	case02_pos_06_20H5__pose07__cluster_1_model_7	0fe21a4eb46deaff4e61e0ce5be631b48bdd8f2ecab764deaaf7416143c6d799	2.6101953983306885	-2.6101953983306885	1.8099193572998047	a3002a8b819e815876fc64c2c67cfb5bd4eea4b3bfa168860d53081b47704c83
case02_pos_06_20H5	case02_pos_06_20H5__pose08__cluster_2_model_1	aac5ab624fde1bd1add6d7670293441a36e7630f3ebd426fd48b94e6c1992910	2.7067501544952393	-2.7067501544952393	1.835923433303833	ff10f6b581140d5c95a94e7315fa2b00c36ed1f7a12aea29f31568fd230acaa5
case02_pos_06_20H5	case02_pos_06_20H5__pose09__cluster_3_model_1	3c127b35fc594f4f9c53133f7bafdb8217da8cb8463bc11af08de28777d1272b	2.8510711193084717	-2.8510711193084717	1.8136507272720337	a6894deaa85c19c581519511d3eddc8e531f0a4f9913eb4032a1c6aa620f2bfa
case02_pos_07_30H2	case02_pos_07_30H2__pose01__cluster_1_model_1	16d3961d52699b03ecb8484aaea98361a90cadddbae264a4829b3293cf79202f	2.3924829959869385	-2.3924829959869385	1.7233374118804932	1f240ce790f1b4d1cbccc2347d79e7b9b4fc04c1e5e7e6fa4e3641555f3c69a5
case02_pos_07_30H2	case02_pos_07_30H2__pose02__cluster_2_model_1	7bbd43e0f5b152a2274dee2a9ee2279644425e98a9c455236ee6d3da1e36535d	2.6127359867095947	-2.6127359867095947	1.7855254411697388	5467035ae0ce40a9a16c7a104db86d911a15fd37a001d9fc29c6a568b5b782ec
case02_pos_07_30H2	case02_pos_07_30H2__pose03__cluster_2_model_2	20dec7698116bf6b530a31ba705c6077e42c4795991fc8003a9e8c198c0d737e	2.6177377700805664	-2.6177377700805664	1.7904537916183472	df44f835c92c5e4f8edad89a964dbfe7c519eb3b044d0a8e25cf956a509f81dc
case02_pos_07_30H2	case02_pos_07_30H2__pose04__cluster_2_model_3	e74f8c65fc717085bb5628d4934d465acb20f797d6519e552c8db3e2123bc05e	2.4735543727874756	-2.4735543727874756	1.753515601158142	05c7365166e9232fe150ef31605f4f6c91568402174ff67e97a058ccba79b813
case02_pos_07_30H2	case02_pos_07_30H2__pose05__cluster_2_model_4	9c238f1b715b8ff2146a08dbbdcfc217bb849718ffee2a5e32c61a8245866afd	2.538804531097412	-2.538804531097412	1.7987223863601685	57982a182c1d5f9fbb7b4991a260028307bb7dc5684383e44c05a7b148c2b831
case02_pos_07_30H2	case02_pos_07_30H2__pose06__cluster_3_model_1	efb343535f4bab5b53f25168219066ce87dc28f494a90cf99f0dba0286e733d5	2.5451560020446777	-2.5451560020446777	1.7564433813095093	071f3a2844910e278a09eb2b7e18187a76ee8d240ff25e985be5e11cd307e1d7
case02_pos_07_30H2	case02_pos_07_30H2__pose07__cluster_4_model_1	fea131c8f9f1c22cd60ac9a6fdb11247cd3e59d213522024a8368fcadec03ddf	2.618084669113159	-2.618084669113159	1.783325433731079	7b55555e757f9855b502c1f43f82f1cd3a931ebefdd1bcf2578467edf9d497af
case02_pos_07_30H2	case02_pos_07_30H2__pose08__cluster_4_model_2	fdfcf8601eb37c08c0bd7c0983b123fb91020ef54cf4cfb1115095fae537d41d	2.590358018875122	-2.590358018875122	1.7835063934326172	de9d5b98d4c362664ede2e33546024161915ceda3ecf7214292072199783e075
case02_pos_07_30H2	case02_pos_07_30H2__pose09__cluster_4_model_3	ace92bf0e74f0a25f6079dfec91af4664ade867ee3a714ee5b9e801ea5b66059	2.5094714164733887	-2.5094714164733887	1.7405215501785278	26717ea8e38fceb974e01bcff14b5612a70e115f29a2894a9cb6a665703cb34d
case02_pos_08_39H2	case02_pos_08_39H2__pose01__cluster_1_model_1	1f582aa5f33bd61baf87e0dca36fb89a256e6a208540b0acc8e504ecd06b63b2	2.460986614227295	-2.460986614227295	1.7780742645263672	dbeb44aeacb34e2633b043b75b1b0febc8a0a46832e9af41fa2dbd65c9d4eaa9
case02_pos_08_39H2	case02_pos_08_39H2__pose02__cluster_2_model_1	96b7484d5ed4b370db01b50929e477082487870fbd2a942b93548bc078641bfd	2.118785858154297	-2.118785858154297	1.7273935079574585	bbbda87fd2d538a3e6ee73352b660885f137e292fc5158b00635801262d1243a
case02_pos_08_39H2	case02_pos_08_39H2__pose03__cluster_3_model_1	46cc0fd796c6f365a40ff5ada12605af159e6019aac2c737424baba203a8c75c	2.252309560775757	-2.252309560775757	1.7476941347122192	13dc5ab116221669796c6e3a611cb119be0be4473b814cdb34d1d574c75a7c42
case02_pos_08_39H2	case02_pos_08_39H2__pose04__cluster_3_model_2	4e79dc6d47414b457c943cafccb3addb4c963857e66c8e43a7fe7d4f363a3094	2.1677114963531494	-2.1677114963531494	1.750845193862915	42eaa0fbb72875fdd6efa73e3eb0faa0d389ea1fe8db772f36b3c9ff9952e6e9
case02_pos_08_39H2	case02_pos_08_39H2__pose05__cluster_4_model_1	af2cd1f6e6c798faa8baf21b35bed22939e29b66fa2845c8598e23cd9d483bcc	2.3099544048309326	-2.3099544048309326	1.758569598197937	5c55da035f58c613a92a9938f372762c8e065aeeef54558d49258df3b5efb5e2
case02_pos_08_39H2	case02_pos_08_39H2__pose06__cluster_4_model_2	768979232c173d800934d653fde17fe0aef4272fb3a8d97e3cc7082f119c635e	2.26941180229187	-2.26941180229187	1.746338129043579	1023c8e78d5e9deaad8c6dfa5eeabe7eed26f04d5605321b74935bd69dc61ca9
case02_pos_08_39H2	case02_pos_08_39H2__pose07__cluster_4_model_3	bccc7b8f07f462f2295114fb360ed82c50a01446cb35c3d130bac4c643d67bc0	2.4104418754577637	-2.4104418754577637	1.8034930229187012	88dce69aa5c0faf2217b6334a46bc659902832174d3f8a1bd5fab2fbac2d2712
case02_pos_08_39H2	case02_pos_08_39H2__pose08__cluster_5_model_1	156520f1dea567fa2f8fb34c6f7bb61dec303248aacc5c60afdc773267fb801b	2.3788273334503174	-2.3788273334503174	1.7622522115707397	e65fb3d33554694d25a060a6a214a725d5d795098c7741cd85e5fd71123a0025
case02_pos_08_39H2	case02_pos_08_39H2__pose09__cluster_6_model_1	d7a0a4dd4ff3011fc6446ba39d6ade7d60b3d86709d47aac7af8351fc334febe	2.1982877254486084	-2.1982877254486084	1.7516852617263794	7e080ef95190f907234f952110e1c3071252a454e16ec03aac4095e87a9f87fe
case02_pos_09_39H4	case02_pos_09_39H4__pose01__cluster_1_model_1	d51d7d74554fec85431730828ba276ccdb1c5beae1ba02b1a35724b52520aa98	2.139359474182129	-2.139359474182129	1.7387487888336182	aa89287d4aa0941f999ae231ba7416a9627a3a8b73ae9d17e34d085afb91b9c2
case02_pos_09_39H4	case02_pos_09_39H4__pose02__cluster_2_model_1	f5811082968c1ca2d0b9237f84e71fb374cdeb1fc164b21b36dd5b56374ad6de	2.295546531677246	-2.295546531677246	1.7568846940994263	616bffd19200647fe81edb70ef264fd1fc27e49626b93e14b761cf4bf5e6e1e7
case02_pos_09_39H4	case02_pos_09_39H4__pose03__cluster_2_model_2	ec1f10ec0f33a64d5aacde8976f7f7063eb4f96a5e92313c5315c233ce79ed92	2.1989026069641113	-2.1989026069641113	1.7430881261825562	7194aaf248f2ac78965a9c4aad1f15c3083647563a468e11510e9a598dda162a
case02_pos_09_39H4	case02_pos_09_39H4__pose04__cluster_2_model_3	f864d3cd58c01204137f234c528aa4c2da3e05c9c102198590146902fff311d4	2.1006014347076416	-2.1006014347076416	1.7409619092941284	536dd12a4208dfb598c5c8a965e07209557afda2fb30c2dff7580757e08e3274
case02_pos_09_39H4	case02_pos_09_39H4__pose05__cluster_2_model_4	11a5652dfa3bac2f2b644e33543f6ccee2de2d4a92ac1b7938a675be257d1df7	2.2229859828948975	-2.2229859828948975	1.771989345550537	96d52f22c56768f68d4ab2bf5481bd93ac19786a7331d0231bb5ff4f7cdda665
case02_pos_09_39H4	case02_pos_09_39H4__pose06__cluster_2_model_5	af71a3db6e1d2591a179a167739da39ce7493f26d03f54d02c8013580b3b1c15	2.2790470123291016	-2.2790470123291016	1.7430793046951294	7ca4f8848dee54f5213ccafd13f6c302b4051e4720d43264a5c12220494442c7
case02_pos_09_39H4	case02_pos_09_39H4__pose07__cluster_2_model_6	4cc86b62414edfd374e22de1f252b271c910911a94c1422742fe92f4e89951e1	2.2488763332366943	-2.2488763332366943	1.7762655019760132	4b9921cc7fa17ca3f93994487eb59b9faa324647d226b12dfebc7c81a4a856bf
case02_pos_09_39H4	case02_pos_09_39H4__pose08__cluster_2_model_7	6a8f7d4baf4acd9754d11f17e138f23c4cd52b3eca918cf5bc43abd06bacd509	2.1084256172180176	-2.1084256172180176	1.7023752927780151	8d439858a72718ddf79a0123b39a3e8f740d38be2dfa1b2493c59708fc199f52
case02_pos_09_39H4	case02_pos_09_39H4__pose09__cluster_3_model_1	56d7871f2b6045b127e6a21535fe00c4dd9b1bdc54f4707e98c8ba829448149a	2.193674087524414	-2.193674087524414	1.7856791019439697	d573f533331f43482381a6ca1fdd74b27a92d6a4b47118056cb74931b44d9121
case02_pos_10_151H7	case02_pos_10_151H7__pose01__cluster_1_model_1	5b8fae335126f3d6a6fc698a0cd3175f0a66c35d431edf6192225938a90f7997	2.391716957092285	-2.391716957092285	1.7677617073059082	955c4cd4ad25b2a4d3e898b372dc2e94e61fa6fc8246df7a4aae735295c00a34
case02_pos_10_151H7	case02_pos_10_151H7__pose02__cluster_1_model_2	e6d3d94cbcfa8e0c1cea398a8068956490e8ec4bb86c29af23d3334262f2c5df	2.182465076446533	-2.182465076446533	1.760071873664856	72ceee93c3de884a7f961f5b5750bda98bfddbb51a9a8ad35e55332d1c6ef4bb
case02_pos_10_151H7	case02_pos_10_151H7__pose03__cluster_1_model_3	c6944959b7aa432eb77c9f6fb0d5008e982cf544bfb04f1a6974e95c31a24b76	2.2443323135375977	-2.2443323135375977	1.7824519872665405	b0dce8b48561336d58beb402c004ed4f947a02a00eb94d6f979b4912e076f0c9
case02_pos_10_151H7	case02_pos_10_151H7__pose04__cluster_2_model_1	014df9761c4e392974a8803cc82e1205d161d752415195fdf14b6d12a0d9e830	2.3805017471313477	-2.3805017471313477	1.7527610063552856	fa43ce3e89d7edd550a2c268f73c135d08ea24fce95d58e0095adef6235a89c6
case02_pos_10_151H7	case02_pos_10_151H7__pose05__cluster_2_model_2	8b8de9cdc30d21258f2f2a1aacc274a2bf1eae223e15bbb4c7e35c4a1e5f5531	2.24029278755188	-2.24029278755188	1.720470666885376	062fc08731ac37595b71033350facb31fc45207761cd081b3d2f53e44f22d668
case02_pos_10_151H7	case02_pos_10_151H7__pose06__cluster_3_model_1	809e95afea760bea492df0ce4147d9b0be75306ea3c5c94512f68ca1bae68b5f	2.4729630947113037	-2.4729630947113037	1.788976788520813	a686d36fa976112a39a90c4d88edb75dae3a5fc7fdf72e2bd89785412333a49d
case02_pos_10_151H7	case02_pos_10_151H7__pose07__cluster_3_model_2	0c50d2a744931c9860005c73e1fee9bef5c38958c215e5126662f1a30f34fbd2	2.391573667526245	-2.391573667526245	1.7877665758132935	191410612e2588bc4ea530ca16d5966de3a1ba70783846f56e3944282dc33c5e
