mutant_id,fraction_disordered,has_clash,iptm,ptm,ranking_score,pLDDT,ipLDDT,binding_score
mutant_0020,0.06,0.0,0.87,0.91,0.91,92.02351464435141,84.33263157894737,8.603051569965176
mutant_0021,0.06,0.0,0.89,0.92,0.93,93.08560669456067,84.6513888888889,8.450300159079259
mutant_0022,0.06,0.0,0.87,0.91,0.91,92.57451882845197,83.8718181818182,8.628407443710604
mutant_0023,0.06,0.0,0.87,0.91,0.91,92.33849372384938,82.74840579710144,8.405502913746929
mutant_0024,0.06,0.0,0.87,0.91,0.91,92.7281589958159,83.43909090909091,8.4998002104585
mutant_0025,0.06,0.0,0.87,0.91,0.91,92.25255230125524,84.21013698630138,8.73520449368411
mutant_0026,0.06,0.0,0.88,0.91,0.91,93.00108786610878,84.64566666666664,8.649780886581974
mutant_0027,0.06,0.0,0.86,0.9,0.9,91.64610878661094,82.8517808219178,8.75667447372412
mutant_0028,0.06,0.0,0.87,0.91,0.91,92.54958158995817,83.32986666666666,8.475834345910881
mutant_0029,0.06,0.0,0.87,0.91,0.9,92.36066945606692,82.94527027027027,8.558263643137021
mutant_0030,0.06,0.0,0.87,0.9,0.9,92.03025104602507,81.89191780821916,8.455487783663274
mutant_0031,0.06,0.0,0.87,0.91,0.91,91.9370292887029,82.05380281690142,8.617655203057506
mutant_0032,0.06,0.0,0.86,0.91,0.9,91.84020920502098,81.47342465753425,8.41769978157071
mutant_0033,0.06,0.0,0.87,0.91,0.9,92.63079497907945,83.4710294117647,8.51013549399536
mutant_0034,0.06,0.0,0.87,0.91,0.91,93.40769874476993,86.13951612903226,8.703965023098577
mutant_0035,0.06,0.0,0.87,0.91,0.91,92.16154811715487,82.61144736842105,8.792618329440446
mutant_0036,0.06,0.0,0.87,0.91,0.91,92.43343096234304,83.81191780821918,8.422402689893948
mutant_0037,0.06,0.0,0.9,0.93,0.93,94.3700418410042,87.02055555555557,8.516012977251885
mutant_0038,0.06,0.0,0.87,0.91,0.91,93.07066945606691,84.27652777777779,8.43546487798048
mutant_0039,0.06,0.0,0.88,0.91,0.91,92.8717991631799,84.00314285714283,8.613776181305877
mutant_0040,0.06,0.0,0.87,0.91,0.91,92.80690376569038,85.05797101449275,8.692054965740189
mutant_0041,0.06,0.0,0.87,0.91,0.91,92.48451882845188,84.42698630136987,8.484221811215646
mutant_0042,0.06,0.0,0.87,0.9,0.9,91.39907949790793,81.26028985507246,8.657195144433063
mutant_0043,0.06,0.0,0.89,0.92,0.92,92.99175732217567,85.20883333333332,8.919600359330314
mutant_0044,0.06,0.0,0.87,0.91,0.91,92.46569037656904,83.50690140845072,8.764708770530477
mutant_0045,0.06,0.0,0.87,0.91,0.91,92.03602510460253,82.3050724637681,8.568419430371979
mutant_0046,0.06,0.0,0.87,0.91,0.91,91.9986192468619,84.4085,8.891406278686903
mutant_0047,0.06,0.0,0.88,0.91,0.91,92.38418410041835,83.36242424242424,8.549367731275533
mutant_0048,0.06,0.0,0.87,0.91,0.91,91.88970711297071,81.68178082191781,8.536810646078978
mutant_0049,0.06,0.0,0.87,0.91,0.91,92.37351464435142,83.19540540540541,8.675327896501587
mutant_0050,0.06,0.0,0.87,0.91,0.91,92.06979079497916,83.4740625,8.960558220899626
mutant_0051,0.06,0.0,0.87,0.91,0.91,91.73974895397488,82.3260606060606,8.653504287190936
mutant_0052,0.06,0.0,0.88,0.92,0.92,93.29192468619246,84.92347826086957,8.563513747926232
mutant_0053,0.06,0.0,0.87,0.91,0.91,91.9843514644351,82.71308823529411,8.658028589389247
mutant_0054,0.06,0.0,0.85,0.9,0.89,91.35953974895398,81.04220588235295,8.39644577499165
mutant_0055,0.06,0.0,0.87,0.91,0.9,92.01397489539755,84.44736842105264,8.729870951480178
mutant_0056,0.06,0.0,0.85,0.9,0.89,91.44205020920501,80.86150684931508,8.590389109955428
mutant_0057,0.06,0.0,0.86,0.9,0.9,91.92422594142258,81.8287323943662,8.508680120491308
mutant_0058,0.06,0.0,0.86,0.9,0.9,91.86351464435144,83.74727272727273,8.35908806955992
mutant_0059,0.06,0.0,0.87,0.9,0.91,91.63677824267786,84.01031746031747,8.475286932387228
mutant_0060,0.06,0.0,0.87,0.91,0.9,92.06677824267784,82.34052631578948,8.513113628840019
mutant_0061,0.06,0.0,0.87,0.91,0.91,92.55518828451882,83.71694444444444,8.560613367270545
mutant_0062,0.06,0.0,0.87,0.91,0.91,92.53920502092046,85.46833333333335,8.779694112019467
mutant_0063,0.06,0.0,0.87,0.91,0.91,92.30560669456072,82.87359999999998,9.216256227666207
mutant_0064,0.06,0.0,0.87,0.91,0.9,91.8994979079497,82.38277777777779,8.947003708656196
mutant_0065,0.06,0.0,0.88,0.91,0.91,92.6163179916318,84.09972602739725,8.63207671989635
mutant_0066,0.06,0.0,0.88,0.91,0.91,92.6781171548117,84.58016393442622,8.699144739803176
mutant_0067,0.06,0.0,0.88,0.91,0.91,92.73301255230126,84.41466666666668,8.573897383040975
mutant_0068,0.06,0.0,0.88,0.91,0.91,92.69652719665267,83.34194444444444,8.727391944555343
mutant_0069,0.06,0.0,0.87,0.9,0.9,91.74644351464433,81.37876712328767,8.95510447954655
mutant_0070,0.06,0.0,0.87,0.91,0.91,92.32317991631794,82.985,8.684371001593158
mutant_0071,0.06,0.0,0.88,0.91,0.91,92.51112970711296,84.08054054054054,8.469669344891074
mutant_0072,0.06,0.0,0.89,0.92,0.93,93.61782426778245,86.84546666666668,8.61262483772451
mutant_0073,0.06,0.0,0.87,0.91,0.9,92.30380753138077,83.3938888888889,8.556116820762892
mutant_0074,0.06,0.0,0.88,0.92,0.92,92.92682008368199,83.87299999999998,9.44986063625053
mutant_0075,0.06,0.0,0.87,0.91,0.91,92.66066945606704,84.04253333333335,8.853645297202556
mutant_0076,0.06,0.0,0.88,0.91,0.91,92.78698744769878,84.77097222222223,8.465802553280067
mutant_0077,0.06,0.0,0.88,0.91,0.91,92.81338912133887,84.29621621621622,8.754478764732536
mutant_0078,0.06,0.0,0.88,0.91,0.92,93.16728033472799,85.49274193548386,8.853418565188147
mutant_0079,0.06,0.0,0.87,0.91,0.9,92.09347280334731,82.55013698630138,8.813720077664922
mutant_0080,0.06,0.0,0.86,0.9,0.9,91.61573221757318,82.45212121212121,8.745889750390571
mutant_0081,0.06,0.0,0.87,0.91,0.91,92.0865690376569,84.56661971830985,8.512139413022773
mutant_0082,0.06,0.0,0.87,0.91,0.9,91.99100418410049,82.6246052631579,8.572862146423802
mutant_0083,0.06,0.0,0.87,0.91,0.91,92.19029288702924,83.87386666666667,8.630569719766989
mutant_0084,0.06,0.0,0.88,0.91,0.91,92.8266527196653,84.65584415584416,8.453154936444495
mutant_0085,0.06,0.0,0.88,0.91,0.91,92.72866108786613,84.80583333333334,8.565052670726436
mutant_0086,0.06,0.0,0.88,0.91,0.91,92.62280334728034,84.37743243243244,8.989607848357188
mutant_0087,0.06,0.0,0.87,0.9,0.9,92.00924686192472,84.758,8.620746963272518
mutant_0088,0.06,0.0,0.88,0.91,0.91,92.62748953974892,84.32802631578946,8.595594808214704
mutant_0089,0.06,0.0,0.87,0.91,0.91,92.05962343096232,81.7131884057971,8.759827715984178
mutant_0090,0.06,0.0,0.87,0.91,0.91,92.07782426778238,82.62684210526315,8.598644851862616
mutant_0091,0.06,0.0,0.87,0.91,0.91,92.26322175732217,83.31405405405407,8.89004783335369
mutant_0092,0.06,0.0,0.87,0.91,0.91,92.40891213389122,84.01166666666667,9.021627516803337
mutant_0093,0.06,0.0,0.86,0.91,0.9,91.97849372384931,82.1890625,9.050692556858433
mutant_0094,0.06,0.0,0.88,0.91,0.91,92.6201673640168,85.07533333333335,8.57101592479323
mutant_0095,0.06,0.0,0.87,0.91,0.91,92.09861924686206,83.11575342465754,8.681682031885632
mutant_0096,0.06,0.0,0.88,0.92,0.92,93.07451882845187,85.79506849315068,8.705280199867277
mutant_0097,0.06,0.0,0.85,0.9,0.89,90.85569037656907,80.11652173913043,8.579446640986195
mutant_0098,0.06,0.0,0.85,0.9,0.89,91.48020920502096,82.55368421052631,8.513546392063839
mutant_0099,0.06,0.0,0.87,0.9,0.9,92.24301255230125,83.64013333333334,8.728272128493058
mutant_0100,0.06,0.0,0.87,0.9,0.9,91.76870292887034,82.54054054054055,8.634045631961934
mutant_0101,0.06,0.0,0.86,0.9,0.9,91.68707112970709,81.54420289855074,8.385276539606544
mutant_0102,0.06,0.0,0.87,0.9,0.9,91.75543933054395,82.30691176470589,8.788171163884408
mutant_0103,0.06,0.0,0.87,0.91,0.91,91.63104602510457,81.48,8.516283880982918
mutant_0104,0.06,0.0,0.87,0.91,0.91,92.31686192468617,83.23756756756758,9.321223903843194
mutant_0105,0.06,0.0,0.87,0.91,0.91,91.95569037656904,82.93523076923077,8.801117190250867
mutant_0106,0.06,0.0,0.87,0.91,0.91,91.94029288702933,82.66792207792206,8.8621283239691
mutant_0107,0.06,0.0,0.87,0.91,0.91,92.482259414226,83.55773333333335,8.562969989815263
mutant_0108,0.06,0.0,0.88,0.91,0.91,92.42117154811714,84.61822580645163,8.757162749534867
mutant_0109,0.06,0.0,0.88,0.91,0.92,93.00694560669461,84.76186666666668,8.796791762548414
mutant_0110,0.06,0.0,0.89,0.92,0.92,93.28887029288698,86.46915254237288,8.745142745612968
mutant_0111,0.06,0.0,0.88,0.91,0.91,92.13774058577407,83.76399999999998,8.52647999315149
mutant_0112,0.06,0.0,0.87,0.91,0.9,91.81585774058574,82.73366197183098,8.855529714530242
mutant_0113,0.06,0.0,0.87,0.91,0.91,92.67845188284522,83.81226666666667,8.593779234048238
mutant_0114,0.06,0.0,0.88,0.91,0.91,92.84874476987447,84.53704918032788,8.674967972200207
mutant_0115,0.06,0.0,0.87,0.91,0.9,92.35928870292886,82.58757142857142,8.65249952627827
mutant_0116,0.06,0.0,0.87,0.91,0.91,92.55167364016735,82.33641791044778,8.65610372248549
mutant_0117,0.06,0.0,0.87,0.91,0.91,91.7046861924687,82.46438356164383,8.416301348136178
mutant_0118,0.06,0.0,0.87,0.91,0.91,92.17405857740592,82.64408450704225,8.481480874982598
mutant_0119,0.06,0.0,0.87,0.91,0.91,91.93753138075307,82.29441176470588,9.085513929357385
mutant_0120,0.06,0.0,0.86,0.9,0.9,92.11317991631796,82.78276315789473,8.646677941756389
mutant_0121,0.06,0.0,0.88,0.91,0.92,92.35518828451889,84.53873417721519,9.31571306649912
mutant_0122,0.06,0.0,0.88,0.91,0.92,92.94539748953977,83.7310294117647,8.792978964766135
mutant_0123,0.06,0.0,0.88,0.92,0.92,92.87313807531382,84.62947368421051,8.483808913311904
mutant_0124,0.06,0.0,0.87,0.9,0.91,91.96891213389124,82.79648648648649,8.883490002101722
mutant_0125,0.06,0.0,0.87,0.91,0.9,92.50707112970706,83.09014285714284,8.362221552891988
mutant_0126,0.06,0.0,0.87,0.91,0.91,92.45205020920507,84.22666666666666,8.884360905894813
mutant_0127,0.06,0.0,0.88,0.91,0.91,92.65267782426777,84.5112676056338,8.900118841025082
mutant_0128,0.06,0.0,0.87,0.91,0.91,92.40723849372385,83.41613333333333,8.64913335218894
mutant_0129,0.06,0.0,0.87,0.91,0.91,92.18991631799163,82.68519480519483,8.668824615672676
mutant_0130,0.06,0.0,0.87,0.91,0.91,92.02255230125516,83.11105263157894,8.477980017212449
mutant_0131,0.06,0.0,0.88,0.91,0.91,92.33828451882846,82.85560606060606,8.773143135890834
mutant_0132,0.06,0.0,0.87,0.91,0.91,91.91263598326357,84.98582089552238,8.552867680622516
mutant_0133,0.06,0.0,0.88,0.91,0.91,92.27983263598325,85.11191780821918,8.730936290937644
mutant_0134,0.06,0.0,0.89,0.92,0.92,93.31903765690372,85.00605633802816,8.725762467735581
mutant_0135,0.06,0.0,0.87,0.91,0.9,92.25970711297074,82.35514705882353,8.538276329047468
mutant_0136,0.06,0.0,0.87,0.91,0.91,92.18677824267789,82.58328767123288,8.46575351348565
mutant_0137,0.06,0.0,0.87,0.91,0.91,92.5845188284519,83.88961038961038,8.98686404640148
mutant_0138,0.06,0.0,0.87,0.91,0.91,92.11154811715484,82.70961538461538,8.595558579506832
mutant_0139,0.06,0.0,0.88,0.91,0.91,92.01556485355648,82.65657142857143,8.508283951856024
mutant_0140,0.06,0.0,0.87,0.91,0.91,92.17799163179922,82.95072463768113,9.023344684330812
mutant_0141,0.06,0.0,0.88,0.91,0.91,92.14682008368203,82.48056338028171,8.851013430148319
mutant_0142,0.06,0.0,0.87,0.91,0.91,92.59966527196654,85.15970588235294,8.415266638497938
mutant_0143,0.06,0.0,0.87,0.91,0.91,92.60803347280334,83.615,8.616835693219745
mutant_0144,0.06,0.0,0.87,0.91,0.91,91.87778242677827,84.22931506849315,8.664091520673331
mutant_0145,0.06,0.0,0.88,0.91,0.91,92.64945606694562,83.91853333333334,8.803705998862183
mutant_0146,0.06,0.0,0.87,0.91,0.9,92.08083682008369,83.44585714285715,8.730244552477815
mutant_0147,0.06,0.0,0.87,0.91,0.91,92.42125523012551,83.41985915492958,8.959535800318417
mutant_0148,0.06,0.0,0.87,0.91,0.91,92.49656903765687,83.32900000000001,9.490638526894951
mutant_0149,0.06,0.0,0.87,0.91,0.91,92.03121338912133,83.24917808219178,8.839540114811129
mutant_0150,0.06,0.0,0.87,0.91,0.91,92.4461506276151,83.34887323943663,8.620173212648794
mutant_0151,0.06,0.0,0.87,0.9,0.91,91.54619246861932,84.11600000000001,8.680769650820354
mutant_0152,0.06,0.0,0.87,0.91,0.91,92.63456066945608,83.11478260869565,8.908159410718183
mutant_0153,0.06,0.0,0.87,0.91,0.91,92.316820083682,82.57536231884058,8.648854939114612
mutant_0154,0.06,0.0,0.88,0.91,0.92,93.5349790794979,86.23599999999999,8.681529577489398
mutant_0155,0.06,0.0,0.88,0.92,0.92,92.79631799163175,84.73797297297297,8.634204274969523
mutant_0156,0.06,0.0,0.86,0.9,0.9,91.87983263598329,80.92727272727274,8.722985761220459
mutant_0157,0.06,0.0,0.88,0.91,0.91,92.30979079497908,82.64565217391305,8.417863609880659
mutant_0158,0.06,0.0,0.89,0.92,0.93,93.59221757322169,85.89243243243241,8.455985710861956
mutant_0159,0.06,0.0,0.89,0.92,0.92,93.34677824267781,86.0372972972973,8.59172386655937
mutant_0160,0.06,0.0,0.87,0.91,0.91,92.29656903765692,84.26880597014926,8.56263864062212
mutant_0161,0.06,0.0,0.87,0.91,0.91,92.32150627615066,82.22760563380282,8.56088845185399
mutant_0162,0.06,0.0,0.87,0.91,0.91,91.96506276150625,83.11089552238806,8.763917300728695
mutant_0163,0.06,0.0,0.88,0.92,0.92,92.82548117154809,84.6872131147541,8.605730424637269
mutant_0164,0.06,0.0,0.88,0.92,0.92,92.64092050209196,83.77246153846154,9.017732417981051
mutant_0165,0.06,0.0,0.87,0.91,0.91,91.79301255230124,81.96205882352942,8.531561433900674
mutant_0166,0.06,0.0,0.86,0.91,0.9,91.85066945606697,81.79638888888888,8.768113335638787
mutant_0167,0.06,0.0,0.87,0.91,0.91,92.25288702928871,82.59352112676056,8.40096433804338
mutant_0168,0.06,0.0,0.87,0.91,0.91,91.89263598326363,82.26695652173913,8.346090328663909
mutant_0169,0.06,0.0,0.87,0.91,0.91,92.35560669456069,83.39733333333334,8.612786690237337
mutant_0170,0.06,0.0,0.88,0.91,0.91,92.22744769874477,83.53694444444444,8.560455826506411
mutant_0171,0.06,0.0,0.87,0.91,0.91,92.80246861924687,83.7640789473684,8.518694273532615
mutant_0172,0.06,0.0,0.87,0.91,0.91,92.39711297071129,82.81901408450703,8.777348888996437
mutant_0173,0.06,0.0,0.88,0.91,0.91,92.6423430962344,83.97611111111112,8.744366969622153
mutant_0174,0.06,0.0,0.87,0.91,0.91,92.1478242677824,82.94786666666666,8.454790943095121
mutant_0175,0.06,0.0,0.88,0.91,0.92,92.5062343096235,83.33951612903225,8.985806453507802
mutant_0176,0.06,0.0,0.88,0.91,0.92,92.43748953974892,83.66180555555556,8.7998499800925
mutant_0177,0.06,0.0,0.89,0.92,0.93,93.51870292887031,85.08924242424241,8.674096235907161
mutant_0178,0.06,0.0,0.88,0.92,0.92,92.6123012552301,84.32026666666665,9.01018999703921
mutant_0179,0.06,0.0,0.87,0.91,0.91,92.30619246861929,83.46242857142859,8.595207109065
mutant_0180,0.06,0.0,0.89,0.92,0.92,93.10581589958154,85.1977027027027,8.336163359863779
mutant_0181,0.06,0.0,0.89,0.92,0.92,93.25050209205027,85.50383561643835,8.513143163141878
mutant_0182,0.06,0.0,0.87,0.91,0.91,91.77104602510455,82.46014084507044,8.557851010742011
mutant_0183,0.06,0.0,0.88,0.92,0.92,92.73338912133892,84.75273972602741,8.794813934086394
mutant_0184,0.06,0.0,0.87,0.91,0.91,92.20794979079498,83.5829508196721,8.795818361344407
mutant_0185,0.06,0.0,0.86,0.9,0.9,90.92200836820093,82.74565217391303,8.658278027408404
mutant_0186,0.06,0.0,0.88,0.92,0.92,92.90887029288699,84.9958904109589,8.5673210972003
mutant_0187,0.06,0.0,0.87,0.91,0.91,92.5651882845188,84.70623188405798,8.544231856238515
mutant_0188,0.06,0.0,0.88,0.92,0.92,92.60451882845194,84.49026666666667,8.4994300042841
mutant_0189,0.06,0.0,0.88,0.92,0.92,92.70803347280336,84.55816901408453,9.075435601322187
mutant_0190,0.06,0.0,0.87,0.91,0.91,92.61698744769869,83.97704918032785,8.438432152750192
mutant_0191,0.06,0.0,0.87,0.91,0.91,92.09430962343093,82.86613333333332,8.875757635669414
mutant_0192,0.06,0.0,0.87,0.91,0.91,92.38937238493725,83.84324324324324,8.57439300123674
mutant_0193,0.06,0.0,0.88,0.92,0.92,92.73761506276149,84.86828125,8.757646048121075
mutant_0194,0.06,0.0,0.88,0.91,0.91,92.55707112970711,84.4249180327869,8.417430283779085
mutant_0195,0.06,0.0,0.88,0.92,0.92,92.90953974895399,84.61094594594594,8.80981719068815
mutant_0196,0.06,0.0,0.88,0.91,0.92,92.76899581589954,84.12964912280701,8.491503631951593
mutant_0197,0.06,0.0,0.87,0.91,0.91,91.72811715481167,84.57814285714285,8.61944090405172
mutant_0198,0.06,0.0,0.87,0.91,0.91,92.39623430962345,85.03983050847458,8.432996082573574
mutant_0199,0.06,0.0,0.87,0.91,0.91,92.54380753138068,83.47797297297298,8.442182281572258
mutant_0200,0.06,0.0,0.88,0.91,0.91,92.39732217573221,84.06737704918032,8.967123840465165
mutant_0201,0.06,0.0,0.88,0.91,0.91,92.76476987447697,84.38842857142858,8.6224583315197
mutant_0202,0.06,0.0,0.88,0.92,0.92,92.88167364016738,84.24260273972602,8.948043215156494
mutant_0203,0.06,0.0,0.88,0.91,0.91,92.9253556485356,85.03800000000001,8.600580184262215
mutant_0204,0.06,0.0,0.87,0.91,0.9,91.92907949790799,82.03942857142857,8.39909937637408
mutant_0205,0.06,0.0,0.87,0.91,0.9,91.58661087866115,83.77911764705881,8.790151944191505
mutant_0206,0.06,0.0,0.88,0.91,0.91,92.57355648535567,85.66183333333332,8.578248098113436
mutant_0207,0.06,0.0,0.87,0.91,0.9,92.47933054393307,83.38391304347823,8.80086775418217
mutant_0208,0.06,0.0,0.87,0.91,0.91,92.01037656903769,83.2817721518987,8.735472662464092
mutant_0209,0.06,0.0,0.86,0.9,0.9,91.67225941422586,81.93513157894735,8.735826572425507
mutant_0210,0.06,0.0,0.87,0.91,0.91,92.09301255230125,83.02722222222224,8.535925621892627
mutant_0211,0.06,0.0,0.87,0.91,0.9,91.89125523012552,82.85191780821917,8.584566736008558
mutant_0212,0.06,0.0,0.87,0.91,0.91,91.96895397489533,82.96084507042252,8.48056036730213
mutant_0213,0.06,0.0,0.87,0.91,0.91,92.13895397489533,83.42112676056338,8.584176013356062
mutant_0214,0.06,0.0,0.86,0.9,0.9,91.68456066945608,82.56914285714286,8.652584900562054
mutant_0215,0.06,0.0,0.87,0.91,0.91,92.11861924686193,83.17905405405405,8.47984224401482
mutant_0216,0.06,0.0,0.88,0.91,0.91,93.32414225941429,85.9228125,9.029942711564528
mutant_0217,0.06,0.0,0.86,0.9,0.9,91.7396234309623,82.10491803278688,8.473030625020817
mutant_0218,0.06,0.0,0.88,0.91,0.91,92.82372384937231,86.52189655172414,8.391096529437956
mutant_0219,0.06,0.0,0.88,0.91,0.92,92.8385355648536,86.53966666666663,8.828781901293135
mutant_0220,0.06,0.0,0.88,0.91,0.91,92.25418410041846,82.93,8.447874811456217
mutant_0221,0.06,0.0,0.87,0.91,0.91,92.18317991631794,82.57589041095892,8.791765473856866
mutant_0222,0.06,0.0,0.88,0.92,0.92,93.12071129707113,83.90388059701493,8.327825746902707
mutant_0223,0.06,0.0,0.88,0.91,0.91,92.68092050209208,85.48999999999998,8.771838532474693
mutant_0224,0.06,0.0,0.87,0.91,0.91,92.6235983263599,82.98061538461538,9.008068781289335
mutant_0225,0.06,0.0,0.87,0.91,0.91,92.23945606694569,83.44352112676054,8.615793427717206
mutant_0226,0.06,0.0,0.88,0.92,0.92,93.02644351464431,84.82750000000001,8.62308551480359
mutant_0227,0.06,0.0,0.88,0.92,0.92,92.86338912133893,84.92736842105263,8.550257634103136
mutant_0228,0.06,0.0,0.87,0.91,0.91,92.46895397489541,84.09857142857142,8.527392992077328
mutant_0229,0.06,0.0,0.87,0.91,0.9,91.90472803347275,82.35378378378377,8.506227649971214
mutant_0230,0.06,0.0,0.87,0.91,0.9,91.99774058577408,83.08276923076923,8.774822185099564
mutant_0231,0.06,0.0,0.88,0.91,0.91,92.65970711297079,85.50118644067798,8.568826580932226
mutant_0232,0.06,0.0,0.88,0.92,0.92,92.62129707112975,84.85,8.55454566206926
mutant_0233,0.06,0.0,0.87,0.91,0.91,92.15606694560671,83.70985915492959,8.598709047535966
mutant_0234,0.06,0.0,0.87,0.91,0.9,91.7783263598326,82.28054794520547,8.715339485514257
mutant_0235,0.06,0.0,0.87,0.9,0.9,91.63924686192475,83.59926470588236,8.428921373668976
mutant_0236,0.06,0.0,0.87,0.9,0.9,91.71644351464435,82.41090909090909,8.587284846178791
mutant_0237,0.06,0.0,0.87,0.91,0.91,92.17702928870294,84.25915254237286,8.50335334700363
mutant_0238,0.06,0.0,0.88,0.91,0.91,92.66142259414217,84.50152542372882,8.61809602213695
mutant_0239,0.06,0.0,0.87,0.91,0.91,92.2460251046026,83.47394366197184,8.549492575551477
mutant_0240,0.06,0.0,0.88,0.92,0.92,93.0256485355649,85.07380281690142,8.33393219583431
mutant_0241,0.06,0.0,0.9,0.93,0.93,93.46941422594143,86.16378378378378,8.577228959246785
mutant_0242,0.06,0.0,0.88,0.91,0.91,92.47723849372387,84.44810810810812,8.549682337164032
mutant_0243,0.06,0.0,0.87,0.91,0.91,92.50435146443509,83.82826666666668,8.674141248662272
mutant_0244,0.06,0.0,0.87,0.91,0.91,92.21251046025105,83.78657534246575,8.487776914191565
mutant_0245,0.06,0.0,0.87,0.91,0.9,92.27393305439332,82.95623188405798,8.420525789170526
mutant_0246,0.06,0.0,0.87,0.91,0.91,92.21322175732219,83.08635135135135,8.845298178066805
mutant_0247,0.06,0.0,0.87,0.91,0.91,92.28648535564861,84.3355737704918,8.46604884426518
mutant_0248,0.06,0.0,0.87,0.91,0.9,91.8233472803347,81.46850746268657,8.735724708872905
mutant_0249,0.06,0.0,0.88,0.91,0.91,92.13317991631799,83.12038961038961,8.448454693341969
mutant_0250,0.06,0.0,0.88,0.92,0.92,92.79573221757323,83.91876712328767,8.784970911362226
mutant_0251,0.06,0.0,0.89,0.92,0.92,93.67782426778237,85.55150684931507,8.539742723501375
mutant_0252,0.06,0.0,0.87,0.9,0.9,91.89853556485357,84.45907692307694,8.825818603370838
mutant_0253,0.06,0.0,0.88,0.92,0.92,93.10748953974894,84.90262295081968,9.148841644224133
mutant_0254,0.06,0.0,0.87,0.91,0.91,92.58200836820077,84.1262162162162,8.484231030144148
mutant_0255,0.06,0.0,0.88,0.91,0.91,92.7442677824268,85.18672413793105,8.801004533494968
mutant_0256,0.06,0.0,0.89,0.92,0.93,93.24523012552301,85.41499999999999,8.502879922216186
mutant_0257,0.06,0.0,0.88,0.92,0.92,92.67008368200841,84.96263157894735,8.720503767371971
mutant_0258,0.06,0.0,0.88,0.92,0.91,92.45497907949795,83.14359999999998,8.778254800319166
mutant_0259,0.06,0.0,0.89,0.92,0.93,94.40347280334731,88.47750000000002,8.481854726654031
mutant_0260,0.06,0.0,0.87,0.91,0.9,92.16736401673643,82.66600000000001,8.402695453253642
mutant_0261,0.06,0.0,0.88,0.91,0.91,92.13640167364022,82.82374999999999,8.777160392363347
mutant_0262,0.06,0.0,0.88,0.91,0.92,92.63481171548109,84.68630136986302,8.514343061962673
mutant_0263,0.06,0.0,0.85,0.89,0.89,91.03213389121342,80.33873239436622,8.498254660659413
mutant_0264,0.06,0.0,0.85,0.9,0.89,91.27422594142263,81.44779220779222,8.59493935187055
mutant_0265,0.06,0.0,0.88,0.91,0.91,92.50769874476984,85.17162162162163,8.574903307350057
mutant_0266,0.06,0.0,0.88,0.91,0.91,92.65661087866111,83.66223684210526,8.534573142626774
mutant_0267,0.06,0.0,0.88,0.91,0.92,92.21359832635986,83.24217391304347,8.558537038719194
mutant_0268,0.06,0.0,0.88,0.91,0.91,92.55828451882843,82.40537313432837,8.69646399311762
mutant_0269,0.06,0.0,0.88,0.91,0.91,92.62087866108791,84.36235294117647,8.568151876468578
mutant_0270,0.06,0.0,0.87,0.9,0.9,91.42334728033471,81.49028571428569,8.417685668364129
mutant_0271,0.06,0.0,0.88,0.91,0.92,92.65121338912141,83.64315068493151,8.43020139753438
mutant_0272,0.06,0.0,0.87,0.91,0.91,91.86234309623426,82.26864864864865,8.491732322717993
