mutant_id,fraction_disordered,has_clash,iptm,ptm,ranking_score,pLDDT,ipLDDT,binding_score
mutant_0063,0.0,0.0,0.67,0.77,0.69,93.25247771836007,89.15314285714285,4.014867249
mutant_0064,0.0,0.0,0.68,0.77,0.7,93.48914438502678,89.84486238532108,3.911406372
mutant_0065,0.0,0.0,0.69,0.77,0.71,93.1344385026738,89.8589,3.64410646
mutant_0066,0.0,0.0,0.7,0.78,0.72,93.43046345811045,90.1243,2.211255637
mutant_0067,0.0,0.0,0.68,0.76,0.69,93.36534759358273,89.98137254901961,1.389785416
mutant_0068,0.0,0.0,0.69,0.78,0.71,93.61643493761139,90.00509090909092,1.193944019
mutant_0069,0.0,0.0,0.67,0.75,0.69,91.59395721925132,88.36999999999999,8.908013401
mutant_0070,0.0,0.0,0.72,0.79,0.73,92.93529411764705,89.5723469387755,5.869921853
mutant_0071,0.0,0.0,0.7,0.78,0.72,93.51187165775406,89.94764705882355,5.444564164
mutant_0072,0.0,0.0,0.69,0.78,0.71,93.29914438502666,89.67843137254903,8.386376861
mutant_0073,0.0,0.0,0.65,0.75,0.67,92.70472370766494,90.06467391304349,6.211418079
mutant_0074,0.0,0.0,0.69,0.78,0.71,93.49629233511585,89.84215686274511,2.203896919
mutant_0075,0.0,0.0,0.68,0.77,0.69,92.82427807486623,89.14293577981653,9.216446417
mutant_0076,0.0,0.0,0.73,0.8,0.74,93.81755793226388,90.41404040404042,3.449231898
mutant_0077,0.0,0.0,0.68,0.77,0.7,93.43962566844924,89.80961904761905,2.452668785
mutant_0078,0.0,0.0,0.65,0.76,0.67,93.22188948306597,89.76826923076922,7.127915871
mutant_0079,0.0,0.0,0.68,0.77,0.69,93.43885918003562,89.77072727272731,4.754733736
mutant_0080,0.0,0.0,0.67,0.77,0.69,93.43777183600716,89.61038461538462,3.307892206
mutant_0081,0.0,0.0,0.69,0.78,0.71,93.46149732620307,89.98039603960396,8.21486622
mutant_0082,0.0,0.0,0.79,0.83,0.8,94.52067736185388,90.67673469387755,3.674831749
mutant_0083,0.0,0.0,0.69,0.78,0.71,93.59570409982177,90.33130000000001,0.508961954
mutant_0084,0.0,0.0,0.7,0.78,0.72,93.56229946524066,90.32868686868687,8.186434852
mutant_0085,0.0,0.0,0.7,0.78,0.71,93.4223172905525,89.87176470588237,-0.369558593
mutant_0086,0.0,0.0,0.74,0.81,0.76,94.14486631016038,91.49854166666667,-0.234357565
mutant_0087,0.0,0.0,0.75,0.81,0.76,94.22614973262037,91.50947368421052,4.982378335
mutant_0088,0.0,0.0,0.7,0.78,0.72,93.51383244206771,90.2085,4.015945532
mutant_0089,0.0,0.0,0.66,0.76,0.68,92.93757575757574,89.39853211009174,8.841662798
mutant_0090,0.0,0.0,0.67,0.76,0.69,93.21880570409986,89.64855855855856,4.476167606
mutant_0091,0.0,0.0,0.65,0.74,0.67,92.7835650623886,88.89312500000001,8.461243722
mutant_0092,0.0,0.0,0.65,0.75,0.67,92.98705882352942,89.87054347826086,3.00325978
mutant_0093,0.0,0.0,0.65,0.75,0.67,93.18527629233502,90.1460185185185,5.84431892
mutant_0094,0.0,0.0,0.65,0.75,0.67,93.31395721925139,90.41444444444446,6.381480895
mutant_0095,0.0,0.0,0.65,0.75,0.67,92.84474153297687,89.22990291262136,5.588385546
mutant_0096,0.0,0.0,0.66,0.76,0.68,93.00497326203207,89.22461538461539,6.63250965
mutant_0097,0.0,0.0,0.69,0.78,0.71,93.36648841354717,89.71238095238097,8.39552665
mutant_0098,0.0,0.0,0.65,0.75,0.67,93.18536541889476,89.64396226415094,6.267226331
mutant_0099,0.0,0.0,0.67,0.77,0.69,93.44490196078432,89.66398148148149,5.952692582
mutant_0100,0.0,0.0,0.65,0.76,0.67,93.77750445632803,90.75518867924528,6.873100115
mutant_0101,0.0,0.0,0.67,0.77,0.69,93.5551336898395,90.10140186915888,2.716057866
mutant_0102,0.0,0.0,0.67,0.77,0.69,93.2619786096257,89.53500000000001,0.769992199
mutant_0103,0.0,0.0,0.66,0.76,0.68,93.40819964349372,89.71936363636362,-0.646084595
mutant_0104,0.0,0.0,0.69,0.78,0.71,93.03073083778963,89.42068627450979,8.104063855
mutant_0105,0.0,0.0,0.67,0.77,0.69,93.46989304812838,89.93466666666667,5.986246055
mutant_0106,0.0,0.0,0.69,0.78,0.71,93.35017825311944,89.96227722772278,5.69601621
mutant_0107,0.0,0.0,0.7,0.78,0.71,93.38684491978607,90.1321,-0.412048092
mutant_0108,0.0,0.0,0.67,0.77,0.69,93.35606060606062,89.45009174311926,5.246215289
mutant_0109,0.0,0.0,0.71,0.79,0.72,93.65219251336893,90.280101010101,5.491057202
mutant_0110,0.0,0.0,0.71,0.79,0.73,93.65295900178258,90.38510000000001,3.367532351
mutant_0111,0.0,0.0,0.71,0.79,0.73,93.66754010695178,90.49169999999998,4.211992256
mutant_0112,0.0,0.0,0.71,0.79,0.73,93.77103386809264,90.24762376237621,2.813625271
mutant_0113,0.0,0.0,0.7,0.79,0.72,93.5900713012479,90.04603960396038,-0.953906283
mutant_0114,0.0,0.0,0.69,0.77,0.7,93.59098039215694,89.82509615384616,4.540773217
mutant_0115,0.0,0.0,0.67,0.75,0.68,92.35887700534751,88.71954545454547,7.848517429
mutant_0116,0.0,0.0,0.68,0.77,0.7,93.26406417112295,89.82570000000001,8.267227764
mutant_0117,0.0,0.0,0.65,0.75,0.67,92.79616755793225,90.07050505050505,8.439473669
mutant_0118,0.0,0.0,0.64,0.75,0.66,93.23998217468817,90.08351851851855,7.859881188
mutant_0119,0.0,0.0,0.7,0.79,0.72,93.66916221033864,90.3058,2.085768359
mutant_0120,0.0,0.0,0.65,0.75,0.67,92.88648841354718,88.52825242718448,7.936004883
mutant_0121,0.0,0.0,0.69,0.78,0.7,93.39689839572198,90.0265,-3.96418876
mutant_0122,0.0,0.0,0.68,0.77,0.7,93.35131907308379,89.59055555555557,5.220310116
mutant_0123,0.0,0.0,0.81,0.85,0.82,94.93600713012476,92.38680851063829,5.136377243
mutant_0124,0.0,0.0,0.67,0.75,0.69,91.72773618538321,88.5356074766355,4.479451326
mutant_0125,0.0,0.0,0.68,0.77,0.7,93.65540106951867,90.15247706422018,0.661887405
mutant_0126,0.0,0.0,0.7,0.78,0.72,93.47579322638148,90.18320000000001,7.996937434
mutant_0127,0.0,0.0,0.7,0.78,0.72,93.62153297682708,90.18529411764703,1.091000061
mutant_0128,0.0,0.0,0.7,0.78,0.71,93.49409982174681,89.93186274509804,5.157356587
mutant_0129,0.0,0.0,0.69,0.77,0.7,93.27336898395721,89.59127450980394,8.271307531
mutant_0130,0.0,0.0,0.68,0.78,0.7,93.56506238859183,89.95775700934581,6.024072533
mutant_0131,0.0,0.0,0.65,0.75,0.67,92.29203208556156,88.80115384615384,3.884261049
mutant_0132,0.0,0.0,0.7,0.78,0.71,93.49775401069519,90.21750000000002,3.057357416
mutant_0133,0.0,0.0,0.73,0.8,0.74,93.48290552584668,90.83610526315792,3.454965166
mutant_0134,0.0,0.0,0.67,0.77,0.69,93.51873440285205,89.85763636363636,-1.452165674
mutant_0135,0.0,0.0,0.66,0.75,0.68,92.4667736185383,88.82637254901958,8.68082944
mutant_0136,0.0,0.0,0.69,0.78,0.71,93.45657754010693,90.09980582524273,4.328425398
mutant_0137,0.0,0.0,0.67,0.77,0.69,93.72147950089133,90.2953153153153,-1.36570494
mutant_0138,0.0,0.0,0.66,0.76,0.68,93.45495543672016,90.86139784946238,2.745810326
mutant_0139,0.0,0.0,0.67,0.76,0.69,93.22805704099817,89.5676,8.195321624
mutant_0140,0.0,0.0,0.66,0.76,0.68,93.34802139037438,89.95273584905661,0.43210863
mutant_0141,0.0,0.0,0.76,0.82,0.77,94.30966131907302,91.9054255319149,8.054243026
mutant_0142,0.0,0.0,0.73,0.8,0.75,93.95035650623879,90.83123711340207,1.345392561
mutant_0143,0.0,0.0,0.69,0.78,0.71,93.55206773618545,89.95529411764704,4.989727327
mutant_0144,0.0,0.0,0.69,0.78,0.71,93.37511586452763,89.84264705882352,4.968562516
mutant_0145,0.0,0.0,0.73,0.8,0.74,93.70103386809278,90.85084210526318,-0.266432454
mutant_0146,0.0,0.0,0.7,0.78,0.71,93.37098039215688,89.99279999999999,1.846396267
mutant_0147,0.0,0.0,0.69,0.77,0.71,93.05356506238864,89.23931372549019,0.791032675
mutant_0148,0.0,0.0,0.77,0.82,0.78,94.15668449197857,91.56421052631578,6.747622457
mutant_0149,0.0,0.0,0.69,0.78,0.71,93.3787878787879,90.05860000000001,1.367978803
mutant_0150,0.0,0.0,0.67,0.77,0.69,93.47360071301247,90.06358490566038,5.359543974
mutant_0151,0.0,0.0,0.67,0.77,0.69,93.64700534759353,89.94747663551405,5.362261367
mutant_0152,0.0,0.0,0.65,0.75,0.67,92.99570409982178,89.45549019607844,1.299571293
mutant_0153,0.0,0.0,0.68,0.77,0.69,93.44477718360079,90.19399999999997,1.048974599
mutant_0154,0.0,0.0,0.65,0.75,0.67,93.24839572192516,90.00699999999999,5.779193717
mutant_0155,0.0,0.0,0.66,0.76,0.68,93.23146167557934,90.3645918367347,7.73577775
mutant_0156,0.0,0.0,0.65,0.75,0.67,93.01203208556147,89.3325,2.609780238
mutant_0157,0.0,0.0,0.67,0.77,0.69,93.4360071301248,89.57579439252336,-0.665124912
mutant_0158,0.0,0.0,0.66,0.76,0.68,93.56595365418886,90.26796296296295,4.135399811
mutant_0159,0.0,0.0,0.75,0.81,0.76,94.1221212121213,90.84365384615384,1.752443071
mutant_0160,0.0,0.0,0.67,0.77,0.69,93.52639928698751,90.16557692307694,0.32348565
mutant_0161,0.0,0.0,0.69,0.78,0.71,93.61103386809272,90.31610000000002,0.773285802
mutant_0162,0.0,0.0,0.7,0.78,0.71,93.503778966132,89.81543689320387,2.717999081
mutant_0163,0.0,0.0,0.69,0.77,0.7,93.34853832442073,89.80135922330095,5.769759685
mutant_0164,0.0,0.0,0.69,0.78,0.71,93.37946524064166,89.75735294117646,-0.081795182
mutant_0165,0.0,0.0,0.69,0.78,0.71,93.21632798573967,89.66019417475725,4.294464505
mutant_0166,0.0,0.0,0.68,0.77,0.7,93.54327985739748,89.82675925925925,-0.187612671
mutant_0167,0.0,0.0,0.7,0.78,0.71,93.46276292335118,89.78757281553399,8.577848207
mutant_0168,0.0,0.0,0.66,0.76,0.68,93.37618538324425,89.79599999999999,-0.327963528
mutant_0169,0.0,0.0,0.75,0.81,0.76,94.13978609625659,90.6710476190476,-2.93541026
mutant_0170,0.0,0.0,0.65,0.75,0.67,93.00700534759348,89.7553703703704,4.144689669
mutant_0171,0.0,0.0,0.7,0.79,0.72,93.65465240641707,90.04568627450982,-0.780371112
mutant_0172,0.0,0.0,0.71,0.79,0.72,93.61866310160428,90.30739999999997,0.403150741
mutant_0173,0.0,0.0,0.68,0.77,0.7,93.40645276292342,89.78682692307694,2.858825309
mutant_0174,0.0,0.0,0.7,0.78,0.72,93.67374331550803,90.36010000000005,2.620361841
mutant_0175,0.0,0.0,0.7,0.78,0.72,93.50279857397499,90.26719999999997,6.761268899
mutant_0176,0.0,0.0,0.65,0.75,0.67,92.87520499108734,90.4036274509804,7.65006649
mutant_0177,0.0,0.0,0.67,0.76,0.69,93.54989304812838,90.55444444444447,3.742464378
mutant_0178,0.0,0.0,0.65,0.75,0.67,93.63702317290544,90.54419999999999,2.90840056
mutant_0179,0.0,0.0,0.67,0.77,0.69,93.28664884135465,89.69549019607844,1.921761053
mutant_0180,0.0,0.0,0.66,0.75,0.68,92.4294830659536,87.37633663366336,4.104340196
mutant_0181,0.0,0.0,0.67,0.77,0.69,93.59262032085552,90.1152380952381,0.1773186
mutant_0182,0.0,0.0,0.7,0.78,0.71,93.567237076649,89.82906542056072,3.001653413
mutant_0183,0.0,0.0,0.65,0.75,0.67,92.24568627450972,87.09257142857142,7.471223198
mutant_0184,0.0,0.0,0.67,0.76,0.69,93.35468805704106,89.76412844036697,1.955798159
mutant_0185,0.0,0.0,0.69,0.78,0.71,93.42575757575753,89.71307692307693,4.348474213
mutant_0186,0.0,0.0,0.69,0.78,0.71,93.22181818181815,89.84180000000002,3.173015235
mutant_0187,0.0,0.0,0.7,0.78,0.72,93.51884135472365,90.04823529411765,0.441016817
mutant_0188,0.0,0.0,0.7,0.78,0.71,93.51852049910869,89.91274509803924,8.773559924
mutant_0189,0.0,0.0,0.67,0.76,0.69,92.64495543672011,89.04146788990828,8.643711777
mutant_0190,0.0,0.0,0.7,0.78,0.71,93.51650623885915,89.91499999999996,3.22571799
mutant_0191,0.0,0.0,0.68,0.77,0.7,92.65632798573976,88.8451485148515,1.048462116
mutant_0192,0.0,0.0,0.68,0.77,0.7,93.38064171122994,89.75245098039215,2.965465356
mutant_0193,0.0,0.0,0.69,0.78,0.7,93.39518716577535,90.08930000000001,4.720049455
mutant_0194,0.0,0.0,0.71,0.79,0.73,93.25951871657755,90.49395833333335,5.563454006
mutant_0195,0.0,0.0,0.69,0.78,0.71,93.59673796791458,90.3426,-1.32425857
mutant_0196,0.0,0.0,0.69,0.77,0.7,92.79445632798583,88.87225490196076,8.949093427
mutant_0197,0.0,0.0,0.66,0.76,0.68,93.60884135472372,90.49163265306125,1.912238041
mutant_0198,0.0,0.0,0.67,0.77,0.69,93.53413547237078,89.97284403669724,-2.42989127
mutant_0199,0.0,0.0,0.65,0.75,0.67,93.32547237076646,90.82260416666668,5.642017928
mutant_0200,0.0,0.0,0.67,0.77,0.69,93.31367201426012,89.48354545454542,6.202891459
mutant_0201,0.0,0.0,0.69,0.78,0.71,93.37999999999998,89.72871287128713,8.252845468
mutant_0202,0.0,0.0,0.79,0.83,0.8,94.67183600713011,92.37720430107525,5.124130939
mutant_0203,0.0,0.0,0.68,0.77,0.7,93.32074866310177,89.59240384615386,3.341622906
mutant_0204,0.0,0.0,0.71,0.79,0.72,93.54176470588223,90.3525,2.127637051
mutant_0205,0.0,0.0,0.73,0.8,0.75,93.95128342245988,91.3867741935484,5.094284365
mutant_0206,0.0,0.0,0.69,0.78,0.71,93.39757575757575,89.99623762376237,-0.080180884
mutant_0207,0.0,0.0,0.69,0.78,0.71,93.25140819964344,89.79620000000001,0.334313482
mutant_0208,0.0,0.0,0.75,0.81,0.76,94.05105169340473,91.1759574468085,4.993868969
mutant_0209,0.0,0.0,0.67,0.77,0.69,93.52750445632802,89.71271028037383,8.457703895
mutant_0210,0.0,0.0,0.7,0.78,0.71,93.83327985739749,90.32653465346534,8.740052621
mutant_0211,0.0,0.0,0.66,0.75,0.67,93.03263814616751,89.35333333333332,4.631086791
mutant_0212,0.0,0.0,0.65,0.76,0.67,93.58994652406402,89.9580198019802,8.143672993
mutant_0213,0.0,0.0,0.69,0.78,0.71,93.54368983957215,90.64680000000003,8.093911483
mutant_0214,0.0,0.0,0.79,0.84,0.8,94.46520499108738,91.71690000000002,5.481701404
mutant_0215,0.0,0.0,0.65,0.75,0.67,93.21971479500891,89.55528301886793,6.164104742
mutant_0216,0.0,0.0,0.66,0.77,0.68,93.39342245989296,89.6710091743119,0.672994681
mutant_0217,0.0,0.0,0.66,0.76,0.68,93.77324420677365,90.77980952380953,4.193993975
mutant_0218,0.0,0.0,0.65,0.76,0.68,93.21848484848488,89.48830188679246,1.753826566
mutant_0219,0.0,0.0,0.72,0.8,0.73,94.09053475935816,91.14750000000001,5.098837321
mutant_0220,0.0,0.0,0.67,0.77,0.69,93.52754010695185,90.14874999999999,0.314754786
mutant_0221,0.0,0.0,0.67,0.76,0.69,93.15133689839575,89.0949504950495,2.734007391
mutant_0222,0.0,0.0,0.7,0.78,0.71,93.44798573975048,89.79313725490196,1.744031785
mutant_0223,0.0,0.0,0.69,0.77,0.7,93.1315508021391,89.58679611650484,8.271117939
mutant_0224,0.0,0.0,0.71,0.79,0.72,93.66081996434936,90.37777777777775,-0.564075495
mutant_0225,0.0,0.0,0.67,0.77,0.69,93.50042780748666,89.86056603773582,0.769682286
mutant_0226,0.0,0.0,0.7,0.79,0.72,93.54577540106956,89.9470588235294,2.5767467
mutant_0227,0.0,0.0,0.67,0.76,0.69,93.17454545454542,89.5037837837838,0.387016063
mutant_0228,0.0,0.0,0.7,0.79,0.72,93.7441711229947,90.13735294117649,-0.418387239
mutant_0229,0.0,0.0,0.68,0.77,0.7,93.62074866310168,90.03000000000002,7.915663252
mutant_0230,0.0,0.0,0.7,0.78,0.72,93.60048128342248,90.03098039215685,4.712916809
mutant_0231,0.0,0.0,0.73,0.8,0.74,93.92511586452754,90.73838383838383,0.807837128
mutant_0232,0.0,0.0,0.69,0.78,0.71,93.54058823529407,89.94686274509804,0.878030684
mutant_0233,0.0,0.0,0.65,0.76,0.67,93.05686274509804,89.74109999999997,0.726257918
mutant_0234,0.0,0.0,0.67,0.77,0.69,93.35532976827095,89.75857142857143,-0.372936577
mutant_0235,0.0,0.0,0.69,0.78,0.71,93.48793226381463,89.87980392156868,-0.239788317
mutant_0236,0.0,0.0,0.69,0.78,0.71,93.50894830659533,89.80375000000001,5.354740385
mutant_0237,0.0,0.0,0.7,0.78,0.72,93.69388591800355,90.1228431372549,4.744861193
mutant_0238,0.0,0.0,0.67,0.76,0.69,92.66918003565071,89.11485436893206,7.585295654
mutant_0239,0.0,0.0,0.65,0.75,0.67,93.22809269162208,90.80599999999998,7.862702064
mutant_0240,0.0,0.0,0.66,0.76,0.68,93.54048128342255,89.86490384615385,8.248251863
mutant_0241,0.0,0.0,0.64,0.75,0.66,93.42516934046346,92.39292134831462,7.828314722
mutant_0242,0.0,0.0,0.65,0.76,0.67,93.2726916221033,90.63252631578948,3.03496174
mutant_0243,0.0,0.0,0.68,0.77,0.7,92.76235294117653,87.33451923076925,8.023670496
mutant_0244,0.0,0.0,0.67,0.77,0.69,93.50105169340462,89.86787037037037,-4.100742618
mutant_0245,0.0,0.0,0.69,0.78,0.7,93.5801604278076,90.40510204081633,7.278851305
mutant_0246,0.0,0.0,0.66,0.75,0.68,92.60889483065962,87.75990196078432,5.566498614
mutant_0247,0.0,0.0,0.67,0.76,0.69,91.98171122994655,88.66275229357798,4.823797619
mutant_0248,0.0,0.0,0.69,0.78,0.71,93.4394295900178,89.80660194174757,1.164655983
mutant_0249,0.0,0.0,0.7,0.78,0.71,93.14930481283427,89.7851,5.516944799
mutant_0250,0.0,0.0,0.7,0.78,0.72,93.55408199643495,90.406,-0.497046661
mutant_0251,0.0,0.0,0.69,0.78,0.71,93.4280748663102,89.78225490196077,1.665513567
mutant_0252,0.0,0.0,0.7,0.78,0.71,93.5404278074865,89.94215686274511,2.037634567
mutant_0253,0.0,0.0,0.67,0.76,0.69,93.02534759358294,89.16899082568808,6.147942015
mutant_0254,0.0,0.0,0.69,0.78,0.71,93.47204991087342,89.90480392156864,1.662036043
mutant_0255,0.0,0.0,0.7,0.78,0.71,93.52645276292338,90.22139999999999,8.30723954
mutant_0256,0.0,0.0,0.72,0.79,0.73,93.5055793226381,90.29357142857144,3.541237135
mutant_0257,0.0,0.0,0.67,0.77,0.69,93.3167914438502,89.56584905660378,3.686381959
mutant_0258,0.0,0.0,0.7,0.78,0.72,93.12925133689845,90.12082474226806,9.071338457
mutant_0259,0.0,0.0,0.67,0.76,0.69,93.61461675579326,90.30881188118815,5.508895022
mutant_0260,0.0,0.0,0.71,0.79,0.73,93.65606060606059,90.25089999999999,-2.206021132
mutant_0261,0.0,0.0,0.65,0.76,0.67,93.4939750445633,89.84205882352937,3.112373872
mutant_0262,0.0,0.0,0.68,0.78,0.7,93.52540106951865,89.85481818181817,3.209662316
mutant_0263,0.0,0.0,0.71,0.79,0.73,93.61003565062393,90.19059999999999,4.625225706
mutant_0264,0.0,0.0,0.67,0.77,0.69,93.42502673796803,89.59238532110092,8.927183317
mutant_0265,0.0,0.0,0.79,0.84,0.8,94.70379679144386,92.5148387096774,3.564483691
mutant_0266,0.0,0.0,0.68,0.77,0.7,93.35278074866316,89.72107843137256,3.983935042
mutant_0267,0.0,0.0,0.69,0.78,0.71,93.3372905525847,89.93800000000002,0.999217828
mutant_0268,0.0,0.0,0.69,0.77,0.71,93.01748663101608,89.24778846153846,8.231897226
mutant_0269,0.0,0.0,0.7,0.78,0.72,93.2414795008913,89.84419999999999,4.286458224
mutant_0270,0.0,0.0,0.75,0.81,0.76,94.02139037433165,91.39515463917526,3.317100953
mutant_0271,0.0,0.0,0.68,0.77,0.7,93.35991087344024,89.6297142857143,8.341249763
mutant_0272,0.0,0.0,0.67,0.76,0.69,93.31955436720135,89.94961904761905,5.480496584
mutant_0273,0.0,0.0,0.67,0.77,0.69,93.58320855614963,89.99500000000002,5.112482195
mutant_0274,0.0,0.0,0.65,0.75,0.67,92.96176470588227,89.4171287128713,8.32112836
mutant_0275,0.0,0.0,0.68,0.77,0.7,93.49484848484842,90.26380952380954,8.204868554
mutant_0276,0.0,0.0,0.73,0.8,0.75,93.78575757575756,90.28921568627452,5.559565108
mutant_0277,0.0,0.0,0.71,0.78,0.72,93.10852049910878,88.95880733944956,4.957758723
mutant_0278,0.0,0.0,0.65,0.75,0.67,93.26032085561495,89.8412380952381,6.381480895
mutant_0279,0.0,0.0,0.67,0.76,0.69,93.17040998217469,90.38873786407765,5.539595382
mutant_0280,0.0,0.0,0.66,0.76,0.68,93.47326203208569,89.93953703703703,4.822536534
mutant_0281,0.0,0.0,0.65,0.76,0.67,93.02707664884136,89.3289898989899,2.331180406
mutant_0282,0.0,0.0,0.68,0.77,0.69,93.54404634581107,90.08415094339622,0.355729797
mutant_0283,0.0,0.0,0.68,0.77,0.7,93.37176470588236,89.60844660194174,0.815436404
