mutant_id,fraction_disordered,has_clash,iptm,ptm,ranking_score,pLDDT,ipLDDT,binding_score
mutant_0221,0.07,0.0,0.68,0.72,0.73,91.18184952978076,91.01177033492823,7.052324095056624
mutant_0222,0.07,0.0,0.68,0.72,0.73,90.77620689655193,90.33215311004784,7.0
mutant_0223,0.07,0.0,0.7,0.73,0.74,90.90326018808788,90.36014285714286,9.748007929903364
mutant_0224,0.07,0.0,0.66,0.7,0.7,90.76386624869387,90.15712264150945,9.444170048642905
mutant_0225,0.07,0.0,0.69,0.72,0.73,90.80498432601884,90.44715639810426,9.42755466656651
mutant_0226,0.07,0.0,0.7,0.73,0.74,90.83405433646814,90.09990566037736,9.17394734943916
mutant_0227,0.07,0.0,0.68,0.72,0.73,90.50323928944626,89.97671361502346,9.401136558701326
mutant_0228,0.07,0.0,0.69,0.73,0.74,91.24929989550682,90.95850961538461,9.275629217283148
mutant_0229,0.07,0.0,0.69,0.73,0.73,90.74214211076286,90.02999999999999,9.776417418741245
mutant_0230,0.07,0.0,0.66,0.7,0.7,90.78902821316618,90.712077294686,9.515935452856032
mutant_0231,0.07,0.0,0.7,0.73,0.74,90.86894461859984,90.55857142857144,10.0258190307639
mutant_0232,0.07,0.0,0.69,0.73,0.74,91.11204806687566,90.76495283018869,9.27955430995218
mutant_0233,0.07,0.0,0.7,0.73,0.74,91.13386624869379,90.8631603773585,9.19350720543896
mutant_0234,0.07,0.0,0.66,0.71,0.71,90.99367816091933,90.11384976525821,8.652941845904813
mutant_0235,0.08,0.0,0.67,0.72,0.72,90.90830721003134,89.90442307692307,7.0
mutant_0236,0.07,0.0,0.65,0.7,0.7,90.90585161964462,89.9969585253456,9.22966953845892
mutant_0237,0.07,0.0,0.68,0.72,0.72,90.97438871473356,90.39928229665071,8.959828146338237
mutant_0238,0.07,0.0,0.66,0.71,0.71,90.73552769070002,90.2379245283019,8.78330354184452
mutant_0239,0.07,0.0,0.7,0.74,0.74,91.13639498432602,90.51657142857142,9.224598569900571
mutant_0240,0.07,0.0,0.69,0.73,0.73,91.15649947753408,90.88637254901961,9.30449834581359
mutant_0241,0.07,0.0,0.68,0.72,0.72,90.86222570532922,90.46625,9.00864818711552
mutant_0242,0.07,0.0,0.7,0.74,0.75,89.07990595611281,88.1047619047619,10.07346952220307
mutant_0243,0.07,0.0,0.67,0.71,0.71,90.9746290491118,90.70700000000001,8.502576321384502
mutant_0244,0.07,0.0,0.68,0.72,0.72,90.42083594566354,89.88433333333333,9.21224436646615
mutant_0245,0.07,0.0,0.7,0.74,0.74,91.22311389759672,90.66442857142857,9.299070879161285
mutant_0246,0.07,0.0,0.67,0.72,0.72,91.02123301985377,90.81042253521126,7.151292470152994
mutant_0247,0.07,0.0,0.68,0.73,0.73,91.06168234064786,90.35966666666666,8.868105665686754
mutant_0248,0.07,0.0,0.7,0.74,0.75,91.43156739811903,91.13389423076923,7.088707754935053
mutant_0249,0.07,0.0,0.64,0.69,0.69,89.93134796238239,88.8449537037037,8.574531041653051
mutant_0250,0.07,0.0,0.68,0.73,0.73,91.29449320794163,91.1604368932039,9.088655127195905
mutant_0251,0.07,0.0,0.68,0.72,0.73,91.10882967607118,90.45104477611942,7.490748738936506
mutant_0252,0.07,0.0,0.68,0.72,0.72,90.91166144200625,90.24704225352112,9.39607002091662
mutant_0253,0.07,0.0,0.69,0.73,0.74,91.30184952978063,90.97495145631069,9.29074084227888
mutant_0254,0.07,0.0,0.7,0.74,0.74,91.26060606060588,91.0,8.93629257364237
mutant_0255,0.07,0.0,0.68,0.72,0.72,90.76979101358405,90.06109004739336,10.08538336836637
mutant_0256,0.07,0.0,0.64,0.69,0.68,90.46927899686517,89.48630841121495,8.890120720359349
mutant_0257,0.07,0.0,0.68,0.73,0.73,91.14694879832821,90.75009661835747,8.66525739378456
mutant_0258,0.07,0.0,0.67,0.72,0.71,90.82553814002087,90.3602380952381,8.946924164920608
mutant_0259,0.07,0.0,0.62,0.68,0.67,90.43537095088833,89.57849056603773,7.0
mutant_0260,0.07,0.0,0.68,0.72,0.73,91.02692789968656,90.79149758454108,9.681785399805372
mutant_0261,0.07,0.0,0.68,0.72,0.73,91.03814002089864,90.70748815165877,8.931329791336745
mutant_0262,0.07,0.0,0.65,0.7,0.7,90.60904911180774,90.0368691588785,9.9528773170775
mutant_0263,0.07,0.0,0.69,0.73,0.74,90.95102403343772,90.5922380952381,9.490425630881392
mutant_0264,0.06,0.0,0.66,0.71,0.7,90.86942528735642,90.50251207729467,8.917954920422572
mutant_0265,0.07,0.0,0.7,0.73,0.74,90.88165099268551,90.26721698113207,9.614950258186076
mutant_0266,0.07,0.0,0.67,0.71,0.72,90.57477533960298,90.1477990430622,9.206694786387288
mutant_0267,0.07,0.0,0.64,0.7,0.69,90.43637408568436,89.44051401869159,9.292476037714325
mutant_0268,0.06,0.0,0.68,0.72,0.72,91.12156739811921,91.08553398058254,8.826701331067342
mutant_0269,0.07,0.0,0.68,0.72,0.72,91.03363636363635,90.75056074766354,9.093634541183532
mutant_0270,0.07,0.0,0.66,0.71,0.71,90.66367816091945,89.87654205607477,9.274448564481377
mutant_0271,0.07,0.0,0.69,0.73,0.74,91.07898641588292,90.61584112149534,9.23571423400845
mutant_0272,0.07,0.0,0.66,0.72,0.71,90.60568443051191,89.85671232876713,7.0
mutant_0273,0.07,0.0,0.68,0.72,0.73,91.42573667711594,90.8347572815534,7.286859816256705
